ncaa_id,year,x,y,z,player_name,team
4432175,2024,50.813538,-0.77481073,11.172259,Adam Miller,Arizona St.
4432175,2025,11.745289,54.562565,28.85746,Adam Miller,Arizona St.
4432175,2026,20.025728,32.861687,36.72782,Adam Miller,Gonzaga
4432180,2021,-41.785034,7.8628826,0.8366845,Hunter Dickinson,Michigan
4432180,2022,-30.27878,15.59787,-28.655842,Hunter Dickinson,Michigan
4432180,2023,-24.942364,22.694262,-36.47907,Hunter Dickinson,Michigan
4432180,2024,-28.648478,16.233023,-29.791092,Hunter Dickinson,Kansas
4432180,2025,-31.740631,9.212702,-22.723803,Hunter Dickinson,Kansas
4432181,2022,5.405356,59.16249,12.865096,Julian Strawther,Gonzaga
4432181,2023,39.45334,46.865974,6.456517,Julian Strawther,Gonzaga
4432182,2022,39.393177,23.967163,29.576065,Cam'Ron Fletcher,Florida St.
4432182,2026,-18.104292,9.802564,-38.56753,Cam'Ron Fletcher,High Point
4432185,2021,43.475903,-6.2368774,53.208412,Micah Peavy,Texas Tech
4432185,2022,41.46014,-16.998348,41.774178,Micah Peavy,TCU
4432185,2023,45.756283,-16.749895,38.52266,Micah Peavy,TCU
4432185,2024,43.69828,0.29876992,51.008194,Micah Peavy,TCU
4432185,2025,56.724777,23.12539,21.19895,Micah Peavy,Georgetown
4432186,2022,6.9443083,28.94198,60.32791,Henry Coleman III,Texas A&M
4432186,2023,-1.2262275,22.136335,58.111824,Henry Coleman III,Texas A&M
4432186,2024,-2.3216393,26.09595,56.80853,Henry Coleman III,Texas A&M
4432186,2025,-28.455511,18.919802,39.46282,Henry Coleman III,Texas A&M
4432187,2021,4.688369,-10.965375,54.38625,Reece Beekman,Virginia
4432187,2022,38.495174,-4.4005494,50.860672,Reece Beekman,Virginia
4432187,2023,55.76228,-3.137057,37.488625,Reece Beekman,Virginia
4432187,2024,59.77105,-8.436341,27.592361,Reece Beekman,Virginia
4432188,2021,-25.658415,26.86355,-26.274704,Dawson Garcia,Marquette
4432188,2023,-26.12864,9.61647,-35.624268,Dawson Garcia,Minnesota
4432188,2024,49.914993,15.627475,25.669807,Dawson Garcia,Minnesota
4432188,2025,-27.326448,11.392303,-32.205933,Dawson Garcia,Minnesota
4432189,2023,-33.500988,5.6435375,9.791217,Dain Dainja,Illinois
4432189,2024,-39.566307,11.090805,-2.5629382,Dain Dainja,Illinois
4432189,2025,-31.360893,2.0371473,-11.731752,Dain Dainja,Memphis
4432190,2021,0.19995224,-11.940813,44.85144,Andre Jackson,Connecticut
4432190,2022,10.612212,15.385894,50.39938,Andre Jackson,Connecticut
4432190,2023,3.8924816,-6.5787134,47.203476,Andre Jackson Jr.,Connecticut
4432191,2022,44.129684,16.234549,33.154213,Jabri Abdur-Rahim,Georgia
4432191,2023,1.8144909,47.40293,22.4478,Jabri Abdur-Rahim,Georgia
4432191,2024,26.43045,20.632364,45.85132,Jabri Abdur-Rahim,Georgia
4432191,2025,0.44479275,39.91918,30.982641,Jabri Abdur-Rahim,Providence
4432192,2021,51.904495,-22.318798,17.355122,Keon Johnson,Tennessee
4432193,2022,21.102062,-16.087337,57.505863,Earl Timberlake,Memphis
4432193,2023,41.033875,-9.885019,26.365913,Earl Timberlake,Bryant
4432193,2024,29.649506,16.149658,60.27419,Earl Timberlake,Bryant
4432193,2025,50.131107,9.943144,4.486294,Earl Timberlake,Bryant
4432194,2021,-28.605865,2.5465415,-19.192888,Day'Ron Sharpe,North Carolina
4432195,2021,50.011585,-7.039095,42.17429,Andre Curbelo,Illinois
4432195,2022,39.728447,-35.75415,-0.61987424,Andre Curbelo,Illinois
4432195,2023,46.14907,-27.846964,23.06849,Andre Curbelo,St. John's
4432195,2024,41.332066,-31.026743,5.526074,Andre Curbelo,Southern Miss
4432195,2025,39.46482,-33.752666,-10.2896385,Andre Curbelo,Southern Miss
4432196,2023,39.76953,31.42396,-16.536034,Jayden Stone,Detroit Mercy
4432196,2024,52.005707,-15.015531,-25.347763,Jayden Stone,Detroit Mercy
4432196,2026,14.1667795,50.707592,24.23272,Jayden Stone,Missouri
4432197,2021,42.283817,-2.59234,51.54978,Davonte Davis,Arkansas
4432197,2022,40.936874,-13.079965,48.89302,Davonte Davis,Arkansas
4432197,2023,42.607086,1.4953903,49.938217,Davonte Davis,Arkansas
4432197,2024,23.900629,-21.170023,46.991028,Davonte Davis,Arkansas
4432197,2025,4.9120636,-8.234484,37.175728,Davonte Davis,Oklahoma St.
4432198,2024,45.946068,33.9668,-17.486425,Dominick Harris,Loyola Marymount
4432200,2021,32.218075,-22.73282,35.049374,Bryce Thompson,Kansas
4432200,2022,58.836926,1.9702864,18.663754,Bryce Thompson,Oklahoma St.
4432200,2023,55.09905,-1.3208556,19.520277,Bryce Thompson,Oklahoma St.
4432200,2024,53.333584,-4.620911,27.53952,Bryce Thompson,Oklahoma St.
4432200,2025,62.155785,-0.7296704,21.04602,Bryce Thompson,Oklahoma St.
4432201,2022,-14.780294,-7.228611,-26.50664,Isaiah Cottrell,West Virginia
4432201,2026,-21.663265,-21.364807,-12.015172,Isaiah Cottrell,Southern Utah
4432203,2022,43.099648,-12.566527,-23.107128,Noah Farrakhan,Eastern Michigan
4432203,2023,43.037567,-26.934647,-32.312946,Noah Farrakhan,Eastern Michigan
4432203,2024,52.336887,-13.791086,-6.8534174,Noah Farrakhan,West Virginia
4432203,2025,59.414413,-13.177986,-9.625311,Noah Farrakhan,Hampton
4432204,2023,-25.26506,-19.550068,-15.542305,Noah Collier,William & Mary
4432204,2025,-19.073591,20.562708,-41.707695,Noah Collier,William & Mary
4432206,2021,27.112413,-34.835567,29.851337,A.J. Hoggard,Michigan St.
4432206,2022,53.76073,-21.17471,11.712828,A.J. Hoggard,Michigan St.
4432206,2023,58.669968,-10.69008,23.189955,A.J. Hoggard,Michigan St.
4432206,2024,58.462814,-8.110836,32.34301,A.J. Hoggard,Michigan St.
4432206,2025,55.651737,-18.941578,31.79969,A.J. Hoggard,Vanderbilt
4432208,2021,-15.201713,27.190035,28.368519,Caleb Lohner,BYU
4432208,2022,-17.473001,-17.307344,-20.160343,Caleb Lohner,BYU
4432208,2023,-1.3072054,14.20834,62.133385,Caleb Lohner,Baylor
4432239,2021,-28.139034,-3.4807796,-21.945942,Justin Lewis,Marquette
4432239,2022,59.840874,18.85023,22.752422,Justin Lewis,Marquette
4432241,2022,43.372147,-7.6122847,52.920265,Jamal Shead,Houston
4432241,2023,42.536716,-6.8704906,53.661545,Jamal Shead,Houston
4432241,2024,58.739502,-8.2533245,33.584435,Jamal Shead,Houston
4432243,2021,60.81387,-11.269418,30.911905,Tramon Mark,Houston
4432243,2023,60.891453,3.0879254,31.5738,Tramon Mark,Houston
4432243,2024,57.635784,25.545565,11.168456,Tramon Mark,Arkansas
4432243,2025,64.47432,11.288541,22.39672,Tramon Mark,Texas
4432243,2026,63.25603,21.634638,15.488604,Tramon Mark,Texas
4432247,2022,15.001406,27.458963,62.25712,Jaylen Clark,UCLA
4432247,2023,54.826305,15.817449,35.63246,Jaylen Clark,UCLA
4432250,2022,-1.6569393,55.36658,18.787958,Justin Powell,Tennessee
4432250,2023,14.413946,60.424747,18.317215,Justin Powell,Washington St.
4432255,2023,44.63579,2.4999201,-4.2933874,Donovan Williams,Pacific
4432255,2024,30.504913,-27.510279,-14.161689,Donovan Williams,Pacific
4432255,2025,19.040405,-19.324966,42.780792,Donovan Williams,Western Michigan
4432257,2022,28.95864,55.422077,2.9561384,Darius Maddox,Virginia Tech
4432257,2023,56.423668,8.447219,21.584227,Darius Maddox,Virginia Tech
4432257,2024,40.607994,48.625755,1.9973812,Darius Maddox,George Mason
4432257,2025,56.05695,37.536293,13.829399,Darius Maddox,George Mason
4432282,2023,-25.602732,11.933359,-26.68713,JaKobe Coles,TCU
4432282,2024,47.103737,42.856594,2.8147435,JaKobe Coles,TCU
4432282,2025,46.87626,15.089178,38.44657,JaKobe Coles,Grand Canyon
4432313,2022,-36.597366,2.2076097,35.805008,Kenny Hunter,Louisiana Tech
4432313,2023,-30.80498,17.425945,39.52738,Kenny Hunter,Louisiana Tech
4432313,2024,-26.108833,-3.4735045,44.14627,Kenny Hunter,Texas Southern
4432313,2025,-22.89117,-16.625061,-17.032911,Kenny Hunter,Texas Southern
4432315,2021,14.94228,-16.77666,46.122677,Trey Galloway,Indiana
4432315,2022,31.352694,-9.118253,54.798836,Trey Galloway,Indiana
4432315,2023,6.707196,59.206486,21.637499,Trey Galloway,Indiana
4432315,2024,42.264202,1.4755367,55.838737,Trey Galloway,Indiana
4432315,2025,50.47976,8.763144,35.99161,Trey Galloway,Indiana
4432321,2021,12.544188,44.973866,20.111603,Cameron Sheffield,Rice
4432321,2022,8.746673,9.562519,46.215584,Cameron Sheffield,Rice
4432321,2023,4.4896445,32.497868,29.573233,Cameron Sheffield,Rice
4432352,2021,10.264111,19.850903,21.728498,Austin Harvell,Tennessee Tech
4432356,2021,32.052685,13.871265,47.006245,"Davis, Johnny",Wisconsin
4432356,2022,63.801945,-1.3360473,23.204872,Johnny Davis,Wisconsin
4432363,2021,49.230026,8.785863,19.468616,K.D. Johnson,Georgia
4432363,2022,32.637146,0.57752466,47.016113,K.D. Johnson,Auburn
4432363,2023,47.552303,-10.122148,32.64707,K.D. Johnson,Auburn
4432363,2024,31.599558,0.2652758,47.35844,K.D. Johnson,Auburn
4432363,2025,32.763313,-15.283202,12.533515,K.D. Johnson,George Mason
4432364,2026,20.557978,-11.266011,12.913847,Taj Thweatt,Coppin St.
4432394,2021,0.0024749048,-7.3912706,56.71221,Cameron Matthews,Mississippi St.
4432394,2022,-7.315914,11.285057,55.881042,Cameron Matthews,Mississippi St.
4432394,2023,3.6387136,-5.9286666,56.420574,Cameron Matthews,Mississippi St.
4432394,2024,17.410154,16.78731,64.842514,Cameron Matthews,Mississippi St.
4432394,2025,10.296293,1.3692459,60.40689,Cameron Matthews,Mississippi St.
4432395,2023,19.656956,-2.8231163,54.002426,Xavion Brown,Appalachian St.
4432395,2024,18.314129,-15.520933,56.634254,Xavion Brown,Appalachian St.
4432398,2021,13.288741,-14.012493,40.82161,Noah Taitz,Stanford
4432398,2026,9.376906,8.524224,42.903336,Noah Taitz,Utah Valley
4432400,2021,-10.3946495,33.473946,-17.565811,Rongie Gordon,UAB
4432400,2024,-21.732971,1.2826953,45.932846,Rongie Gordon,Kennesaw St.
4432400,2025,-1.2045946,-11.556689,42.48014,Rongie Gordon,Kennesaw St.
4432401,2021,-42.500523,8.434794,6.5390396,Zed Key,Ohio St.
4432401,2022,-42.187798,8.660103,4.0816636,Zed Key,Ohio St.
4432401,2023,-39.387268,12.312866,2.028296,Zed Key,Ohio St.
4432401,2024,-37.401848,7.792335,-0.9230261,Zed Key,Ohio St.
4432401,2025,-42.066643,9.725182,8.525343,Zed Key,Dayton
4432402,2024,33.734318,41.92539,0.9502078,Josh Banks,UNC Asheville
4432402,2025,56.253532,12.897034,-18.164732,Josh Banks,UNC Asheville
4432403,2021,17.942957,-25.375036,35.516743,Mike Saunders Jr.,Cincinnati
4432403,2022,45.032932,4.5329957,2.967866,Mike Saunders Jr.,Cincinnati
4432403,2024,23.699053,38.305546,22.577742,Mike Saunders Jr.,McNeese St.
4432407,2021,-31.395874,-13.848496,-12.463099,Jamille Reynolds,UCF
4432407,2023,-18.47794,23.067999,-39.346474,Jamille Reynolds,Temple
4432407,2024,-13.133612,22.687271,-41.045784,Jamille Reynolds,Cincinnati
4432407,2025,-32.524567,-4.5822062,-3.1247392,Jamille Reynolds,South Florida
4432408,2021,62.945667,-10.387732,2.4524477,"Jamal Mashburn, Jr.",Minnesota
4432408,2022,49.28364,-8.9489,-30.962122,Jamal Mashburn Jr.,New Mexico
4432408,2023,62.780533,11.657234,-6.405583,Jamal Mashburn Jr.,New Mexico
4432408,2024,61.43941,-6.9920425,1.9214184,Jamal Mashburn Jr.,New Mexico
4432408,2025,55.616745,11.824105,1.642882,"Jamal Mashburn, Jr.",Temple
4432410,2022,51.887962,-7.971225,-25.120903,Keondre Montgomery,Alcorn St.
4432410,2023,-23.528107,-8.981187,-26.650352,Keondre Montgomery,Alcorn St.
4432430,2021,19.553642,15.853255,35.97227,Rubin Jones,North Texas
4432430,2022,16.737097,19.376234,49.153908,Rubin Jones,North Texas
4432430,2023,15.962979,-14.193602,54.100266,Rubin Jones,North Texas
4432430,2024,56.008347,0.21506177,29.140423,Rubin Jones,North Texas
4432430,2025,3.6826477,-7.7876663,40.022976,Rubin Jones,Michigan
4432433,2022,-29.829662,-1.1492064,42.978764,Jaden Seymour,East Tennessee St.
4432433,2023,-22.850508,-9.312195,-21.7207,Jaden Seymour,East Tennessee St.
4432433,2024,36.230713,4.837929,31.407263,Jaden Seymour,East Tennessee St.
4432433,2025,-22.253296,-10.195637,-28.386875,Jaden Seymour,East Tennessee St.
4432435,2021,45.479996,20.841177,1.5517201,Robby Beasley,Montana
4432435,2022,49.976936,-0.736026,-19.010582,Robby Beasley III,Montana
4432435,2023,33.41158,51.388287,13.81695,Robby Beasley III,UC Davis
4432435,2025,0.9917529,13.999237,57.14283,Robby Beasley,San Francisco
4432441,2021,25.475288,1.3572161,50.1392,Obinna Anochili-Killen,Marshall
4432441,2022,-24.646696,21.025496,-15.515654,Obinna Anochili-Killen,Marshall
4432441,2023,26.524366,6.177618,54.854862,Obinna Anochili-Killen,Marshall
4432441,2024,57.564915,-0.25228813,30.438967,Obinna Anochili-Killen,Marshall
4432441,2025,-28.245186,15.677745,-29.858625,Obinna Anochili-Killen,Marshall
4432443,2022,6.6449304,-10.646122,30.123032,Luke Kasubke,Kansas St.
4432443,2023,13.128818,27.067825,29.594906,Luke Kasubke,Illinois St.
4432443,2024,16.909653,3.0248938,36.036823,Luke Kasubke,Illinois St.
4432443,2025,-2.9347231,41.628586,11.92683,Luke Kasubke,North Dakota St.
4432446,2021,-22.774658,23.755302,-29.122166,Jabari Walker,Colorado
4432446,2022,-24.767567,3.70688,-29.626713,Jabari Walker,Colorado
4432447,2022,-33.29848,19.430916,44.63175,Ebenezer Dowuona,N.C. State
4432454,2022,23.973362,-10.929178,56.133385,Ahron Ulis,Iowa
4432454,2023,33.42738,-10.203866,45.005966,Ahron Ulis,Iowa
4432454,2025,22.319168,-32.512177,33.94478,Ahron Ulis,Nebraska
4432477,2023,-8.303338,-17.648996,11.576574,Kobe Clark,Southeast Missouri St.
4432483,2022,-37.413513,2.9738688,35.777496,Jalen DeLoach,VCU
4432483,2023,-29.928776,0.12799527,2.3416255,Jalen DeLoach,VCU
4432483,2024,-27.51149,-10.341793,33.314426,Jalen DeLoach,Georgia
4432483,2025,-30.883986,-5.469528,-6.577429,Jalen DeLoach,Loyola Chicago
4432494,2025,47.21862,-14.770057,11.431669,Markhi Strickland,Western Michigan
4432494,2026,57.516674,6.6898026,-0.5465094,Markhi Strickland,North Dakota St.
4432511,2023,9.831277,61.89571,6.9184723,Carson McCorkle,Wofford
4432512,2022,-36.914753,2.000757,31.753109,Jordan Geronimo,Indiana
4432512,2024,1.1771383,-13.142946,54.73649,Jordan Geronimo,Maryland
4432514,2022,31.70914,-28.330769,35.978153,Jahlil White,Temple
4432514,2023,20.232172,-16.858772,57.827488,Jahlil White,Temple
4432514,2024,51.321045,-22.352783,-4.302865,Jahlil White,Temple
4432514,2025,35.712334,-15.46493,10.441196,Jahlil White,La Salle
4432515,2021,41.684162,16.780188,-6.200552,Jacob Crews,North Florida
4432515,2024,38.527935,36.000282,-6.3570995,Jacob Crews,Tennessee Martin
4432515,2025,37.811092,46.1184,13.146889,Jacob Crews,Missouri
4432515,2026,2.0414774,61.898388,7.6639967,Jacob Crews,Missouri
4432517,2025,-20.560604,-25.133118,21.78856,Emmanuel Okpomo,New Hampshire
4432522,2021,15.165427,16.8727,30.137768,Grant Huffman,Davidson
4432522,2022,11.975494,29.72999,46.2696,Grant Huffman,Davidson
4432522,2023,42.976646,-2.0340912,50.57013,Grant Huffman,Davidson
4432522,2024,49.88303,-9.076661,45.130497,Grant Huffman,Davidson
4432522,2025,4.7082734,-10.200395,55.47503,Grant Huffman,Vanderbilt
4432524,2025,47.374054,-15.929106,-28.646477,Quaran McPherson,Northern Illinois
4432527,2021,12.126409,-35.74275,17.328663,Desmond Polk,SIU Edwardsville
4432527,2022,6.424066,-25.09746,29.565956,Desmond Polk,SIU Edwardsville
4432527,2024,2.9240522,53.68821,31.818539,Desmond Polk,SIU Edwardsville
4432527,2025,20.989304,-28.171873,33.57728,Desmond Polk,SIU Edwardsville
4432537,2022,46.31456,14.479024,-22.231318,Joseph Bamisile,George Washington
4432537,2024,46.318428,42.379482,10.621249,Joe Bamisile,VCU
4432537,2025,48.54954,6.317146,35.171265,Joe Bamisile,VCU
4432550,2021,51.82232,-3.3631577,7.582985,Mike Miles,TCU
4432550,2022,60.628456,-13.018899,27.99913,Mike Miles Jr.,TCU
4432550,2023,51.412758,25.116434,31.17354,Mike Miles Jr.,TCU
4432573,2022,53.82611,19.059254,25.559525,Paolo Banchero,Duke
4432582,2022,54.739147,9.36287,22.955732,Max Christie,Michigan St.
4432585,2022,-2.5768516,58.714645,4.043948,AJ Griffin,Duke
4432586,2023,-30.128204,24.687283,4.125051,Nate Bittle,Oregon
4432586,2025,-29.014423,16.33065,-29.209373,Nate Bittle,Oregon
4432586,2026,-28.693777,4.8474455,-23.758497,Nate Bittle,Oregon
4432588,2022,-18.244133,29.050232,-17.708126,John Butler,Florida St.
4432589,2023,11.00746,41.26954,21.159111,Johnathan Lawson,Memphis
4432589,2025,47.285767,25.40072,6.107513,Johnathan Lawson,Little Rock
4432589,2026,37.615765,-19.7826,-28.331985,Johnathan Lawson,Little Rock
4432590,2022,10.605144,60.33988,0.15068634,C.J. Wilcher,Nebraska
4432590,2023,29.643724,25.131784,43.788857,C.J. Wilcher,Nebraska
4432590,2024,19.165049,49.806744,27.382446,C.J. Wilcher,Nebraska
4432590,2025,-3.0167096,64.084984,9.226178,C.J. Wilcher,Texas A&M
4432632,2021,44.13262,-0.30335778,50.94433,Dwon Odom,Xavier
4432632,2022,25.441216,19.590385,44.287457,Dwon Odom,Xavier
4432632,2023,32.147324,-33.317707,-21.75779,Dwon Odom,Georgia St.
4432632,2024,55.07388,27.355581,0.2639553,Dwon Odom,Georgia St.
4432632,2025,53.548218,0.9891912,-4.9402175,Dwon Odom,Tulsa
4432638,2022,58.880104,-17.135353,27.423439,Daeshun Ruffin,Mississippi
4432638,2025,49.888065,-25.65144,-4.0320616,Daeshun Ruffin,Jackson St.
4432638,2026,46.78562,-28.563131,-17.99943,Daeshun Ruffin,Jackson St.
4432639,2022,-25.593283,12.353934,-31.289318,Jabari Smith,Auburn
4432641,2023,36.22308,-28.737278,-30.152985,Zion Harmon,Bethune Cookman
4432641,2024,36.62201,-39.280735,-11.719171,Zion Harmon,Bethune Cookman
4432645,2022,39.5818,15.595718,46.109978,Trevor Keels,Duke
4432646,2022,57.783176,20.684317,25.660587,Kennedy Chandler,Tennessee
4432680,2022,-20.183254,-8.118287,3.5304816,Brandon Huntley-Hatfield,Tennessee
4432680,2023,10.367017,2.6131165,54.366932,Brandon Huntley-Hatfield,Louisville
4432680,2024,-21.466228,31.245312,-29.20296,Brandon Huntley-Hatfield,Louisville
4432680,2025,-16.912642,9.208277,-33.881542,Brandon Huntley-Hatfield,N.C. State
4432692,2024,-0.8953006,8.502781,62.944668,Casey Simmons,Yale
4432692,2025,-1.7368025,57.169956,7.2894325,Casey Simmons,Yale
4432692,2026,11.682638,51.008327,20.833382,Casey Simmons,Yale
4432735,2023,27.897797,36.352,12.188353,Dariq Whitehead,Duke
4432737,2023,38.487915,-16.558722,45.008465,Jaden Bradley,Alabama
4432737,2024,38.38223,23.00569,43.882698,Jaden Bradley,Arizona
4432737,2025,42.31169,-2.1056042,52.22323,Jaden Bradley,Arizona
4432737,2026,55.39359,3.2016492,35.654484,Jaden Bradley,Arizona
4432741,2026,53.758263,22.460224,-8.327532,Dior Johnson,Tarleton St.
4432746,2023,41.82062,12.623775,52.54531,Shy Odom,Howard
4432746,2024,28.546152,-23.151197,0.34911773,Shy Odom,Howard
4432749,2025,35.703445,37.481045,0.51642764,Sadraque NgaNga,San Jose St.
4432749,2026,-10.246404,18.084913,-35.8466,Sadraque NgaNga,San Jose St.
4432753,2022,24.269503,53.09658,-7.2414594,Gabe Madsen,Utah
4432753,2023,58.064358,7.7765017,33.03622,Gabe Madsen,Utah
4432753,2024,18.947235,48.99673,34.449547,Gabe Madsen,Utah
4432753,2025,55.173893,10.849356,38.532917,Gabe Madsen,Utah
4432809,2020,59.639477,-5.5349064,27.52371,Cole Anthony,North Carolina
4432810,2020,-40.82148,10.362119,-0.3144255,Isaiah Stewart,Washington
4432811,2020,58.949154,18.795918,24.901869,Josh Green,Arizona
4432812,2020,15.523542,34.13244,38.653587,Scottie Lewis,Florida
4432812,2021,21.885925,4.0070534,59.69303,Scottie Lewis,Florida
4432813,2020,-23.163284,13.407852,-7.423403,Jeremiah Robinson-Earl,Villanova
4432813,2021,-31.330334,9.63111,-24.39421,Jeremiah Robinson-Earl,Villanova
4432814,2023,24.247515,52.935028,20.497002,Bryan Antoine,Radford
4432814,2024,51.880928,8.100791,-14.378668,Bryan Antoine,Radford
4432815,2020,-26.128044,-15.157114,12.068678,Isaiah Mobley,USC
4432815,2021,-24.149647,27.53293,-30.879953,Isaiah Mobley,USC
4432815,2022,-26.808762,10.137544,-28.505156,Isaiah Mobley,USC
4432817,2020,19.894697,13.895501,-3.0784874,Johnny Juzang,Kentucky
4432817,2021,62.390495,25.979708,8.169964,Johnny Juzang,UCLA
4432817,2022,61.800396,21.812841,-6.3225417,Johnny Juzang,UCLA
4432818,2020,55.190777,-10.441869,-3.5143628,Rocket Watts,Michigan St.
4432818,2021,55.32233,-10.834316,-1.4660339,Rocket Watts,Michigan St.
4432818,2023,49.453243,-21.609053,-25.912323,Rocket Watts,Oakland
4432818,2024,49.10926,-28.20224,-14.229896,Rocket Watts,Oakland
4432819,2020,35.356014,-33.546875,-19.157848,Tre Mann,Florida
4432819,2021,58.119884,21.067213,24.426641,Tre Mann,Florida
4432820,2020,41.749256,22.22897,16.544327,D.J. Carton,Ohio St.
4432820,2021,46.84797,-6.1850085,42.661537,D.J. Carton,Marquette
4432821,2020,-27.057579,-2.6321301,-16.385239,E.J. Liddell,Ohio St.
4432821,2021,-28.289015,9.518891,-30.64591,E.J. Liddell,Ohio St.
4432821,2022,-25.03665,15.872816,-38.702713,E.J. Liddell,Ohio St.
4432822,2020,17.52306,21.839037,60.85134,Isaac Okoro,Auburn
4432823,2021,-26.439226,5.245117,50.154053,Jaylin Williams,Arkansas
4432823,2022,-20.379522,4.9925714,8.30576,Jaylin Williams,Arkansas
4432825,2020,-33.129852,-8.064323,57.597622,Omar Payne,Florida
4432825,2021,-26.891808,12.612675,62.65438,Omar Payne,Florida
4432825,2023,-8.55485,35.77616,-14.660342,Omar Payne,Jacksonville
4432825,2024,-24.151709,-1.6999366,52.435234,Omar Payne,UCF
4432826,2020,14.17745,14.396216,42.441803,Romeo Weems,DePaul
4432826,2021,12.634803,2.9796474,34.603226,Romeo Weems,DePaul
4432827,2020,-35.79407,8.321487,6.007855,Oscar Tshiebwe,West Virginia
4432827,2022,-32.9024,12.007237,-3.7978444,Oscar Tshiebwe,Kentucky
4432827,2023,-33.616577,10.137012,-3.4569612,Oscar Tshiebwe,Kentucky
4432828,2020,-40.84443,7.7576637,0.7161593,Kofi Cockburn,Illinois
4432828,2021,-41.108215,10.616295,-0.5975652,Kofi Cockburn,Illinois
4432828,2022,-40.067062,8.9356365,-3.6553824,Kofi Cockburn,Illinois
4432829,2021,-24.542118,28.365164,-29.531624,Balsa Koprivica,Florida St.
4432836,2021,0.5669529,21.065113,28.512228,Patrick McCaffery,Iowa
4432836,2022,58.33691,16.670322,22.76686,Patrick McCaffery,Iowa
4432836,2023,50.815796,19.414143,-0.3341744,Patrick McCaffery,Iowa
4432836,2024,52.56339,32.44718,27.553646,Patrick McCaffery,Iowa
4432836,2025,11.835323,61.085228,5.0783944,Patrick McCaffery,Butler
4432840,2020,-25.825012,-4.3207784,-26.606762,Tre Mitchell,Massachusetts
4432840,2021,-25.813835,14.509061,-31.271708,Tre Mitchell,Massachusetts
4432840,2022,-27.700232,10.418191,-25.363888,Tre Mitchell,Texas
4432840,2023,44.91318,30.069876,24.025732,Tre Mitchell,West Virginia
4432840,2024,-34.344288,14.091203,21.69944,Tre Mitchell,Kentucky
4432845,2022,41.032795,25.829416,-26.956781,Josh Nickelberry,La Salle
4432845,2023,24.034925,50.73946,-6.425095,Josh Nickelberry,La Salle
4432846,2020,36.1801,40.379,-3.8283112,Jaden Shackelford,Alabama
4432846,2021,42.10928,29.822,35.99841,Jaden Shackelford,Alabama
4432846,2022,40.13748,42.77973,14.654918,Jaden Shackelford,Alabama
4432847,2020,54.733982,-10.45396,19.886406,"Terrence Shannon, Jr.",Texas Tech
4432847,2021,63.07557,15.087675,25.144001,Terrence Shannon Jr.,Texas Tech
4432847,2022,41.799843,26.429129,39.911762,Terrence Shannon Jr.,Texas Tech
4432847,2023,53.525604,4.58198,40.60941,Terrence Shannon Jr.,Illinois
4432847,2024,52.14797,27.465672,23.74834,Terrence Shannon Jr.,Illinois
4432848,2020,37.778397,6.413746,53.76039,Jaime Jaquez Jr.,UCLA
4432848,2021,33.288322,41.693226,24.401466,Jaime Jaquez Jr.,UCLA
4432848,2022,62.92618,6.2405453,27.604713,Jaime Jaquez Jr.,UCLA
4432848,2023,63.35036,9.874007,24.703213,Jaime Jaquez Jr.,UCLA
4432849,2020,13.28934,23.819622,46.688183,Paul Mulcahy,Rutgers
4432849,2021,-2.6171305,38.38422,35.04812,Paul Mulcahy,Rutgers
4432849,2022,37.787,-9.820381,30.295961,Paul Mulcahy,Rutgers
4432849,2023,35.839706,-4.8725376,48.121574,Paul Mulcahy,Rutgers
4432849,2024,27.304306,-4.698465,56.434967,Paul Mulcahy,Washington
4432850,2020,31.571993,-35.969368,22.534763,Noah Williams,Washington St.
4432850,2021,54.548702,-5.068411,28.688602,Noah Williams,Washington St.
4432850,2022,58.23474,-17.906551,27.619394,Noah Williams,Washington St.
4432850,2023,45.767788,-27.821882,-2.854045,Noah Williams,Washington
4432850,2025,42.80651,-21.849953,33.297295,Noah Williams,James Madison
4432851,2020,30.0146,-34.668472,-4.240967,Avery Anderson III,Oklahoma St.
4432851,2021,34.848843,2.3902457,55.760178,Avery Anderson III,Oklahoma St.
4432851,2022,49.329433,-20.39134,33.50039,Avery Anderson III,Oklahoma St.
4432851,2023,43.79715,-24.892736,34.889416,Avery Anderson III,Oklahoma St.
4432851,2024,41.91017,-27.222631,30.913425,Avery Anderson III,TCU
4432852,2020,-0.3854979,58.39397,25.943321,Donta Scott,Maryland
4432852,2021,6.977464,41.63352,29.595823,Donta Scott,Maryland
4432852,2022,54.19223,18.703619,27.389221,Donta Scott,Maryland
4432852,2023,-26.529387,6.217325,-26.931366,Donta Scott,Maryland
4432852,2024,3.1918743,34.096905,34.16476,Donta Scott,Maryland
4432853,2022,19.694218,-34.00503,-7.398438,Tyrell Jones,South Alabama
4432853,2023,40.82673,-15.178566,33.156445,Tyrell Jones,South Alabama
4432853,2024,43.15263,-9.689493,32.364483,Tyrell Jones,South Alabama
4432854,2020,-39.462173,3.5061555,12.8565235,Kalib Boone,Oklahoma St.
4432854,2021,-35.07808,8.990866,15.505495,Kalib Boone,Oklahoma St.
4432854,2023,-35.27707,7.803975,-4.496662,Kalib Boone,Oklahoma St.
4432854,2024,-33.804783,6.112303,-6.3367586,Kalib Boone,UNLV
4432855,2021,-39.809353,8.75567,29.848282,Jalen Graham,Arizona St.
