team,num_players,total_current_usage,total_optimal_usage,usage_concentration,top_2_usage,top_3_usage,weighted_team_bpm,potential_team_bpm,bpm_improvement_potential,overutilized_count,underutilized_count
Wisconsin,12,238.13663856761343,270,0.25476370118219327,60.668571428571425,89.2542857142857,0.22688466414820008,2.2153292684158945,1.9884446042676944,2,5
UNC Asheville,7,133.12099616858237,145,0.4278969554388052,56.96206896551725,83.37241379310346,-2.13924557568821,1.2925452110566327,3.4317907867448425,2,3
VCU,11,210.66386584741426,255,0.22611060108350323,47.633333333333326,69.43904761904761,2.400469237041837,7.535076624459638,5.134607387417801,2,6
LSU,10,206.99914620608595,220,0.3006122556718467,62.22648026315789,88.8514802631579,-1.145665631996903,4.642524410406984,5.788190042403887,1,3
North Dakota St.,10,189.7045617816092,190,0.2653928191048733,50.346228448275866,72.00872844827586,-0.7420762084469497,2.23675599927776,2.97883220772471,1,1
Washington,12,232.2963876863877,220,0.2303770545412297,53.515757575757576,77.83575757575758,-1.4212765798385505,3.3953404991300657,4.8166170789686165,3,2
Montana,11,190.47546037296036,185,0.29317862376596615,55.843333333333334,74.45333333333333,-2.610973290836593,0.38878298411223233,2.999756274948825,5,3
Morgan St.,12,220.07418449220526,160,0.24977267845091314,54.96851851851852,78.65547504025766,-9.537576620249162,-3.024207609391154,6.513369010858008,7,1
Wright St.,11,202.21326480990277,195,0.2650011238116273,53.58674242424243,77.52122518286312,-0.6052002871676515,3.666792935746876,4.271993222914528,3,2
Boise St.,9,183.10733990147784,195,0.277305468442649,50.776666666666664,73.17321839080459,0.3233144873780683,6.892590336584554,6.569275849206486,2,4
Texas St.,10,193.57165072925721,200,0.2734091106532266,52.92425287356322,77.51758620689657,-3.19504646936328,0.8124515321054532,4.007498001468733,3,4
Oral Roberts,10,193.40515599343186,220,0.2923289751199954,56.53793103448277,77.70000000000002,-3.4256514955439403,1.3944988060008716,4.820150301544812,3,4
Alabama A&M,12,208.46482033516386,210,0.2321574766853029,48.39666666666666,70.25023809523809,-5.065115356185347,-2.9574659559558047,2.107649400229542,3,2
New Mexico,11,220.41624740218668,245,0.2337914249914652,51.53142857142857,75.66084033613444,2.280328176711472,8.313438098093078,6.033109921381606,1,5
Purdue,10,176.52423040449352,160,0.2923052567951998,51.5989604989605,71.48613998613999,5.601682198737659,10.647170716762036,5.045488518024377,5,4
UMBC,11,205.4970557629635,235,0.2222091852547271,45.66333333333334,65.23229885057472,-1.1422647402641377,3.180412850022114,4.3226775902862515,2,6
FIU,9,171.99497017364334,195,0.2849397340441012,49.00820105820105,69.99785623061484,-1.3247103009987864,2.572870598721266,3.8975808997200523,1,4
Charleston Southern,12,219.36931107169448,250,0.2724745709896677,59.77255892255892,79.74497271566237,-1.5077534280350853,1.2542903384665125,2.7620437665015976,1,5
Maryland,9,190.2084393939394,205,0.29236506648965727,55.61030303030303,81.35878787878788,0.11494428089982378,4.983365060550996,4.8684207796511725,2,5
Sacred Heart,10,191.3416203522316,170,0.2615458952029917,50.04461538461538,70.79128205128205,-5.902284277816018,-1.6550466760452218,4.247237601770796,3,2
South Alabama,8,152.93200716845877,150,0.37624493092369166,57.539892473118286,76.93344086021506,-4.272470353347234,2.0800599125315298,6.352530265878764,2,2
Fordham,10,179.98943352590814,190,0.3128933499257083,56.31749680715198,77.2447695344247,-0.46441963046684076,1.3127953849859455,1.7772150154527862,3,4
Troy,12,230.142831117333,300,0.2370141842776141,54.54711538461538,76.45620629370629,-3.202404594571078,0.5333815743501082,3.7357861689211864,2,7
Mercyhurst,9,167.39551747311828,135,0.3255388843297495,54.493750000000006,74.17041666666667,-2.99775185317686,-0.4537094463800882,2.5440424067967715,4,2
Coastal Carolina,10,179.2486629266012,200,0.3041188834313839,54.512903225806454,75.78709677419356,-2.9144514987912644,-0.06946644914985839,2.844985049641406,2,3
