Name,Team,cluster,BPM,Height,Usage,AthleteSourceId
Jalen Coleman-Lands,Kansas,12,4.43632,76.0,19.6,3911842.0
Camron Justice,Western Kentucky,11,0.409497,75.0,23.5,3911625.0
Traci Carter,Hartford,10,-2.64532,73.0,22.4,3906520.0
Jeriah Horne,Tulsa,3,4.42822,79.0,23.6,4066390.0
Eric Curry,Minnesota,7,0.543857,81.0,20.2,4066388.0
James Butler,Drexel,2,-0.215009,80.0,19.2,4067138.0
Charlie Moore,Miami FL,9,4.0041,71.0,22.7,4066345.0
Ben Shungu,Vermont,11,5.30536,74.0,26.1,4066789.0
Keon Clergeot,Southeastern Louisiana,1,-3.82579,73.0,23.9,4066460.0
Bryce Aiken,Seton Hall,9,6.48545,72.0,25.9,4066826.0
Peter Kiss,Bryant,9,0.976658,77.0,34.7,4070686.0
Kevin Marfo,Quinnipiac,8,2.83719,80.0,26.4,4066877.0
Jair Bolden,Butler,14,0.27775,75.0,19.3,4066872.0
Colin Slater,Long Beach St.,1,0.115691,73.0,21.2,4066475.0
Joey Brunk,Ohio St.,13,2.2274,83.0,15.1,4065763.0
Davion Mintz,Kentucky,14,4.1542,75.0,17.4,4065766.0
Tyson Jolly,Iona,3,1.76805,76.0,22.2,4066291.0
AJ Wilson,South Carolina,0,5.85707,79.0,13.0,4066866.0
Xavier Green,Maryland,17,1.0932,78.0,8.4,4067031.0
Tareq Coburn,St. John's,14,-0.0743426,77.0,17.1,4066515.0
Tavian Dunn-Martin,Florida Gulf Coast,9,1.41568,68.0,33.5,4067358.0
Jakolby Long,Bethune Cookman,7,-3.59877,76.0,12.5,4066295.0
Taze Moore,Houston,6,8.3355,77.0,19.2,4066808.0
Justin Edler-Davis,Cal St. Bakersfield,3,-0.746338,76.0,18.5,4396025.0
Greg Lee,Penn St.,3,-2.2256,81.0,19.1,4066811.0
Brandon Johnson,DePaul,3,-0.970438,80.0,17.4,4067410.0
Nick Robinson,Western Carolina,3,0.427392,78.0,25.6,4066509.0
Grant Golden,Richmond,2,2.98787,82.0,27.4,4066836.0
De'Monte Buckingham,UNC Greensboro,12,3.06314,76.0,20.6,4066833.0
Nick Sherod,Richmond,10,-2.97072,76.0,21.1,4066832.0
Randy Miller Jr.,North Carolina Central,10,-5.90815,74.0,20.7,4398239.0
Scott Spencer,Tulane,10,-2.1241,78.0,14.1,4065646.0
Eron Gordon,Valparaiso,17,-2.59604,75.0,12.5,4065815.0
Mitch Lightfoot,Kansas,15,7.85042,80.0,17.8,4066300.0
Nate Johnson,Xavier,14,2.42539,76.0,17.2,4067338.0
Drew Buggs,Winthrop,5,-1.3256,75.0,19.0,4066911.0
DJ Jones,Florida A&M,16,-3.84875,81.0,18.3,4066476.0
Keith Fisher III,Pepperdine,7,-2.92897,80.0,19.5,4066740.0
Ben Coupet Jr.,Southern Illinois,3,0.991736,79.0,19.5,4066780.0
Kenny Cooper,Tennessee St.,5,-0.71375,73.0,15.9,4067179.0
Monty Scott,Eastern Michigan,1,-2.40382,77.0,21.5,4067159.0
Nick Hopkins,Siena,14,1.97821,72.0,16.3,4067151.0
DeAndre Dishman,Middle Tennessee,8,1.64773,78.0,22.1,4067165.0
Osinachi Smart,Charleston,8,1.00443,80.0,13.3,4067221.0
Corey Allen,Georgia St.,1,1.16064,74.0,26.0,4067418.0
Justin Hopkins,Texas Southern,17,-2.24684,77.0,17.0,4067629.0
Damien Sears,Southern,16,-2.51356,79.0,18.1,4067150.0
Patrick Tape,San Francisco,15,6.13308,82.0,13.5,4066805.0
Jordan Bell,Pacific,7,0.298811,80.0,19.6,4067766.0
Jalen Dupree,Tennessee St.,8,-1.79374,80.0,23.3,4067190.0
Abdul Ado,Cincinnati,0,6.92931,83.0,10.8,4066288.0
Ethan Claycomb,Bellarmine,12,0.826094,79.0,17.8,4067013.0
Jaylen Fornes,UNC Wilmington,10,-1.0744,75.0,19.2,4067294.0
Trevor Anderson,Valparaiso,1,-1.53175,75.0,18.1,4067425.0
Darius Hicks,Jackson St.,4,-4.47467,80.0,11.8,4065698.0
Brevin Galloway,Boston College,1,-1.30287,74.0,21.5,4067219.0
Chevez Goodwin,USC,8,0.738818,81.0,23.4,4067218.0
Michael Henn,Denver,3,-1.82274,80.0,19.6,4066923.0
Jeremy Sheppard,Rhode Island,1,0.788773,73.0,20.5,4066445.0
Shawn Williams,Arkansas Pine Bluff,1,-2.43578,73.0,24.9,4897867.0
Ty Groce,Butler,17,1.72933,80.0,16.6,4067382.0
Chris Lester,New Hampshire,14,-2.85553,79.0,12.3,4066728.0
Dimencio Vaughn,Rider,6,1.78463,77.0,22.8,4067347.0
Brandon Carroll,William & Mary,6,1.51487,79.0,20.3,4067526.0
Shandon Goldman,Tennessee Tech,12,0.225964,82.0,14.1,4067820.0
Andre Jones,Louisiana Monroe,9,-1.01243,77.0,27.8,4067818.0
Josh Parrish,San Diego,15,2.12261,76.0,13.2,4066322.0
Nysier Brooks,Mississippi,13,4.29973,84.0,18.2,4066485.0
C.J. Keyser,Old Dominion,1,-4.34535,75.0,24.7,4066455.0
Jordan Jones,Marist,13,2.39859,80.0,19.7,4067302.0
Precious Ayah,Miami OH,13,2.83601,78.0,16.4,4067388.0
Andrew Garcia,Kent St.,15,1.46529,78.0,21.3,4066768.0
Michael Almonacy,Appalachian St.,1,-1.23929,72.0,20.9,4066766.0
Darian Adams,Jacksonville St.,9,3.01628,75.0,25.7,4067814.0
Jannson Williams,Eastern Kentucky,3,0.553275,81.0,21.0,4067001.0
Josh Ayeni,Chattanooga,7,-5.47505,79.0,23.3,4066518.0
Joshua Tomaic,San Diego St.,15,2.41693,81.0,14.6,4066375.0
Jared Chatham,Central Arkansas,3,-1.19537,80.0,20.4,4067640.0
Jacob Young,Oregon,9,1.19485,75.0,24.4,4066326.0
Andrew Jones,Texas,11,5.27348,76.0,22.1,4066325.0
Mikey Dixon,Idaho,1,-3.81547,74.0,27.8,4070682.0
John Pettway,Tennessee Tech,6,-1.04263,75.0,20.9,4067800.0
Kellon Taylor,McNeese St.,3,-2.64359,78.0,22.9,4066493.0
Chuba Ohams,Fordham,2,1.58215,81.0,28.3,4066856.0
Najee Garvin,Hampton,7,-5.09075,80.0,26.9,4066966.0
Brendan Barry,Dartmouth,14,2.51695,74.0,20.0,4066823.0
Jake Killingsworth,UC San Diego,12,0.346982,77.0,11.6,4066807.0
Ty Flowers,LIU,2,5.00668,81.0,25.0,4703209.0
Brison Gresham,Texas Southern,0,6.19041,81.0,18.1,4066799.0
Collin Smith,North Carolina A&T,7,-4.8604,83.0,25.3,4278481.0
Dallas Walton,Wake Forest,15,4.71135,84.0,16.2,4066353.0
Xavier Bishop,Montana St.,1,-0.235682,68.0,23.7,4067581.0
Dylan Painter,Delaware,2,2.72026,82.0,23.0,4065840.0
John Hall,UMass Lowell,3,-2.30064,79.0,16.9,4066996.0
Harrison Henderson,Central Michigan,3,-5.00609,83.0,27.3,4066434.0
Bitumba Baruti,Florida Atlantic,17,0.0640491,79.0,14.7,4066634.0
Sammy Friday IV,Eastern Illinois,8,-8.29783,81.0,21.9,4067353.0
Khadim Sy,Wake Forest,15,1.81122,82.0,16.3,4065740.0
Koby McEwen,Weber St.,11,1.26027,76.0,26.0,4066755.0
Justin Roberts,Niagara,10,-2.60183,70.0,13.8,4067403.0
Jason Carter,Ohio,3,0.73669,80.0,25.0,4067398.0
Kameron McGusty,Miami FL,11,4.92266,77.0,25.9,4066310.0
Jordan Shepherd,California,1,1.4004,76.0,27.6,4066308.0
Johnny McCants,New Mexico St.,0,6.93744,79.0,19.8,4067472.0
Rasheem Dunn,Robert Morris,5,-5.88444,74.0,26.8,4067955.0
Tommy Kuhse,Saint Mary's,11,5.78285,74.0,23.0,4066735.0
Elijah Thomas,Cal Baptist,3,-1.15759,77.0,18.3,4066734.0
Juwan Gray,Towson,12,0.374141,80.0,15.8,4066744.0
Nikola Djogo,Northeastern,3,2.35621,80.0,18.8,4065704.0
Aher Uguak,Loyola Chicago,15,3.57215,79.0,17.1,4066717.0
Bryson Williams,Texas Tech,2,6.48997,80.0,24.0,4066678.0
Everett Winchester,Florida Atlantic,7,-0.788042,78.0,18.9,4067456.0
Dontay Bassett,Weber St.,12,2.49583,81.0,20.1,4066258.0
David Jean-Baptiste,Chattanooga,11,2.038,73.0,21.8,4067255.0
Rodney Chatman,Vanderbilt,14,0.844135,73.0,16.3,4067250.0
Makale Foreman,California,1,-0.0268596,73.0,19.7,4067252.0
Chuck Champion,Albany,4,-3.81544,76.0,14.0,4067132.0
Sam Green,Howard,14,-4.15026,78.0,15.6,4067227.0
Ray Salnave,UMBC,4,-8.81223,75.0,26.9,4067329.0
Payton Willis,Minnesota,11,7.27973,76.0,24.0,4066230.0
John Fulkerson,Tennessee,8,6.12386,81.0,18.3,4066215.0
Clevon Brown,FIU,15,-0.265792,80.0,18.5,4066229.0
Jalen Johnson,Mercer,12,3.26585,78.0,21.2,4066216.0
Lazaro Rojas,UT Arlington,16,-8.86951,83.0,24.1,4066681.0
Quan Jackson,UAB,6,4.75003,76.0,21.5,4067781.0
Bryce Nze,Butler,6,4.96774,79.0,19.5,4067439.0
Mason Faulkner,Louisville,1,0.0406359,73.0,17.2,4067444.0
Tre Cobbs,Georgia Southern,5,-4.25299,72.0,17.4,4067443.0
Seventh Woods,Morgan St.,5,-5.73902,74.0,18.7,4065676.0
Aaron Cook,Georgia,9,-1.6481,74.0,23.7,4067063.0
Arkel Lamar,UMKC,3,0.939883,77.0,26.3,4066775.0
Patrick Good,Winthrop,12,3.95868,72.0,17.5,4067769.0
Te'Jon Lucas,BYU,9,0.448317,73.0,21.8,4066357.0
Jordan Bohannon,Iowa,14,4.75221,73.0,17.1,4066366.0
Justin Thomas,Alcorn St.,9,1.56672,72.0,21.1,4067394.0
Justin Kier,Arizona,11,2.96059,76.0,17.3,4066863.0
Nana Akenten,Southeast Missouri St.,3,-1.11261,78.0,18.9,4277969.0
Thomas Allen,N.C. State,1,0.194421,73.0,15.5,4277968.0
LaDavius Draine,Tulsa,17,-0.191457,76.0,14.1,4279101.0
Trey Wade,Arkansas,12,3.2623,78.0,10.9,4279111.0
Kyle Young,Ohio St.,2,5.33719,80.0,19.2,4277974.0
Anthony Gaines,Siena,7,-1.74375,77.0,21.9,4277972.0
David Maynard,The Citadel,12,-0.678263,76.0,16.2,4280049.0
Pauly Paulicap,West Virginia,16,-0.760142,80.0,18.3,4279706.0
Harrison Prieto,Florida St.,12,2.42512,80.0,12.4,4277856.0
Jason Strong,Northeastern,14,-1.77579,80.0,18.3,4279220.0
Brandon McKissic,Florida,17,0.749393,75.0,16.4,4280190.0
Ra Kpedi,Purdue Fort Wayne,13,1.01285,81.0,15.2,4278247.0
Bailey Patella,Vermont,17,-1.24158,77.0,11.2,4278246.0
Emmanuel Akot,Boise St.,17,1.13847,80.0,21.0,4278131.0
Alex Barcello,BYU,11,5.40436,74.0,23.8,4278130.0
Grant Anticevich,California,3,-0.728273,81.0,20.0,4278145.0
Austin McCullough,Campbell,12,-1.57584,77.0,13.9,4278142.0
Brad Davison,Wisconsin,14,5.68451,76.0,19.8,4277993.0
Kobe King,Valparaiso,3,-1.72177,76.0,24.6,4277992.0
Taj Benning,Fairfield,1,-0.493342,76.0,19.4,4279483.0
Parker Stewart,Indiana,14,1.98462,77.0,13.0,4278013.0
Marcus Carr,Texas,1,2.41414,74.0,22.2,4278014.0
Terrell Brown,San Diego,0,2.03783,82.0,21.3,4395997.0
Jordan Davis,Jacksonville,5,-0.837845,75.0,19.5,4278351.0
Vance Jackson,East Carolina,3,-0.549179,81.0,21.6,4066442.0
Luka Vasic,Charlotte,4,-6.07216,80.0,13.1,4278934.0
Donovan Sims,Middle Tennessee,9,1.56625,73.0,23.3,4279080.0
Kevin McAdoo,Detroit Mercy,14,-4.21277,74.0,17.5,4279331.0
Jalen Gibbs,Jacksonville St.,14,1.29063,75.0,18.1,4278993.0
Tydus Verhoeven,UTEP,16,0.253441,81.0,16.7,4278488.0
Eric Williams Jr.,Oregon,10,1.35524,79.0,18.2,4278490.0
Terrance McBride,Rice,5,-4.76842,74.0,14.0,4279474.0
Chris Knight,Loyola Chicago,0,5.87214,79.0,21.0,4279553.0
Aaryn Rai,Dartmouth,3,0.0425488,78.0,24.5,4279554.0
Scott Blakney,Montana,13,-6.64988,80.0,15.6,4278609.0
Admir Besovic,Little Rock,16,-7.95978,84.0,15.3,4278627.0
Eli Brooks,Michigan,11,5.5779,73.0,17.8,4277960.0
Darius McNeill,UTSA,5,-2.87319,75.0,16.7,4278139.0
Bryan Trimble Jr.,Akron,14,-0.878617,74.0,18.6,4278583.0
Jamaree Bouyea,San Francisco,11,7.24749,74.0,23.3,4280245.0
Marco Anthony,Utah,7,2.55896,77.0,20.0,4278034.0
Izaiah Brockington,Iowa St.,3,3.01104,76.0,26.0,4278412.0
Austin Williams,Hartford,9,-1.78238,76.0,29.3,4279709.0
Alex O'Connell,Creighton,11,3.36836,78.0,19.3,4277846.0
Jalen Ray,Hofstra,14,1.2347,74.0,18.9,4279206.0
Evan Gilyard II,UMKC,1,-0.202745,70.0,29.5,4279109.0
John Jones,Texas Southern,10,-3.82607,72.0,21.7,4278696.0
Daeqwon Plowden,Bowling Green,3,-0.915668,78.0,24.9,4279318.0
Nelly Cummings,Colgate,1,-2.48186,72.0,26.8,4279317.0
James Reese V,South Carolina,14,2.16776,76.0,15.8,4279322.0
Fatts Russell,Maryland,9,2.9495,71.0,26.8,4278371.0
Maceo Jack,Buffalo,12,0.674293,77.0,16.1,4278495.0
Terry Nolan Jr.,Towson,9,3.60407,76.0,23.6,4278494.0
Justin Mazzulla,Vermont,12,4.02612,75.0,15.8,4278493.0
Greg Calixte,Bryant,13,1.46564,80.0,14.4,4278362.0
Elyjah Williams,Northwestern,17,-0.510529,79.0,15.8,4279627.0
Sean Price,Charleston Southern,5,-5.27073,76.0,20.3,4278689.0
Jimmy Boeheim,Syracuse,3,2.26588,80.0,20.3,4279472.0
Tai Bibbs,Howard,14,-1.64591,75.0,15.9,4279470.0
Gabe Stefanini,San Francisco,11,1.25521,75.0,20.9,4279467.0
Randall Brumant,Howard,15,2.58578,79.0,16.7,4279466.0
Tamenang Choh,Brown,3,1.04371,77.0,29.4,4279463.0
Desmond Cambridge Jr.,Nevada,6,4.96432,76.0,23.9,4279462.0
Lenell Henry,Alcorn St.,7,0.112664,80.0,19.6,4278645.0
John Harrar,Penn St.,13,5.40572,81.0,21.7,4277980.0
Jamari Wheeler,Ohio St.,11,5.34575,73.0,14.8,4277978.0
Garrison Brooks,Mississippi St.,3,2.19477,81.0,18.4,4277908.0
Walker Miller,Monmouth,3,0.486302,82.0,25.4,4277910.0
Brandon Huffman,Jacksonville St.,13,-3.13822,82.0,21.4,4277912.0
Ejike Obinna,Saint Joseph's,8,-1.62736,82.0,22.9,4278125.0
Trae Berhow,Northern Iowa,12,2.47791,77.0,15.2,4280203.0
Jade' Smith,Pepperdine,5,-3.25959,76.0,21.5,4280202.0
Joe Quintana,Loyola Marymount,14,1.88292,74.0,18.4,4280163.0
Levi Stockard III,VCU,16,-0.139574,80.0,19.4,4277897.0
Mike McGuirl,Kansas St.,6,2.69069,75.0,18.0,4277895.0
Jacob Rigoni,Quinnipiac,14,-2.55175,78.0,17.2,4279743.0
Rich Kelly,Massachusetts,11,-1.0096,73.0,19.5,4279741.0
Chris Sodom,Delaware St.,16,-2.72944,87.0,11.9,4278568.0
Jaden Sayles,Stony Brook,8,-3.79296,81.0,17.6,4279310.0
Stef Smith,St. John's,1,0.0119047,74.0,19.2,4278244.0
Bryce Moragne,Florida A&M,15,0.364207,77.0,16.5,4279780.0
Javon Levi,UT Arlington,5,-1.31873,71.0,17.9,4280187.0
Josip Vrankic,Santa Clara,2,5.06815,81.0,25.8,4280250.0
Shaquille Walters,Northeastern,5,-4.10013,78.0,22.7,4280251.0
Marco Smith,Nebraska Omaha,1,-3.63758,74.0,17.1,4280189.0
Justin McCall,Cal St. Bakersfield,3,-2.43808,78.0,23.7,4278732.0
Cooper Neese,Indiana St.,1,-2.25156,76.0,23.9,4288068.0
Aaron Thompson,Butler,5,1.18972,74.0,18.6,4278552.0
Holland Woods,Grand Canyon,11,3.48308,73.0,22.8,4278657.0
Wyatt Wilkes,Florida St.,17,-1.39959,80.0,17.4,4277855.0
Malek Green,Canisius,3,-1.91008,79.0,28.2,4279878.0
Ike Obiagu,Seton Hall,0,8.25455,86.0,8.7,4277851.0
Anthony Polite,Florida St.,6,5.80849,78.0,19.7,4277852.0
Vin Baker Jr.,Milwaukee,8,-5.46256,81.0,18.8,4277830.0
Deontaye Buskey,Charleston Southern,10,-5.24531,73.0,22.0,4278684.0
Jordan Whitfield,Campbell,1,-1.9202,73.0,20.0,4278681.0
Phlandrous Fleming Jr.,Florida,6,5.07059,77.0,23.6,4278688.0
Jaheam Cornwall,Penn St.,4,-4.72799,72.0,13.9,4278690.0
Dajour Dickens,Hampton,0,3.63405,84.0,15.2,4278576.0
Paul Scruggs,Xavier,9,2.68414,77.0,23.4,4278591.0
Greg Elliott,Marquette,11,2.66531,75.0,20.8,4278570.0
Theo John,Duke,0,7.75924,81.0,13.4,4278569.0
Makai Ashton-Langford,Boston College,9,2.17653,75.0,21.5,4278574.0
Jamal Cain,Oakland,2,0.476285,79.0,26.5,4278572.0
Nate Watson,Providence,8,1.43016,82.0,23.0,4278573.0
Jermaine Jackson Jr.,Central Michigan,1,-4.46037,72.0,24.8,4279230.0
Javante McCoy,Boston University,11,0.0581096,77.0,26.4,4280041.0
Sukhmail Mathon,Boston University,2,2.51397,82.0,26.5,4280042.0
Walter Whyte,Boston University,3,0.129787,78.0,22.3,4280039.0
Paul Newman,Albany,16,-1.99843,81.0,17.7,4280043.0
Connor McCaffery,Iowa,10,5.25408,77.0,9.2,4277950.0
Jase Febres,Texas,14,3.09403,77.0,14.8,4277921.0
Marquis Godwin,Hampton,14,-2.90558,77.0,16.3,4279093.0
Zach Cooks,Hofstra,1,-1.25544,71.0,23.9,4278449.0
Isaiah Banks,FIU,17,-1.3295,77.0,13.6,4278975.0
Amorie Archibald,Louisiana Tech,11,2.69005,75.0,18.1,4279005.0
Exavian Christon,Louisiana Tech,10,-0.840978,76.0,9.5,4279006.0
Trent Frazier,Illinois,11,5.60773,74.0,18.4,4277936.0
Ricky Nelson,UT Rio Grande Valley,5,-6.1529,73.0,14.1,4278672.0
Cedrick Alley Jr.,UTSA,6,0.649572,78.0,21.5,4278259.0
Ethan Chargois,Oklahoma,2,6.36777,81.0,20.3,4278297.0
William Douglas,Prairie View A&M,5,-1.70539,77.0,25.1,4278296.0
Fabian White Jr.,Houston,2,9.3418,80.0,21.1,4278263.0
Keegan McDowell,Liberty,14,0.507237,78.0,14.3,4278884.0
Justyn Mutts,Virginia Tech,2,8.91268,79.0,23.1,4278693.0
Sarju Patel,Cornell,12,0.0189018,75.0,18.2,4280104.0
Victor Enoh,Marist,16,-1.5771,79.0,11.7,4278286.0
Jamal Johnson,UAB,14,-0.480425,76.0,16.8,4278281.0
Daniel Akin,Cal Baptist,8,0.265522,81.0,22.4,4279163.0
Brandon Horvath,Utah St.,2,3.83633,82.0,24.4,4279162.0
Jacob Gilyard,Richmond,9,7.44637,69.0,19.4,4278378.0
Stacy Beckton Jr.,American,3,-3.64321,76.0,23.7,4280025.0
Abayomi Iyiola,Hofstra,13,3.9959,82.0,16.7,4278475.0
Taylor Funk,Saint Joseph's,14,4.19677,80.0,17.9,4278395.0
Rocky Kreuser,North Dakota St.,3,1.0036,82.0,27.1,4279518.0
Noah Frederking,Evansville,10,-2.72921,76.0,15.3,4279133.0
Hunter Maldonado,Wyoming,9,6.54729,79.0,30.8,4280267.0
Rylan Bergersen,Eastern Washington,9,2.32746,78.0,22.1,4280143.0
Brock Miller,Utah St.,12,-0.144748,77.0,15.4,4278721.0
Mark Flagg,Saint Francis,16,-3.31946,81.0,20.2,4280256.0
Noah Horchler,Providence,12,6.84524,80.0,15.5,4278453.0
Justyn Hamilton,Kent St.,15,1.98267,83.0,17.0,4278334.0
De'Vondre Perry,Albany,6,-0.52586,79.0,21.6,4278335.0
Caleb Daniels,Villanova,11,3.91243,76.0,19.3,4278373.0
David Collins,Clemson,6,5.36395,76.0,20.6,4278306.0
Justin Brown,UAB,12,1.49222,78.0,13.7,4278307.0
JP Moorman II,UC Riverside,3,-0.106994,79.0,25.4,4278332.0
Scott Hitchon,Canisius,7,-4.60922,80.0,23.1,4279482.0
Justin Roberts,Georgia St.,1,0.584521,70.0,22.8,4397535.0
Nathan Cayo,Richmond,8,0.712302,79.0,19.6,4278380.0
Braxton Beverly,Eastern Kentucky,1,-3.01849,70.0,22.7,4278007.0
Eylijah Stephens,Minnesota,14,0.797543,75.0,18.4,4280074.0
James Karnik,Boston College,2,2.50567,81.0,20.9,4280080.0
Marques Wilson,Lehigh,5,-2.84312,76.0,22.3,4280081.0
Felipe Haase,Mercer,11,5.00745,81.0,21.7,4278110.0
David Beatty,North Carolina A&T,10,-4.96137,74.0,20.1,4278107.0
"Marcus Shaver, Jr.",Boise St.,11,3.50249,74.0,21.9,4280208.0
Tahirou Diabate,San Diego St.,16,-2.73235,81.0,18.9,4280209.0
Sam Iorio,Niagara,3,0.437636,79.0,21.0,4280029.0
"James Baker, Jr.",UNC Wilmington,15,2.60109,79.0,13.5,4279875.0
Devon Cooper,George Mason,14,-0.167202,76.0,18.3,4279876.0
Grayson Murphy,Belmont,6,4.93191,75.0,17.4,4279920.0
Greg Jones,Lipscomb,14,-0.827387,75.0,15.0,4278444.0
Parker Hazen,Lipscomb,15,-1.61614,80.0,17.7,4279172.0
Marten Linssen,Saint Louis,8,3.07862,80.0,23.1,4279174.0
Darnell Rogers,UMBC,1,-2.08768,62.0,24.0,4278386.0
Mileek McMillan,Western Michigan,7,-4.93728,81.0,23.1,4279176.0
Clyde Trapp Jr.,Charlotte,3,-2.29633,76.0,20.1,4277833.0
Darien Jackson,Tulsa,11,2.75932,75.0,18.9,4278408.0
Elijah Joiner,Iona,11,1.34899,75.0,20.7,4278407.0
A.J. Oliver II,Old Dominion,4,-2.95281,77.0,11.8,4592878.0
Stanley Umude,Arkansas,3,4.62867,78.0,20.1,4279532.0
Clifton Moore,La Salle,0,3.8335,82.0,21.5,4277945.0
Aljami Durham,Providence,1,1.46271,76.0,24.0,4277942.0
Noah Baumann,Georgia,14,1.55284,78.0,15.5,4278713.0
Caleb Green,Fairfield,1,-2.36583,70.0,16.1,4280068.0
Jacob Grandison,Illinois,12,6.18793,78.0,18.4,4280073.0
Matt Faw,NJIT,7,-1.77499,81.0,21.2,4280072.0
Austin Butler,Charlotte,12,0.361049,77.0,19.6,4280070.0
John Meeks,Charleston,11,1.14649,78.0,24.6,4280046.0
Jermaine Samuels,Villanova,2,6.5571,79.0,21.1,4278588.0
Caleb Simmons,San Jose St.,17,-6.27086,78.0,14.7,4278716.0
Cameron Christon,Grambling St.,3,-0.802916,78.0,21.5,4278638.0
Matt Halvorsen,Florida Gulf Coast,14,-3.83441,73.0,18.5,4280115.0
Michael Diggins,Illinois Chicago,16,-2.76058,80.0,16.9,4279245.0
Dominik Fragala,Delaware St.,1,-5.35011,72.0,22.4,4279737.0
Marcus McClary,Monmouth,17,-1.73982,75.0,18.3,4279736.0
Greg Kuakumensah,Niagara,15,0.862869,78.0,19.9,4279739.0
Roman Penn,Drake,9,-0.0813244,72.0,24.4,4279754.0
Lewis Djonkam,Radford,13,0.555503,81.0,16.3,4278422.0
Anthony Duruji,Florida,15,4.0086,79.0,18.0,4279008.0
Jarrod West,Louisville,11,3.27003,71.0,13.8,4279077.0
Darius George,Marshall,15,-1.20055,79.0,15.4,4279078.0
David Jenkins Jr.,Utah,14,-0.146256,73.0,20.7,4279527.0
Hayden Brown,The Citadel,2,0.625022,77.0,28.5,4280014.0
Bo Hodges,Butler,6,4.16284,77.0,22.6,4280018.0
Mladen Armus,Boise St.,16,1.25831,82.0,20.4,4280022.0
Tristan Clark,SMU,13,4.43775,82.0,13.5,4277885.0
Dre Marin,Southern Utah,14,0.480203,72.0,17.4,4278670.0
Tyler Polley,Connecticut,14,3.24971,81.0,16.1,4278230.0
Eliel Nsoseme,Georgia St.,0,3.3503,80.0,17.2,4278220.0
Lance Thomas,South Alabama,10,-1.70161,81.0,17.6,4277877.0
Darius Perry,UCF,9,3.89432,74.0,24.2,4277878.0
Trevor Moore,Morgan St.,10,-5.16534,77.0,17.0,4278218.0
Avery Diggs,Chattanooga,13,0.906777,82.0,21.2,4278461.0
Shelby Adams,Texas St.,11,2.89744,75.0,17.6,4280276.0
Reggie Miller,Abilene Christian,6,1.83005,72.0,14.6,4593747.0
PJ Pipes,Santa Clara,1,-0.228179,74.0,21.4,4279237.0
Geo Baker,Rutgers,1,2.57652,76.0,21.4,4277986.0
Trent Buttrick,Massachusetts,3,1.39264,80.0,19.8,4277981.0
Jahlil Jenkins,Stony Brook,1,-0.53188,72.0,21.6,4279625.0
Ledarrius Brewer,East Tennessee St.,3,-1.3186,77.0,27.7,4279897.0
Cedric Russell,Ohio St.,14,-0.56253,74.0,15.6,4280257.0
Malik Osborne,Florida St.,3,3.91273,81.0,16.8,4279098.0
Kris Bankston,Norfolk St.,13,4.8753,80.0,18.1,4280289.0
Remy Martin,Kansas,11,6.24602,72.0,20.9,4278133.0
Tyler Maye,North Carolina A&T,7,-3.86808,73.0,19.2,4278423.0
Justin Whatley,North Carolina A&T,17,-3.09803,81.0,15.4,4278249.0
Kaiden Rice,Georgetown,14,-1.15292,79.0,18.3,4280011.0
Umoja Gibson,Oklahoma,11,5.59516,73.0,19.4,4279087.0
Myles Lewis,McNeese St.,7,-2.7206,77.0,19.7,4280102.0
Justin Minaya,Providence,17,6.24854,79.0,12.4,4278111.0
Souley Boum,UTEP,9,3.60681,75.0,27.9,4280244.0
Kellan Grady,Kentucky,12,6.42913,77.0,13.4,4278349.0
Derrick Walker,Nebraska,13,5.6193,81.0,17.1,4278113.0
Zach Kent,Delaware St.,7,-10.5836,82.0,21.6,4278115.0
Paul Atkinson,Notre Dame,2,6.22435,81.0,24.3,4279699.0
Omar Habwe,Stony Brook,3,-3.00022,78.0,16.9,4279868.0
Charles Falden,James Madison,14,-0.433884,75.0,16.3,4279060.0
Ryan Schwieger,Loyola Chicago,3,0.527999,79.0,23.5,4279565.0
DeAndre Jones,Saint Louis,14,3.3191,71.0,14.0,4278267.0
Hayden Koval,Cincinnati,3,2.23583,85.0,14.0,4278265.0
Mike Okauru,UNC Wilmington,11,1.77179,76.0,21.6,4278057.0
Isaac Kante,LIU,8,-4.53606,80.0,21.5,4278066.0
Jay Jay Chandler,South Alabama,1,-3.03802,76.0,27.8,4278117.0
Mack Smith,Western Michigan,17,-2.55529,74.0,19.5,4279836.0
Antwan Walker,Rhode Island,15,2.68435,79.0,18.6,4278567.0
Jerome Desrosiers,Hawaii,12,2.19643,79.0,17.8,4279566.0
Jaylon Hall,Morehead St.,14,1.45321,77.0,17.6,4279497.0
A.J. Caldwell,Chattanooga,17,2.13894,77.0,10.8,4280264.0
Mamoudou Diarra,Tennessee Tech,3,-1.36377,81.0,18.4,4278219.0
Malik Williams,Louisville,2,4.96326,83.0,21.0,4277880.0
Gavin Kensmil,Stephen F. Austin,8,0.268886,79.0,26.7,4279493.0
Isaiah Coleman-Lands,Miami OH,14,-3.01909,72.0,15.0,4279432.0
Jalen Adaway,St. Bonaventure,3,1.00503,77.0,19.1,4279431.0
Dedric Boyd,Tennessee St.,14,-2.64596,76.0,21.2,4279854.0
Donald Carey,Georgetown,11,3.62869,77.0,19.2,4402802.0
Bobby Planutis,Purdue Fort Wayne,12,-0.582642,80.0,15.7,4279863.0
