Name,Team,cluster,BPM,Height,Usage,AthleteSourceId
Chase Harler,West Virginia,17,4.19519,75.0,14.0,4066331.0
Maciej Bender,Mercer,16,-2.25971,83.0,24.0,4066332.0
Ryan Kriener,Iowa,2,4.6452,82.0,19.8,4066368.0
Jordan Bohannon,Iowa,10,1.13601,73.0,19.3,4066366.0
Justin Thomas,Morehead St.,5,-2.16169,71.0,18.6,4067394.0
Milos Jovic,Miami OH,17,-1.23324,76.0,15.4,4067389.0
Shane Gatling,Colorado,10,0.499271,74.0,17.2,4067340.0
Josh Ferguson,Winthrop,3,1.05495,80.0,18.5,4067741.0
Brooks DeBisschop,Northern Arizona,2,3.97788,81.0,21.1,4066906.0
Mitch Peterson,Kent St.,17,-0.259474,77.0,9.9,4067386.0
Chris Bowling,Northern Arizona,17,-5.07371,79.0,13.9,4066909.0
Matt Chastain,Illinois St.,15,1.11745,78.0,12.4,4279139.0
Dikymbe Martin,UC Riverside,14,1.57361,73.0,20.1,4066949.0
Lamar Stevens,Penn St.,3,4.41867,80.0,30.2,4066405.0
Marcus Ottey,Illinois Chicago,1,-3.39629,74.0,22.2,4067433.0
Stevie Jordan,Rider,5,-1.37305,72.0,23.6,4067349.0
James Towns,Niagara,1,-5.26534,70.0,29.7,4067341.0
Cameron Satterwhite,Northern Arizona,1,-2.07569,76.0,20.7,4067023.0
Ryan Woolridge,Gonzaga,11,6.2726,75.0,16.3,3906547.0
Alessandro Lever,Grand Canyon,3,1.03586,82.0,24.0,4280173.0
Isaiah Washington,Iona,9,0.874235,73.0,21.3,4277967.0
Makhtar Gueye,UAB,7,-1.5193,82.0,17.8,4279106.0
LaDavius Draine,Southern Miss,1,0.782334,76.0,21.4,4279101.0
Trey Wade,Wichita St.,3,5.24904,78.0,17.3,4279111.0
Kyle Young,Ohio St.,13,7.58548,80.0,15.7,4277974.0
Anthony Gaines,Northwestern,6,3.22594,76.0,14.8,4277972.0
David Maynard,Colgate,17,-2.33374,76.0,9.6,4280049.0
Pauly Paulicap,Manhattan,0,-3.06891,80.0,28.9,4279706.0
Andrew Platek,North Carolina,17,0.327752,76.0,13.3,4277906.0
Jason Strong,Northeastern,3,-2.06266,80.0,17.4,4279220.0
Derrick Cook,Jacksonville St.,5,-2.25967,77.0,15.4,4279219.0
Myles Franklin,Northeastern,5,-3.94206,76.0,17.7,4279221.0
Kamar McKnight,Coppin St.,1,-4.08821,76.0,27.2,4279905.0
Brandon McKissic,UMKC,9,-0.617557,75.0,22.3,4280190.0
Cade Crosland,Tennessee Tech,14,-3.38672,72.0,14.2,4279904.0
Jack Perry,Eastern Washington,12,1.81279,74.0,9.1,4278600.0
Bailey Patella,Vermont,15,3.51202,77.0,11.8,4278246.0
Alex Barcello,BYU,11,5.31758,74.0,13.9,4278130.0
Maxwell Evans,Vanderbilt,14,0.460639,74.0,15.6,4278123.0
Grant Anticevich,California,3,0.636509,80.0,18.1,4278145.0
Austin McCullough,Campbell,12,-2.44688,77.0,16.5,4278142.0
Brad Davison,Wisconsin,14,5.96259,76.0,17.3,4277993.0
Kobe King,Wisconsin,3,2.21375,76.0,21.9,4277992.0
Nate Reuvers,Wisconsin,2,4.31952,83.0,27.3,4277994.0
Ira Lee,Arizona,8,3.75526,79.0,15.3,4278128.0
Josh Pitts,Cal St. Fullerton,16,-10.7972,81.0,17.8,4278727.0
Taj Benning,Fairfield,7,-2.41773,76.0,19.5,4279483.0
Johnny Wang,Cal St. Fullerton,15,-6.08322,81.0,13.8,4278728.0
Aidas Kavaliauskas,Fairfield,5,-3.80105,73.0,15.1,4080375.0
Wassef Methnani,Fairfield,16,-2.86437,80.0,23.5,4279486.0
Kevin Senghore-Peterson,Fairfield,7,-7.29892,79.0,15.2,4279485.0
Parker Stewart,Tennessee Martin,1,-2.90551,77.0,28.5,4278013.0
Khameron Davis,Weber St.,17,-2.14962,76.0,15.3,4278016.0
Marcus Carr,Minnesota,9,5.61231,74.0,25.9,4278014.0
Lavar Batts Jr.,UNC Asheville,9,-1.83252,75.0,24.6,4278006.0
Terrell Brown,Pittsburgh,0,2.25165,82.0,14.4,4278018.0
Jeff Gary,Mercer,14,-0.247158,76.0,16.0,4279215.0
Gairges Daow,Northern Illinois,17,-2.72119,76.0,14.3,4279439.0
Jacob Wiley,Illinois Chicago,15,-1.80517,79.0,17.5,4279246.0
Jalen Crutcher,Dayton,11,6.9421,73.0,22.4,4278352.0
Vance Jackson,New Mexico,3,0.168324,81.0,21.4,4066442.0
Terrence Lewis,Iowa St.,12,0.672684,78.0,21.0,4277888.0
Luka Vasic,Charlotte,15,-6.96948,80.0,21.2,4278934.0
Milos Supica,Charlotte,13,-0.636956,81.0,21.8,4278932.0
Nike Sibande,Miami OH,3,-1.49928,76.0,27.2,4279430.0
Donovan Sims,Middle Tennessee,5,-2.54377,73.0,20.6,4279080.0
Jalen Gibbs,Mount St. Mary's,10,-3.38436,75.0,18.9,4278993.0
Tydus Verhoeven,UTEP,13,3.77649,81.0,8.2,4278488.0
Nicholas Kratholm,Niagara,7,-6.06475,81.0,17.0,4278489.0
Goanar Mar,George Mason,4,-3.46016,79.0,12.9,4278356.0
Bryan Knapp,Cornell,14,-3.14415,73.0,15.0,4279473.0
Terrance McBride,Cornell,11,-0.243669,74.0,21.8,4279474.0
Riley Voss,Cornell,4,-2.90488,78.0,14.4,4279475.0
Chris Knight,Dartmouth,2,4.66777,79.0,33.4,4279553.0
Aaryn Rai,Dartmouth,2,1.7588,78.0,23.9,4279554.0
Rio Haskett,Harvard,11,0.115158,75.0,18.7,4279556.0
Scott Blakney,Idaho,8,-2.71894,80.0,19.8,4278609.0
Timmy Falls,Montana,5,-0.362441,74.0,15.4,4278621.0
Isaiah Livers,Michigan,12,5.51577,79.0,18.0,4277957.0
Eli Brooks,Michigan,14,4.26134,73.0,17.7,4277960.0
Isaiah Gable,Southeast Missouri St.,17,-5.5292,79.0,14.3,4279894.0
Jahvon Blair,Georgetown,1,1.55712,76.0,20.7,4278565.0
Jose Alvarado,Georgia Tech,9,6.28719,72.0,22.7,4277869.0
Jamaree Bouyea,San Francisco,6,5.38621,74.0,20.3,4280245.0
Melo Eggleston,Arkansas St.,7,-7.04593,80.0,27.1,4278044.0
Chaundee Brown,Wake Forest,3,3.27195,77.0,21.3,4278045.0
Olivier Sarr,Wake Forest,2,4.93839,84.0,24.2,4278046.0
RJ Nembhard,TCU,1,-0.141549,77.0,24.5,4277916.0
Izaiah Brockington,Penn St.,6,1.73646,76.0,21.0,4278412.0
Tirus Smith,Louisiana,8,-0.604306,80.0,20.1,4279110.0
Alex O'Connell,Duke,6,3.27933,78.0,20.0,4277846.0
Jalen Ray,Hofstra,1,0.65111,74.0,18.7,4279206.0
Evan Gilyard,New Mexico St.,1,-0.874777,70.0,20.0,4279109.0
John Jones,Texas Southern,10,-4.59818,72.0,18.5,4278696.0
Jayvon Graves,Buffalo,1,1.97015,75.0,23.5,4279325.0
Daeqwon Plowden,Bowling Green,3,2.71892,78.0,19.3,4279318.0
Nelly Cummings,Colgate,14,-0.819251,72.0,17.6,4279317.0
James Reese,North Texas,12,3.34401,76.0,14.9,4279322.0
Fatts Russell,Rhode Island,9,6.9987,70.0,26.9,4278371.0
Maceo Jack,George Washington,14,0.275278,77.0,16.4,4278495.0
Greg Calixte,George Mason,16,-1.10302,80.0,14.6,4278362.0
Elyjah Williams,Fairleigh Dickinson,15,0.306267,79.0,21.0,4279627.0
K.J. Riley,Evansville,9,-1.46516,77.0,24.1,4279134.0
Noah Morgan,Eastern Michigan,5,-2.6422,77.0,23.9,4279626.0
Josh Nicholas,Louisiana Monroe,3,-1.6355,75.0,18.5,4279652.0
Jimmy Boeheim,Cornell,3,-1.60795,80.0,30.7,4279472.0
Tai Bibbs,Columbia,10,-3.2465,75.0,14.9,4279470.0
Randy Brumant,Columbia,7,0.11347,79.0,16.3,4279466.0
Matt DeWolf,Brown,7,-1.55833,81.0,18.7,4279464.0
Tamenang Choh,Brown,7,-0.870291,77.0,28.4,4279463.0
Isaac Bonton,Washington St.,9,-0.269438,75.0,30.6,4278628.0
Kaleb Wesson,Ohio St.,2,8.18957,81.0,26.4,4277975.0
Lenell Henry,Prairie View A&M,7,-5.64155,80.0,19.9,4278645.0
John Harrar,Penn St.,13,7.24447,81.0,13.9,4277980.0
Jamari Wheeler,Penn St.,6,4.59412,73.0,11.5,4277978.0
Garrison Brooks,North Carolina,2,4.49069,81.0,23.4,4277908.0
Wabissa Bede,Virginia Tech,5,0.199172,72.0,16.6,4278038.0
P.J. Horne,Virginia Tech,12,1.12224,78.0,14.0,4278040.0
Corey Tillery,Alcorn St.,10,-3.47488,75.0,18.7,4279900.0
Ejike Obinna,Vanderbilt,8,-5.44634,82.0,12.5,4278125.0
Trae Berhow,Northern Iowa,12,3.91175,77.0,16.3,4280203.0
Saben Lee,Vanderbilt,9,4.17965,74.0,29.7,4278124.0
Mikail Simmons,Bryant,17,-2.78955,81.0,18.1,4280162.0
Cameron Allen,Cal St. Bakersfield,1,-2.67156,72.0,23.0,4280160.0
Levi Stockard III,Kansas St.,16,-1.09396,80.0,14.7,4277897.0
Mike McGuirl,Kansas St.,11,3.21253,74.0,15.0,4277895.0
Marcus Garrett,Kansas,6,7.33624,77.0,18.4,4277892.0
Simon Wright,Elon,3,-0.403688,79.0,15.1,4279202.0
Jacob Rigoni,Quinnipiac,14,-2.50041,78.0,15.1,4279743.0
Rich Kelly,Quinnipiac,1,-1.1335,73.0,25.8,4279741.0
TJ Parham,Alabama A&M,4,-8.22864,79.0,21.8,3948824.0
Jamorko Pickett,Georgetown,3,1.53892,80.0,18.7,4278566.0
Quade Green,Washington,11,4.10764,72.0,19.7,4278074.0
Davide Moretti,Texas Tech,11,2.95099,75.0,18.7,4277930.0
Stef Smith,Vermont,11,2.69549,74.0,24.5,4278244.0
Bryce Moragne,Florida A&M,8,-1.42601,77.0,14.9,4279780.0
Javon Levi,UT Rio Grande Valley,9,0.576689,71.0,24.8,4280187.0
Josip Vrankic,Santa Clara,2,5.26205,81.0,23.5,4280250.0
Shaquille Walters,Northeastern,3,-0.376116,78.0,17.5,4280251.0
Makol Mawien,Kansas St.,7,-0.616129,81.0,22.5,3907507.0
Jalen King,Eastern Michigan,16,-0.535543,82.0,7.5,4279334.0
Justin McCall,Cal St. Bakersfield,7,-4.55222,78.0,16.2,4278732.0
Christian David,Butler,12,3.80164,78.0,12.4,4278554.0
Cooper Neese,Indiana St.,10,-1.03262,76.0,18.4,4288068.0
Aaron Thompson,Butler,5,2.71588,74.0,16.9,4278552.0
Sandro Mamukelashvili,Seton Hall,2,6.38022,83.0,20.2,4278580.0
Holland Woods,Portland St.,9,0.213821,73.0,27.8,4278657.0
M.J. Walker,Florida St.,1,0.932354,77.0,21.5,4277854.0
Wyatt Wilkes,Florida St.,12,2.94012,80.0,18.2,4277855.0
Ike Obiagu,Seton Hall,0,2.62873,86.0,14.2,4277851.0
Anthony Polite,Florida St.,6,5.18306,78.0,16.1,4277852.0
Steffon Mitchell,Boston College,6,8.51281,80.0,15.7,4277832.0
Deontaye Buskey,Charleston Southern,11,-1.16318,73.0,19.3,4278684.0
Ty Jones,Charleston Southern,3,-4.46585,78.0,19.4,4278685.0
Ja'Cor Nelson,Campbell,5,-3.77113,75.0,25.8,4278680.0
Jordan Whitfield,Campbell,1,-3.77313,73.0,18.7,4278681.0
Phlandrous Fleming Jr.,Charleston Southern,9,2.69655,76.0,30.0,4278688.0
Jaheam Cornwall,Gardner Webb,11,0.899188,72.0,22.1,4278690.0
Dajour Dickens,Old Dominion,16,-4.72255,84.0,17.8,4278576.0
Paul Scruggs,Xavier,11,4.39187,76.0,20.8,4278591.0
Greg Elliott,Marquette,11,3.54649,75.0,14.0,4278570.0
Theo John,Marquette,0,6.93208,81.0,13.8,4278569.0
Jamal Cain,Marquette,15,4.75285,79.0,14.4,4278572.0
Nate Watson,Providence,8,3.57893,82.0,24.6,4278573.0
Jack Ballantyne,LIU,15,-4.47031,81.0,15.4,4279232.0
Jermaine Jackson Jr.,LIU,1,-2.56623,70.0,21.2,4279230.0
Jordan Nwora,Louisville,3,5.90938,79.0,26.0,4277883.0
Marek Dolezaj,Syracuse,2,5.74825,82.0,18.0,4278032.0
Bourama Sidibe,Syracuse,13,6.96883,82.0,12.5,4278033.0
Javante McCoy,Boston University,1,-2.05029,77.0,24.0,4280041.0
Sukhmail Mathon,Boston University,8,-0.102519,82.0,16.7,4280042.0
Walter Whyte,Boston University,3,-0.341075,78.0,22.6,4280039.0
Paul Newman,Bucknell,16,-3.35418,81.0,21.3,4280043.0
Jimmy Sotos,Bucknell,9,0.150571,75.0,22.0,4280044.0
Connor McCaffery,Iowa,10,5.53077,77.0,12.3,4277950.0
Jase Febres,Texas,14,3.47806,77.0,15.9,4277921.0
Marquis Godwin,Old Dominion,10,-6.12835,77.0,18.0,4279093.0
Zach Jacobs,James Madison,3,-2.55146,80.0,18.5,4279212.0
Zach Cooks,NJIT,1,0.0517317,69.0,29.4,4278449.0
Isaiah Banks,FIU,12,2.30113,77.0,13.5,4278975.0
"Willy Nunez, Jr.",Rider,14,-1.19876,78.0,12.8,4278979.0
Amorie Archibald,Louisiana Tech,11,3.44569,75.0,20.1,4279005.0
Rayshawn Neal,South Carolina St.,9,-3.12196,70.0,25.7,4279846.0
Trent Frazier,Illinois,10,3.84694,74.0,15.7,4277936.0
Michal Kozak,Weber St.,3,-0.268722,80.0,16.0,4278674.0
Trevon Ary-Turner,Dartmouth,17,-4.11877,75.0,18.1,4278675.0
Anthony Smith,Murray St.,8,1.45588,79.0,18.6,4279891.0
Cedrick Alley Jr.,Houston,17,1.88077,78.0,10.2,4278259.0
Gabe Grant,Buffalo,17,-4.1836,78.0,17.6,4278258.0
Ethan Chargois,SMU,7,1.31737,81.0,21.4,4278297.0
Fabian White Jr.,Houston,8,3.03462,79.0,21.0,4278263.0
Elijah Cuffee,Liberty,17,1.32661,76.0,14.7,4278881.0
Justyn Mutts,Delaware,2,2.67795,79.0,21.9,4278693.0
Denny Slay II,High Point,1,-5.56976,71.0,18.8,4278694.0
Shunn Buchanan,New Mexico St.,5,-0.797096,72.0,14.5,4280175.0
Naji Marshall,Xavier,9,5.51921,79.0,26.6,4278594.0
Elias Harden,Jacksonville St.,10,-4.49994,77.0,17.3,4278592.0
Jamal Johnson,Auburn,10,2.08676,76.0,14.4,4278281.0
Daniel Akin,UMBC,16,-4.55248,81.0,16.6,4279163.0
Brandon Horvath,UMBC,15,-0.455391,82.0,18.2,4279162.0
Asbjorn Midtgaard,Wichita St.,16,2.62082,84.0,14.4,4278485.0
Jon Brown,Tennessee St.,7,-7.23974,80.0,18.8,4277873.0
Jacob Gilyard,Richmond,9,8.39209,69.0,18.8,4278378.0
Stacy Beckton Jr.,American,6,-0.015576,76.0,17.4,4280025.0
Ahmad Clark,Albany,9,0.437391,73.0,32.6,4278199.0
Bryson Lockley,Kennesaw St.,7,-4.5922,80.0,19.8,3936178.0
Rocky Kreuser,North Dakota St.,3,1.65652,82.0,21.1,4279518.0
Noah Frederking,Evansville,14,-3.58351,76.0,14.4,4279133.0
Jahlil Tripp,Pacific,2,6.63085,77.0,28.6,4285659.0
Hunter Maldonado,Wyoming,9,2.03574,79.0,29.7,4280267.0
Rylan Bergersen,Central Arkansas,3,-1.47539,78.0,23.9,4280143.0
Brock Miller,Utah St.,14,-0.760683,77.0,16.4,4278721.0
Dwight Wilson,James Madison,8,-5.01121,80.0,23.2,4279213.0
Mark Flagg,Saint Francis,8,0.692159,81.0,18.6,4280256.0
Chase Freeman,Wagner,10,-3.57305,71.0,11.2,4279884.0
Chauncey Hawkins,St. Francis NY,9,-1.0883,68.0,25.7,4279649.0
Yaradyah Evans,St. Francis NY,4,-5.34658,78.0,12.9,4279650.0
Milija Cosic,St. Francis NY,17,-7.11456,78.0,15.9,4279653.0
Nate Pierre-Louis,Temple,6,4.4965,76.0,20.8,4278333.0
Justyn Hamilton,Temple,7,-3.88286,82.0,19.0,4278334.0
De'Vondre Perry,Temple,12,2.87298,79.0,16.0,4278335.0
David Collins,South Florida,6,1.40512,76.0,26.8,4278306.0
Justin Brown,South Florida,12,2.54079,78.0,16.2,4278307.0
J.P. Moorman II,Temple,17,0.700976,79.0,13.9,4278332.0
Cameron Benford,Purdue Fort Wayne,16,-0.770812,80.0,11.2,4279505.0
Chris Quayle,North Dakota St.,17,-2.61433,77.0,10.4,4279516.0
Jordan McKenzie,Stony Brook,4,-3.52459,73.0,9.7,4278242.0
Wyatt Yess,Yale,15,4.36446,80.0,11.3,4279700.0
Scott Hitchon,Canisius,3,-2.23739,80.0,24.5,4279482.0
Jaylen Butz,DePaul,8,1.46633,81.0,19.8,4278559.0
Paul Reed,DePaul,0,10.0563,81.0,23.6,4278562.0
Justin Roberts,Georgia St.,1,1.98449,71.0,21.7,4397535.0
Nathan Cayo,Richmond,8,1.90783,79.0,17.4,4278380.0
Braxton Beverly,N.C. State,14,1.66982,72.0,13.8,4278007.0
E.J. Stephens,Lafayette,1,-2.41564,73.0,21.2,4280074.0
Ed Porter,Lehigh,16,-5.74719,79.0,11.8,4280079.0
James Karnik,Lehigh,8,0.408334,81.0,22.3,4280080.0
Marques Wilson,Lehigh,1,-2.55652,76.0,21.1,4280081.0
Isaiah Hart,Loyola MD,5,-5.54897,71.0,19.6,4280083.0
Brent Holcombe,Loyola MD,7,-4.93853,80.0,17.7,4280087.0
Devin Gilmore,Murray St.,15,4.91253,78.0,13.7,4279889.0
Jacoby Ross,Alabama St.,1,-4.86441,69.0,19.5,4280626.0
Myles Douglas,Saint Joseph's,10,-5.62198,79.0,20.5,4278479.0
Tristan Jarrett,Jackson St.,1,-2.27872,76.0,34.4,4278443.0
Andrew Petcash,Boston University,12,-0.0527979,76.0,12.2,4280040.0
David Beatty,La Salle,11,0.960507,74.0,20.4,4278107.0
Hasahn French,Saint Louis,0,8.34131,79.0,23.8,4278403.0
Dwayne Rose Jr.,Detroit Mercy,1,-7.1292,76.0,23.0,4279450.0
Mitch Ballock,Creighton,14,8.42761,77.0,14.8,4278556.0
JoJo Walker,Portland,1,-1.96753,73.0,21.8,4280207.0
Ty-Shon Alexander,Creighton,11,7.32301,76.0,21.9,4278555.0
Tahirou Diabate,Portland,15,-2.36347,81.0,26.3,4280209.0
James Baker,Morehead St.,7,-3.00208,78.0,20.2,4279875.0
Caleb Hollander,Belmont,3,-1.34757,80.0,25.8,4279921.0
Grayson Murphy,Belmont,6,8.93167,74.0,19.2,4279920.0
Nigel Jackson,Wagner,3,-2.86653,79.0,22.0,4279882.0
JacQuess Hobbs,Eastern Kentucky,5,0.176247,74.0,16.9,4279851.0
Greg Jones,Lipscomb,14,-2.40137,75.0,14.5,4278444.0
Parker Hazen,Lipscomb,7,-5.62932,79.0,16.1,4279172.0
Marten Linssen,UNC Wilmington,8,0.307971,80.0,23.0,4279174.0
Mileek McMillan,Valparaiso,3,-1.27304,80.0,26.2,4279176.0
Brian Thomas,Florida Gulf Coast,0,5.08931,81.0,9.4,4278389.0
Taavi Jurkatamm,San Francisco,4,-1.12305,81.0,10.7,4280248.0
Clyde Trapp,Clemson,17,-0.0012278,76.0,17.8,4277833.0
Darien Jackson,Tulsa,6,6.39791,75.0,16.8,4278408.0
Elijah Joiner,Tulsa,5,1.93862,75.0,18.6,4278407.0
A.J. Oliver II,Old Dominion,14,0.717504,77.0,18.4,4592878.0
Jordan Tucker,Butler,14,0.771704,79.0,22.2,4277844.0
Sam Kearns,Oral Roberts,17,-0.193151,73.0,12.8,4279521.0
Stanley Umude,South Dakota,3,0.145473,78.0,28.4,4279532.0
Brandon Key,South Dakota St.,5,-3.27775,70.0,20.7,4279525.0
Jordan Schakel,San Diego St.,12,5.56409,78.0,15.1,4278707.0
Isaac White,Stanford,14,3.91012,74.0,13.2,4278523.0
Justin Smith,Indiana,15,3.94967,79.0,18.2,4277943.0
Al Durham,Indiana,11,3.0308,76.0,19.1,4277942.0
Brandon Rachal,Tulsa,6,4.15309,78.0,24.2,4278079.0
Justin Jaworski,Lafayette,11,-2.4396,74.0,27.3,4280075.0
Connor Niego,Holy Cross,3,-2.86079,80.0,16.3,4280071.0
Matt Faw,Holy Cross,3,-2.96532,81.0,25.1,4280072.0
Austin Butler,Holy Cross,3,-4.02365,77.0,21.7,4280070.0
John Meeks,Bucknell,3,-2.38215,78.0,21.8,4280046.0
Jermaine Samuels,Villanova,12,6.92052,79.0,18.6,4278588.0
Cameron Christon,Grambling St.,3,-1.77817,78.0,20.1,4278638.0
Matt Halvorsen,Western Carolina,14,1.49146,73.0,11.7,4280115.0
Jordan Burns,Colgate,9,1.98871,72.0,26.9,4280047.0
Michael Diggins,Illinois Chicago,15,2.23045,80.0,17.1,4279245.0
Deion Hammond,Monmouth,14,-0.323516,76.0,24.0,4279734.0
Marcus McClary,Monmouth,7,-1.68483,75.0,13.8,4279736.0
Manny Camper,Siena,2,2.33266,79.0,22.0,4279751.0
Greg Kuakumensah,Niagara,3,-2.48093,78.0,23.6,4279739.0
Christian Bentley,Youngstown St.,5,-8.88317,75.0,18.9,4279750.0
Roman Penn,Drake,9,3.56606,71.0,24.0,4279754.0
Lewis Djonkam,Radford,16,-6.37608,81.0,16.2,4278422.0
Jarrod West,Marshall,1,2.04064,71.0,20.3,4279077.0
Darius George,Marshall,15,1.57863,79.0,16.7,4279078.0
Alihan Demir,Minnesota,3,3.40284,81.0,16.9,4279197.0
Bo Hodges,East Tennessee St.,6,3.38231,77.0,23.5,4280018.0
Alex Reed,The Citadel,7,-5.13043,75.0,18.5,4280012.0
Derek Webster Jr.,The Citadel,16,-1.85537,76.0,17.7,4280013.0
D'Angelo Hunter,Nicholls St.,10,-3.12076,79.0,19.1,4277934.0
Tristan Clark,Baylor,16,-0.707169,82.0,19.9,4277885.0
Dre Marin,Southern Utah,14,-0.383859,72.0,15.9,4278670.0
Jordan Lyons,Mississippi Valley St.,16,-9.87314,79.0,16.3,4278671.0
Isaiah Williams,IU Indy,7,-7.99601,80.0,23.8,4278882.0
Tyler Polley,Connecticut,14,4.88111,81.0,15.1,4278230.0
Lance Thomas,Memphis,15,4.05977,81.0,15.9,4277877.0
Darius Perry,Louisville,5,1.55511,74.0,17.7,4277878.0
Mike'L Simms,VCU,14,1.48404,77.0,15.1,4278417.0
Greg Parham,VMI,1,-3.50319,76.0,22.1,4280099.0
Bubba Parham,Georgia Tech,5,1.78767,70.0,12.5,4280103.0
Corey Kispert,Gonzaga,12,6.57201,79.0,17.2,4280151.0
Avery Diggs,UCF,15,-0.0291142,83.0,16.7,4278461.0
Jordan Goodwin,Saint Louis,6,6.18773,75.0,25.5,4278402.0
Jaizec Lottie,Little Rock,5,-1.34943,73.0,16.8,4280284.0
Avery Sullivan,Lamar,8,-0.264565,80.0,20.4,4278290.0
Shelby Adams,Texas St.,10,-0.607089,75.0,14.3,4280276.0
Reggie Miller,Abilene Christian,4,-1.85942,72.0,14.7,4593747.0
Augustine Ene,Incarnate Word,17,-5.41454,76.0,20.3,4278277.0
Elijah Childs,Bradley,2,2.49818,79.0,25.6,4278982.0
Matt Mitchell,San Diego St.,2,6.56109,78.0,23.8,4278706.0
Greg Heckstall,Hampton,3,-3.03085,80.0,15.4,4279786.0
PJ Pipes,Green Bay,11,0.829184,74.0,14.7,4279237.0
Devontae Shuler,Mississippi,6,4.21151,74.0,20.6,4278085.0
Matt Haarms,Purdue,0,9.26857,87.0,22.1,4080105.0
Geo Baker,Rutgers,9,5.43946,76.0,22.3,4277986.0
Jahlil Jenkins,Fairleigh Dickinson,1,-0.98663,72.0,23.0,4279625.0
Nojel Eastern,Purdue,7,3.06074,79.0,16.1,4277984.0
Colbey Ross,Pepperdine,9,2.83291,73.0,31.5,4280201.0
Iziah James,SIU Edwardsville,10,-6.12264,72.0,17.1,4278708.0
Cedric Russell,Louisiana,1,-0.85994,74.0,21.4,4280257.0
Malik Osborne,Florida St.,2,5.14937,81.0,15.9,4279098.0
Samuta Avea,Hawaii,3,-0.952483,78.0,18.4,4278746.0
Remy Martin,Arizona St.,9,4.27724,72.0,29.0,4278133.0
Tyler Maye,North Carolina A&T,5,-2.74229,74.0,18.9,4278423.0
Justin Whatley,North Carolina Central,15,-1.73863,80.0,15.0,4278249.0
Kaiden Rice,The Citadel,14,-4.71485,78.0,20.8,4280011.0
Umoja Gibson,North Texas,11,1.68292,73.0,25.8,4279087.0
Tariq Simmons,South Carolina St.,10,-6.44439,75.0,19.3,4280009.0
Leondre Washington,McNeese St.,5,-4.57448,72.0,21.7,4279636.0
Ivan Raut,Fordham,17,-2.10493,79.0,17.1,4278492.0
Koby Thomas,Coppin St.,8,-3.26527,78.0,25.6,4279639.0
Eden Ewing,Texas Southern,15,-1.46471,80.0,21.8,4277983.0
Myles Lewis,VMI,7,-6.98583,77.0,23.5,4280102.0
Yves Pons,Tennessee,15,5.05378,78.0,16.7,4278116.0
Justin Minaya,South Carolina,3,5.76433,78.0,14.0,4278111.0
Charles Bain,Robert Morris,7,-4.4756,80.0,21.1,4279641.0
Keaton Van Soelen,Air Force,15,-0.348816,79.0,13.9,4278620.0
Keaton Wallace,UTSA,1,0.817076,75.0,27.0,4279118.0
Souley Boum,UTEP,1,0.560631,75.0,22.4,4280244.0
Bates Jones,Davidson,17,1.16311,80.0,13.9,4278348.0
Kellan Grady,Davidson,11,2.28797,77.0,25.4,4278349.0
Jeremiah Tilmon,Missouri,0,3.26283,82.0,23.0,4278105.0
Tyrei Randall,Rider,17,-2.50333,78.0,20.5,4279745.0
Paul Atkinson,Yale,2,5.62963,82.0,24.5,4279699.0
Dylan Alderson,Toledo,17,-2.21442,77.0,11.3,4279453.0
Eddie Scott,Penn,12,0.226188,78.0,13.2,4279560.0
Shaquillo Fritz,Pacific,13,4.72276,80.0,13.3,3904634.0
Omar Habwe,Mount St. Mary's,3,-3.3038,78.0,21.3,4279868.0
Charles Falden,Winthrop,12,-1.3254,75.0,20.5,4279060.0
Kyle Zunic,Winthrop,17,-0.954814,74.0,15.9,4279061.0
Ryan Schwieger,Princeton,11,-0.537413,79.0,24.3,4279565.0
DeAndre Jones,Central Arkansas,9,-1.98102,71.0,25.8,4278267.0
Ian DuBose,Houston Christian,9,-0.0309983,76.0,28.4,4278268.0
Philip McKenzie,Houston Christian,7,-5.18416,77.0,13.2,4278269.0
Hayden Koval,Central Arkansas,0,2.81113,84.0,18.5,4278265.0
David Caraher,St. John's,17,0.979694,78.0,15.7,4278271.0
Teshaun Hightower,Tulane,9,-0.402559,77.0,27.2,4278064.0
Mike Okauru,UNC Wilmington,5,-0.586149,75.0,21.6,4278057.0
Rayshaun Hammonds,Georgia,3,3.20334,81.0,23.1,4278065.0
Isaac Kante,Hofstra,13,1.26322,79.0,18.2,4278066.0
Jay Jay Chandler,Texas A&M,5,-2.16582,76.0,20.0,4278117.0
Mack Smith,Eastern Illinois,12,0.00432676,74.0,18.5,4279836.0
Antwan Walker,Rhode Island,15,1.92971,79.0,16.7,4278567.0
Peyton Smith,Texas A&M Corpus Chris,5,-4.02412,74.0,12.9,4278342.0
Jon Williams,Robert Morris,5,-2.65209,73.0,15.1,4279635.0
Jerome Desrosiers,Princeton,12,2.41981,79.0,17.4,4279566.0
Jaylon Hall,Wright St.,5,-0.0702727,77.0,17.4,4279497.0
A.J. Caldwell,Chattanooga,12,3.25186,76.0,12.0,4280264.0
Keith Williams,Cincinnati,6,4.74965,77.0,22.8,4278217.0
Hunter Crist,Green Bay,5,-4.53781,75.0,11.6,4279242.0
Chris Joyce,Air Force,17,-2.68624,77.0,17.9,4278615.0
Trevian Bell,Green Bay,3,-4.1868,79.0,20.0,4279240.0
Mamoudou Diarra,Cincinnati,15,2.75841,81.0,16.3,4278219.0
