PPG,APG,RPG,Usage,EffectiveFieldGoalPct,TrueShootingPct,OffensiveRating,DefensiveRating,MPG
3.634322033898305,0.29279661016949143,0.9974576271186439,34.958474576271186,50.978389830508476,0.5376398305084746,86.76525423728813,113.65660338983051,6.419067796610168
15.21031894934334,2.0848030018761725,4.2065666041275795,26.170544090056286,50.38142589118199,0.5458123827392121,100.43545966228893,109.86730637898687,30.864165103189492
1.9558659217877095,1.481005586592179,2.7008379888268155,15.202513966480447,14.9977653631285,0.18831564245810056,46.23575418994413,134.02047262569832,21.327932960893854
1.596153846153845,0.33212669683257934,1.0358597285067865,15.502714932126697,36.09943438914027,0.3985180995475113,71.97115384615384,108.47658721719456,7.995248868778278
4.413619047619047,0.7157142857142857,2.5287619047619048,16.258857142857146,48.310857142857145,0.5098066666666666,93.33619047619048,106.90913895238096,16.48542857142857
3.0673913043478254,0.16521739130434798,0.5043478260869567,15.197826086956521,136.23043478260868,1.344891304347826,304.5413043478261,117.55545,4.5239130434782595
3.9729729729729737,0.7297297297297295,2.0,20.805405405405406,34.07297297297298,0.353,67.52162162162162,775.0513513513514,16.35135135135135
7.949868766404199,0.857742782152231,5.0538057742782145,18.918766404199474,51.319422572178475,0.5425,99.63858267716536,104.72918963254592,23.6744094488189
0.41268882175226285,0.2009063444108763,0.7776435045317216,29.263746223564954,3.797280966767353,0.06984894259818747,16.55347432024169,119.36310785498489,5.487311178247735
7.667170329670331,2.1991758241758244,2.793269230769231,18.304807692307694,47.512087912087914,0.5131346153846154,96.10535714285714,108.0508679945055,25.39326923076923
3.4478632478632476,0.305982905982906,1.0636752136752134,12.512820512820513,105.2880341880342,1.0215769230769232,140.95641025641027,121.48251324786325,9.126923076923076
12.82622950819672,1.4989071038251367,8.342622950819672,23.256830601092897,51.99890710382513,0.554464480874317,102.45792349726776,102.80031420765027,29.65191256830601
2.342640364188164,0.2811836115326254,1.193930197268588,14.961760242792108,59.92610015174506,0.6060743550834599,108.11426403641883,107.0147775417299,7.896206373292868
5.420264317180616,0.5958149779735683,2.4715859030837004,24.904185022026432,31.72511013215859,0.3547422907488987,60.7352422907489,150.2368127753304,19.46696035242291
0.08705440900562866,0.23583489681050696,0.8894934333958713,11.515759849906193,1.6831144465290393,0.030030018761726562,13.905065666041267,126.8751966228893,8.254596622889308
12.002821316614419,4.684952978056426,3.9789968652037615,23.343887147335423,46.907210031347965,0.5137115987460815,98.80752351097179,110.48558996865204,31.465203761755486
1.0769230769230758,0.07692307692307687,0.46153846153846123,90.78461538461538,13.461538461538463,0.18007692307692302,44.01538461538462,126.55384615384615,1.2307692307692264
10.426139817629178,0.7097264437689969,2.255015197568389,21.357446808510637,64.51246200607902,0.6649057750759879,110.61306990881458,127.3063905775076,21.856534954407294
