Name,Team,cluster,BPM,Height,Usage,AthleteSourceId
Ernie Duncan,Vermont,11,3.27663,75.0,21.1,3130767.0
Ronnie Harrell Jr.,Denver,3,-3.12169,79.0,27.3,3155484.0
Jontrell Walker,Jackson St.,1,-5.88827,73.0,26.2,3155911.0
Cody Benzel,Eastern Washington,14,-1.22138,76.0,12.9,3134244.0
Robert Cartwright,UC Irvine,5,1.65005,74.0,20.1,3134911.0
Chris Porter-Bunton,Austin Peay,6,1.9158,77.0,24.2,3138497.0
Vic Law,Northwestern,3,5.4844,79.0,26.1,3136746.0
Tory Stewart-Miller,Denver,15,-2.32494,81.0,19.5,4402769.0
Ahmed Hill,Virginia Tech,12,3.45685,77.0,18.2,3147501.0
Jalen Hudson,Florida,3,1.63077,78.0,24.2,3147503.0
Ikenna Smart,Wake Forest,16,-3.41027,82.0,10.6,3136934.0
Isaac Fleming,East Carolina,9,0.318266,76.0,23.9,3148927.0
Mawdo Sallah,Radford,8,-0.358174,80.0,16.3,3133967.0
Jonathan Sanks,Canisius,14,-3.85136,76.0,17.5,3141259.0
Petr Herman,Loyola Marymount,15,1.3654,82.0,19.3,3135122.0
Kadeem Smithen,Siena,6,0.707206,75.0,13.6,3133848.0
Tulio Da Silva,Missouri St.,2,0.940309,80.0,22.8,3947072.0
Mohamed Bendary,NJIT,13,-0.053136,81.0,16.0,3947203.0
Garrison Mathews,Lipscomb,11,4.14327,77.0,28.4,3913180.0
Kosta Jankovic,Kennesaw St.,7,-7.16997,80.0,21.2,3923559.0
Eli Pepper,Lipscomb,2,5.08101,80.0,16.6,3913182.0
Jure Span,USC Upstate,4,-8.91048,76.0,19.0,3923560.0
Max Rothschild,Penn,16,-1.1469,80.0,17.0,3906966.0
Sam Bittner,Fresno St.,14,4.20411,78.0,11.6,3917348.0
Anthony Masinton-Bonner,Colorado St.,12,-0.875513,74.0,19.1,4397270.0
Trey Porter,Nevada,13,2.08589,83.0,19.7,3133824.0
Connor Cashaw,Creighton,6,1.48438,77.0,13.3,3920202.0
Dean Wade,Kansas St.,2,9.36382,82.0,22.6,3912848.0
Kamau Stokes,Kansas St.,11,5.29633,72.0,20.3,3912847.0
Isaiah Maurice,Memphis,15,-0.726756,82.0,19.8,3912845.0
Elijah Mitrou-Long,Texas,10,2.35967,73.0,20.4,3947671.0
Vincent Eze,Maine,7,-4.33891,80.0,24.3,3941313.0
Ilija Stojiljkovic,Maine,7,-5.63991,79.0,15.4,3941316.0
Davonte Fitzgerald,Stephen F. Austin,7,-5.53018,80.0,24.1,66627.0
Jack Gordon,Cornell,17,-3.98759,77.0,16.2,3906959.0
Nate Grimes,Fresno St.,0,3.82792,80.0,22.3,3917350.0
Joe Rosga,Denver,1,-1.45625,75.0,19.9,3915212.0
C.J. Bobbitt,New Mexico St.,3,2.71785,79.0,17.0,3915208.0
Abiola Akintola,Denver,16,-3.25643,78.0,12.9,3915207.0
Nick Rutherford,Monmouth,6,0.998172,75.0,16.5,3946977.0
Kimar Williams,Rider,5,-3.95839,73.0,16.5,3946983.0
Michael Douglas,FIU,17,-3.51922,77.0,10.4,3946987.0
Armani Collins,Bethune Cookman,17,-2.42928,78.0,14.6,3906565.0
Eric Hamilton,UNC Greensboro,8,-1.86958,81.0,17.0,3914046.0
Markis McDuffie,Wichita St.,3,4.91035,80.0,25.3,3914047.0
Marvin Prochet,Niagara,3,1.12593,79.0,23.9,3907184.0
Chris Barton,Niagara,17,-5.68782,75.0,17.4,3907182.0
Adam Pickett,Winthrop,11,0.287608,73.0,24.1,3906641.0
Bjorn Broman,Winthrop,14,1.28295,72.0,15.7,3906640.0
Dwayne Sutton,Louisville,12,9.01447,77.0,17.4,3913239.0
Dylan Smith,Arizona,10,-0.186529,77.0,18.4,3913238.0
Josh Cunningham,Dayton,15,2.39386,80.0,22.2,3138229.0
George Blagojevic,Hartford,8,0.197739,80.0,24.0,3917980.0
J.R. Lynch,Hartford,11,2.30142,70.0,22.0,3917979.0
Sam Schwietz,UMBC,13,1.73898,81.0,9.0,3904748.0
Joe Sherburne,UMBC,11,1.37061,78.0,20.2,3904749.0
David Watkins,New Hampshire,7,-9.19454,80.0,24.7,3922029.0
Tyler Hall,Montana St.,11,0.897524,77.0,27.1,3934695.0
Sam Neumann,Montana St.,15,0.145626,79.0,12.8,3934696.0
Malik Moore,USC Upstate,3,1.5181,78.0,28.9,3923566.0
Brevin Pritzl,Wisconsin,12,3.85903,75.0,10.7,3908320.0
Josh Reaves,Penn St.,6,9.24779,77.0,19.6,3912278.0
AJ Harris,New Mexico St.,9,2.51483,69.0,21.0,4396009.0
Grady Eifert,Purdue,12,10.3152,78.0,10.5,3906670.0
Mike Watkins,Penn St.,0,4.68243,81.0,20.6,3912279.0
Ryan Cline,Purdue,14,6.25092,78.0,16.6,3906675.0
Keyshawn Woods,Ohio St.,1,1.68538,75.0,17.6,3132360.0
Stephen Thompson Jr.,Oregon St.,11,1.61805,76.0,23.3,3914288.0
Tres Tinkle,Oregon St.,2,6.68969,80.0,29.2,3914289.0
Kendal Manuel,Montana,14,-1.45693,76.0,21.7,3914286.0
Gligorije Rakocevic,Oregon St.,15,-2.62927,83.0,15.8,3914287.0
Derrick Bruce,Texas Southern,1,-4.55312,75.0,20.9,3914284.0
Marcus Sheffield,Stanford,14,0.224929,77.0,16.1,3922051.0
Josh Sharma,Stanford,13,3.70702,84.0,19.2,3922052.0
Andrew Eudy,Campbell,2,3.60651,79.0,20.8,3906605.0
Marcquise Reed,Clemson,9,6.386,75.0,28.9,3133969.0
Markell Lodge,Saint Joseph's,0,3.32848,79.0,8.2,3133856.0
Spencer Haldeman,Northern Iowa,14,1.59818,73.0,19.0,3913789.0
Trevond Barnes,Hampton,15,2.60396,81.0,16.2,3951877.0
Kalin Fisher,Hampton,1,-0.351628,74.0,23.5,3951879.0
Louie Pillari,Monmouth,1,-5.5301,78.0,22.8,3948713.0
Diago Quinn,Monmouth,8,-3.5922,81.0,22.9,3948714.0
Alex Copeland,Yale,11,0.970513,75.0,22.9,3906992.0
Cayne Edwards,Army,8,-2.37105,76.0,18.7,3948821.0
Andre Wolford,Saint Francis,10,-2.63566,74.0,15.8,3924892.0
Josh Nebo,Texas A&M,0,8.1746,81.0,17.2,3924895.0
Isaiah Blackmon,Saint Francis,14,0.0254048,73.0,19.8,3924894.0
Devin Liggeons,Wagner,4,-4.59687,75.0,15.9,3908813.0
Matej Kavas,Seattle,12,0.543672,80.0,18.1,3947715.0
Eli Chuha,New Mexico St.,13,6.74186,79.0,20.4,3918433.0
Leo Goodman,Stetson,10,-4.44971,77.0,18.5,3904635.0
Antonio Green,Middle Tennessee,1,-1.91907,74.0,26.3,3936173.0
Dominic Robb,Niagara,0,0.999121,80.0,20.6,3907186.0
Bennett Holley,Appalachian St.,12,-0.446988,80.0,12.4,3949202.0
Tyrell Johnson,Appalachian St.,3,0.529259,80.0,20.3,3949203.0
Kyle Brown,Texas A&M Corpus Chris,5,-3.96082,70.0,11.8,3951583.0
Kareem South,Texas A&M Corpus Chris,1,1.17857,74.0,22.3,3951584.0
Ronshad Shabazz,Appalachian St.,1,-0.345072,77.0,26.8,3949207.0
Marquise Pointer,Charleston,10,-2.28907,72.0,15.5,3912294.0
Darnell Edge,Fairleigh Dickinson,11,0.129312,74.0,20.0,3948797.0
Delante Jones,Seattle,1,-2.76423,77.0,23.8,3907473.0
Joshua Patton,Sacramento St.,15,0.114968,80.0,21.3,3913196.0
Jaylin Walker,Kent St.,1,1.495,75.0,29.8,3913230.0
Alonzo Walker,Idaho St.,15,-2.19847,78.0,20.4,3948766.0
Rosel Hurley,St. Francis NY,3,-2.89012,77.0,22.7,3913229.0
Jalen Avery,Kent St.,14,0.556979,72.0,15.7,3913228.0
Sean Lloyd Jr.,Southern Illinois,3,-1.28929,77.0,19.3,3948779.0
Luke McDonnell,Northern Iowa,2,4.55428,81.0,19.9,3913790.0
Noah Blackwell,Fresno St.,11,1.59072,75.0,15.9,3946947.0
Mason Riggins,Long Beach St.,13,1.55144,81.0,12.9,3946948.0
Ty Taylor,UNC Wilmington,17,-3.70844,75.0,21.6,3914043.0
Sheriff Drammeh,Hawaii,1,-2.60696,75.0,19.1,3948041.0
Rob Marberry,Lipscomb,13,5.72579,79.0,23.3,3155712.0
Jason Dunne,Hartford,1,-1.97271,76.0,21.2,3917978.0
Timmy Rose,Binghamton,5,-8.43437,73.0,16.2,3904609.0
Joe Cremo,Villanova,10,0.134057,76.0,14.9,3918721.0
Keith Charleston,Southeastern Louisiana,7,-4.60688,80.0,14.3,3924903.0
Nick Perkins,Buffalo,3,0.605423,80.0,24.7,3907031.0
James Thompson IV,Eastern Michigan,13,2.55862,82.0,17.0,3913762.0
Jaren Lewis,Abilene Christian,6,2.55455,78.0,25.3,3922056.0
Bakari Evelyn,Valparaiso,10,-4.18945,74.0,20.3,3911894.0
Michael Jacobson,Iowa St.,2,5.15192,81.0,20.4,3911895.0
Dererk Pardon,Northwestern,2,7.2186,80.0,21.1,3913246.0
Aaron Falzon,Northwestern,10,-0.0314405,80.0,15.1,3913248.0
Bennie Boatwright,USC,12,6.23049,82.0,23.5,3914282.0
Prince Ali,UCLA,11,2.40621,76.0,19.2,3922231.0
Jarriesse Blackmon,UC Santa Barbara,15,3.41077,79.0,13.9,3906813.0
Jeremy Hemsley,San Diego St.,6,0.931428,75.0,18.4,3906650.0
Akim Mitchell,Hampton,12,1.57914,78.0,13.2,3951878.0
Matt Mooney,Texas Tech,6,5.48027,75.0,22.4,3149036.0
Ricky Madison,High Point,8,0.129784,79.0,18.0,3913172.0
Hasan Abdullah,Navy,9,-0.102666,72.0,24.2,3948834.0
Jordan Fox,Army,1,-0.939009,73.0,20.0,3948826.0
Sean Hoehn,Sacred Heart,11,-0.0271719,74.0,25.3,3947677.0
Matt Rafferty,Furman,2,12.3375,80.0,25.0,3913215.0
Cory Kilby,Mercer,17,-1.91416,79.0,15.3,3924905.0
Jaylen Stowe,Mercer,3,0.776624,76.0,18.2,3924907.0
Ethan Stair,Mercer,12,4.23615,76.0,15.9,3924906.0
Sam Miller,Charleston,12,0.703761,81.0,17.8,4397383.0
Montae Glenn,Georgia Southern,13,2.93185,80.0,19.0,3906660.0
Nate Sestina,Bucknell,2,2.0074,81.0,25.4,3914279.0
Kimbal Mackenzie,Bucknell,11,1.30494,74.0,23.7,3914278.0
Mike Holloway Jr.,Fairleigh Dickinson,15,-1.33794,80.0,23.6,3917366.0
Pookie Powell,La Salle,9,0.49528,72.0,25.4,3132050.0
Max Hazzard,UC Irvine,11,3.19826,72.0,23.0,3946957.0
Garrison Goode,UC Davis,13,1.39999,79.0,12.1,3919350.0
James Fives,Loyola MD,10,-2.85923,78.0,13.3,3908518.0
Siler Schneider,UC Davis,5,-5.12826,75.0,26.6,3919346.0
Joe Mooney,UC Davis,14,0.0984462,75.0,19.8,3919349.0
Rogers Printup,UC Davis,17,-0.979922,76.0,11.0,3919348.0
Ahmad Frost,Maryland Eastern Shore,10,-7.25961,72.0,19.2,3947051.0
Lew Stallworth,The Citadel,9,-0.0139421,73.0,29.9,4398170.0
Jake Wright,Milwaukee,14,-0.905611,76.0,13.3,3137159.0
King McClure,Baylor,6,4.30196,75.0,18.7,3920139.0
Wendell Mitchell,Texas A&M,6,3.16786,75.0,23.5,3920137.0
Nathan Bain,Stephen F. Austin,6,-1.47979,78.0,13.3,3907340.0
Ibrahim Sylla,North Carolina A&T,0,0.685864,80.0,20.4,3912835.0
Jonah Radebaugh,Northern Colorado,17,1.02411,75.0,14.3,3912836.0
Jordan Davis,Northern Colorado,9,4.21478,74.0,35.6,3912832.0
Isaiah Thomas,Northern Arizona,16,-5.25452,81.0,16.9,3912830.0
Josh McFolley,Detroit Mercy,11,0.876999,73.0,19.7,3936019.0
Chris Clover,Saint Joseph's,14,-1.89827,75.0,18.1,3911629.0
LaDarien Griffin,St. Bonaventure,6,2.79068,78.0,18.7,3919423.0
Derrick Woods,Saint Peter's,8,-8.51938,80.0,23.2,3919424.0
Nelson Kaputo,St. Bonaventure,1,-0.764698,72.0,17.1,3919421.0
Courtney Stockard,St. Bonaventure,9,1.73553,77.0,28.9,3919422.0
Dusan Kovacevic,Davidson,7,-3.59403,82.0,19.9,3904644.0
Trey Moses,Ball St.,16,1.50375,81.0,20.5,3907023.0
David Crisp,Washington,1,0.440463,72.0,20.8,3907488.0
Noah Dickerson,Washington,8,0.951841,80.0,26.5,3907489.0
Dominic Green,Washington,14,1.286,78.0,14.6,3907493.0
Jarred Dixon,Missouri St.,11,0.340279,76.0,21.6,3907583.0
Obediah Church,Missouri St.,0,3.89798,80.0,16.8,3907582.0
Tyson Smith,UT Rio Grande Valley,11,0.32446,73.0,21.4,3907587.0
Jalone Friday,Abilene Christian,3,-2.43105,81.0,30.2,4067623.0
Rayshawn Miller,Albany,4,-5.42262,73.0,12.8,3961485.0
Isaac Taylor,Maryland Eastern Shore,8,-3.62979,80.0,21.0,3947054.0
Tanner Borchardt,Nebraska,13,3.47176,80.0,9.9,3950377.0
Kent Auslander,Coppin St.,17,-5.66413,78.0,15.9,3947465.0
Ty Outlaw,Virginia Tech,14,6.63768,78.0,12.5,67275.0
Tookie Brown,Georgia Southern,11,4.51198,71.0,23.7,3906662.0
Jeantal Cylla,UNC Wilmington,3,-2.52228,79.0,22.9,3946975.0
Andrew Brown,Furman,14,1.15511,77.0,16.8,3913213.0
Kevin Larkin,Delaware St.,3,-2.32755,77.0,25.2,3163453.0
Chris Silva,South Carolina,2,7.26357,81.0,26.9,3923253.0
Kyle Ahrens,Michigan St.,12,5.22989,78.0,12.9,3937100.0
Dana Batt,Colgate,13,0.995817,81.0,16.3,3921438.0
Julius van Sauers,LIU,7,-2.97872,80.0,13.7,3936114.0
Raul Frias,LIU,14,0.0615502,73.0,15.7,3936112.0
Nate Jones,Bucknell,17,-1.71608,77.0,12.1,3914280.0
Raiquan Clark,LIU,3,-3.24919,78.0,31.5,3948799.0
Malcolm Regisford,Colgate,13,0.942006,80.0,17.3,3921437.0
Jared Savage,Western Kentucky,14,1.47805,77.0,16.9,3921425.0
Jaylen Shead,Texas St.,9,1.53429,73.0,18.3,3948024.0
Emondre Rickman,Indiana St.,16,-5.96822,81.0,25.2,3907601.0
Bronson Kessinger,Indiana St.,15,-1.71026,80.0,19.4,3907599.0
