PPG,APG,RPG,Usage,EffectiveFieldGoalPct,TrueShootingPct,OffensiveRating,DefensiveRating,MPG
5.995180722891567,0.6110843373493977,2.3901204819277106,25.91012048192771,38.40216867469879,0.42187469879518075,71.43855421686747,123.7443730120482,17.242409638554218
0.07209302325581124,0.25856236786469367,0.8649048625792812,12.59429175475687,0.8801268498942889,0.019439746300211502,14.96257928118392,120.40171754756871,7.636997885835095
9.656093189964157,1.0584229390681004,6.531362007168459,20.287455197132616,53.64103942652329,0.5633709677419355,103.8336917562724,103.89017867383512,25.585842293906808
2.4186206896551723,0.6206896551724137,1.553793103448276,17.89448275862069,24.513103448275864,0.28439310344827584,52.4448275862069,215.8544827586207,13.744827586206897
3.8233009708737864,0.4126213592233011,0.8038834951456311,13.416504854368933,113.57864077669905,1.121116504854369,208.02427184466018,117.2655932038835,7.95728155339806
2.6631578947368415,1.4780185758513933,3.169969040247678,16.63219814241486,17.602476780185757,0.22903715170278635,49.40990712074303,127.69453869969041,22.210216718266253
6.731185031185031,2.6436590436590435,2.593970893970894,17.562162162162164,46.75675675675676,0.5049043659043659,95.18108108108108,110.77977089397089,24.605821205821208
2.3456521739130434,0.26086956521739135,0.8641304347826093,15.192391304347826,107.68369565217392,1.016217391304348,56.346739130434784,125.04630978260869,6.97282608695652
17.23058419243986,2.109621993127148,7.241237113402061,26.94879725085911,54.17147766323024,0.5786941580756013,107.60893470790377,105.15183058419244,31.928178694158078
1.3755632582322361,0.3376083188908148,0.9419410745233971,15.76897746967071,29.04783362218371,0.35091507798960136,65.29098786828422,112.45332166377815,7.73275563258232
13.652285714285714,4.453142857142858,3.7617142857142856,24.292,49.33914285714286,0.5375171428571428,102.94571428571429,107.86164771428571,32.27228571428572
4.107512953367876,0.3634715025906736,1.3088082901554403,15.921761658031087,72.50336787564767,0.7219248704663213,122.62331606217617,114.64357772020726,10.471243523316062
0.5925925925925926,0.23333333333333361,0.7337448559670781,31.204938271604938,5.69465020576132,0.09655144032921809,17.939094650205746,119.78694362139917,5.324279835390943
7.565671641791045,1.0169154228855721,2.933333333333333,21.524875621890548,50.24825870646766,0.5286169154228856,92.13980099502487,188.3641791044776,20.395522388059703
2.340252707581227,0.40388086642599264,1.3972924187725628,16.139981949458484,49.292148014440436,0.5144693140794224,95.25586642599278,105.30222924187726,8.897292418772562
5.785631629701061,0.8160077145612343,3.2362584378013497,16.59893924783028,51.478495660559304,0.5445274831243974,100.70414657666345,106.2666287367406,19.41542912246866
5.502752293577982,0.41651376146789,1.3128440366972476,43.92660550458716,49.41192660550459,0.5211009174311927,85.68990825688073,124.7896357798165,7.377981651376146
12.496103896103897,1.6318181818181818,3.2853896103896103,22.486363636363638,53.438474025974024,0.5684512987012987,104.03198051948053,110.09758019480519,28.24561688311688
