OBPM,DBPM,Height,Usage,off_twoprimr,ThreePointPct,ThreePointAttemptRate,TwoPointFieldGoals Pct,FreeThrows Pct,FTR,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,blk_per,stl_per
-0.4859007957474226,5.280305261597937,82.01159793814433,17.969329896907215,67.9566237113402,10.107731958762884,5.86754536807662,59.234922680412375,59.41688144329897,45.62242268041237,58.029381443298966,58.78671391752577,10.658634020618559,18.80876288659794,6.972422680412371,18.78041237113402,9.618298969072164,1.5952319587628867
-0.07125773976894473,-2.029542009214319,73.9163179916318,22.652254765225475,51.086764295676424,33.4812180381218,46.097700426217806,44.02198977219898,78.30251046025106,28.765271966527198,47.10516039051604,51.32587633658763,2.115853091585309,9.57587168758717,16.304834960483493,16.487075778707577,0.5070664807066472,1.8259414225941424
2.6312245547352022,2.4100446452414337,80.49221183800623,23.50911214953271,66.71660436137071,34.35965732087227,20.172831487762345,57.90373831775701,70.70739875389408,42.59080996884735,56.67951713395639,59.626370716510905,9.369158878504674,20.162616822429907,13.177180685358255,15.929984423676013,3.7120716510903424,1.8305295950155764
0.10702961830082047,-0.39409681068824065,78.84594348222424,21.585642661804922,59.14889699179581,32.6453965360073,37.72643619486526,50.412807657247036,74.00793072014585,32.38924339106654,50.12133090246126,53.788810391978124,5.8953509571558795,16.392525068368275,9.973792160437556,15.546399270738378,1.8543299908842297,1.5612123974475844
-5.363973827906976,-1.0890228588837207,75.25232558139535,15.859767441860466,39.986162790697676,20.900581395348837,40.97902289005067,33.73325581395349,60.38325581395349,28.95720930232558,33.564651162790696,37.29027906976744,2.946162790697674,10.728023255813953,12.866627906976744,25.391046511627906,0.8813953488372097,1.9170930232558139
-2.53021318308607,-0.6764130215062291,73.71291053227633,18.958946772366932,50.015322763306905,29.439184597961496,35.755539785759346,43.16834654586636,70.1246885617214,34.48431483578709,44.09303510758777,48.201834654586634,2.3309173272933186,10.170215175537939,20.403963759909402,24.882842582106452,0.6225368063420147,2.3535107587768973
0.30889024927601805,2.211505802954105,76.80607627666451,19.07840982546865,58.29561732385262,29.848545572074983,34.45996666507135,50.1857789269554,69.30180995475114,35.52915319974144,48.93833225597931,52.34968325791855,5.194505494505495,14.249903038138331,13.598060762766645,18.311376858435683,1.8850678733031674,3.1279896574014217
-3.507839448663683,-0.38400023466112554,79.02493606138107,18.975383631713555,53.63207800511509,23.642838874680304,24.89450067739299,45.1309462915601,63.91476982097187,37.2477621483376,43.19680306905371,46.75343350383632,6.833695652173914,15.676023017902814,8.585358056265983,20.214002557544756,2.3248081841432224,1.5984015345268543
-1.1025276189039146,0.3070354533800711,80.40925266903915,20.013950177935943,62.55038434163701,4.245124555160114,3.372132154640198,54.80035587188612,62.36640569395018,49.4223487544484,53.606690391459075,55.882661921708184,10.751387900355873,18.09644128113879,7.867259786476868,18.382633451957297,3.117010676156584,1.4230604982206407
2.032923775429578,0.13174446667464781,73.94295774647887,26.142605633802816,55.097612676056336,33.01007042253521,34.21671329876322,47.69169014084507,76.76598591549296,37.34183098591549,48.73880281690141,53.5165985915493,2.564366197183099,11.714788732394366,28.054154929577464,18.704084507042253,0.7698591549295772,2.7121830985915496
-1.8832867331303116,-1.5548582876296033,75.72450424929178,16.099929178470255,38.66319405099151,32.00771954674221,61.06225817023084,34.934844192634564,74.0765580736544,20.996883852691212,43.28725212464589,46.44022662889518,2.5825779036827194,9.861827195467422,9.393980169971671,16.166218130311616,0.7259915014164304,1.568059490084986
2.6671068649041327,-0.2614253960734789,74.82548794489092,20.814982778415615,60.1602812858783,38.24994259471871,48.71135405818195,51.48622273249139,79.96228473019518,30.633237657864523,54.566647531572904,58.289334098737086,2.439207807118255,10.791102181400689,16.442020665901264,16.155051664753156,0.7206084959816301,2.0933409873708384
2.0206120109863943,-0.07101923001020415,78.07142857142857,15.767551020408163,70.9283605442177,37.674285714285716,59.35207997678372,59.57714285714286,76.24931972789116,23.783809523809524,57.96612244897959,60.176149659863945,4.288027210884354,12.439047619047619,8.08265306122449,13.6156462585034,1.4448979591836735,1.5221768707482994
0.42282677343886454,1.9446892808951972,81.18886462882097,16.06834061135371,71.96859170305677,2.6974890829694083,1.8608582000349614,65.64901746724891,57.58438864628821,53.37794759825327,64.79115720524018,64.03153930131005,10.955676855895197,16.946288209606987,6.337117903930133,19.171724890829694,4.505458515283843,1.4250000000000003
0.9469236810746771,-1.354336021132075,75.99950347567031,16.50213505461768,53.27681727904667,37.64582919563058,65.86576089723339,45.034011916583914,79.30382323733863,19.95104270109235,52.617974180734855,55.25409632571996,2.437586891757696,9.705461767626614,8.376514399205561,13.13793445878848,0.7004468718967223,1.462164846077458
-0.787716591959911,0.8001550421048995,79.73348181143281,16.732739420935413,65.88999257609503,38.92212323682257,22.612072927887763,58.08418708240534,62.95159613956942,40.18559762435041,56.643652561247215,58.23518930957684,7.509428359317001,15.370601336302895,7.8945805493689685,19.95345211581292,3.0964365256124724,1.4713437268002973
-4.278788068172043,1.0588700163333333,80.93440860215054,15.448602150537633,56.382333333333335,2.6019354838709425,3.6245546591382265,49.07333333333333,49.83989247311828,49.6105376344086,47.8947311827957,48.94823655913979,9.196774193548388,15.888709677419355,5.685591397849462,24.0852688172043,4.506021505376344,1.3449462365591398
-1.7337874237696338,-0.7609746548301337,77.21233275159977,15.055090168702733,61.527021524141944,29.30168702734148,54.45998989572296,50.195113438045375,60.31913903432228,21.380686445607907,47.055962769051774,48.76188481675393,3.672193135543921,11.14066317626527,8.535892961023851,17.519022687609077,1.2322280395578826,1.5175683536940083
