Name,Team,cluster,BPM,Height,Usage,AthleteSourceId
Jermaine Jackson Jr.,LIU,1,-4.09361,70.0,22.7,4279230.0
Marek Dolezaj,Syracuse,13,5.81881,82.0,15.0,4278032.0
Javante McCoy,Boston University,11,0.255534,77.0,26.3,4280041.0
Sukhmail Mathon,Boston University,2,4.07994,82.0,21.4,4280042.0
Walter Whyte,Boston University,3,-1.16388,78.0,24.6,4280039.0
Paul Newman,Bucknell,13,-4.13755,81.0,17.2,4280043.0
Connor McCaffery,Iowa,17,3.46247,77.0,11.7,4277950.0
Jase Febres,Texas,12,5.67993,77.0,12.5,4277921.0
Marquis Godwin,Hampton,10,-7.09691,77.0,17.1,4279093.0
Zach Jacobs,James Madison,7,-1.09664,80.0,17.8,4279212.0
Zach Cooks,NJIT,1,-1.56946,70.0,25.3,4278449.0
Amorie Archibald,Louisiana Tech,1,0.888344,75.0,20.5,4279005.0
Exavian Christon,Louisiana Tech,10,1.66618,76.0,10.2,4279006.0
Trent Frazier,Illinois,11,6.97847,74.0,14.9,4277936.0
Ricky Nelson,UT Rio Grande Valley,5,-3.73509,73.0,11.0,4278672.0
Michal Kozak,Weber St.,12,3.09621,80.0,15.0,4278674.0
Cedrick Alley Jr.,UTSA,3,1.2219,78.0,15.3,4278259.0
Ethan Chargois,SMU,6,2.4296,81.0,23.5,4278297.0
William Douglas,SMU,5,0.596541,77.0,20.3,4278296.0
Fabian White Jr.,Houston,2,8.25206,80.0,19.9,4278263.0
Elijah Cuffee,Liberty,12,3.2752,76.0,16.1,4278881.0
Keegan McDowell,Liberty,12,0.846153,78.0,15.6,4278884.0
Justyn Mutts,Virginia Tech,15,4.20908,79.0,20.0,4278693.0
Denny Slay II,High Point,1,-4.99271,71.0,17.1,4278694.0
Victor Enoh,Marist,16,-1.51892,79.0,14.2,4278286.0
Jamal Johnson,Auburn,14,1.60699,76.0,16.7,4278281.0
Daniel Akin,UMBC,8,0.389819,81.0,19.4,4279163.0
Brandon Horvath,UMBC,3,2.182,82.0,21.8,4279162.0
Asbjorn Midtgaard,Grand Canyon,13,4.30727,84.0,20.8,4278485.0
Jacob Gilyard,Richmond,9,7.60047,69.0,18.5,4278378.0
Taylor Funk,Saint Joseph's,12,5.34885,80.0,22.3,4278395.0
Rocky Kreuser,North Dakota St.,2,4.14357,82.0,25.2,4279518.0
Noah Frederking,Evansville,14,-1.47506,76.0,15.7,4279133.0
Hunter Maldonado,Wyoming,9,1.75944,79.0,23.0,4280267.0
Rylan Bergersen,Central Arkansas,9,0.779464,78.0,25.6,4280143.0
Brock Miller,Utah St.,14,1.39278,77.0,13.7,4278721.0
Dwight Wilson III,Ohio,13,1.83444,80.0,21.6,4279213.0
Mark Flagg,Saint Francis,8,-0.171984,81.0,19.8,4280256.0
Noah Horchler,Providence,3,2.4794,80.0,17.9,4278453.0
Chauncey Hawkins,St. Francis NY,9,-1.15977,68.0,26.4,4279649.0
Yaradyah Evans,St. Francis NY,7,-3.73421,78.0,12.9,4279650.0
Jalen Jordan,Middle Tennessee,11,-0.19407,75.0,19.7,4279651.0
Justyn Hamilton,Kent St.,8,1.09863,83.0,18.2,4278334.0
De'Vondre Perry,Temple,3,3.61693,79.0,17.0,4278335.0
Caleb Daniels,Villanova,14,0.845734,76.0,20.1,4278373.0
David Collins,South Florida,5,-0.0512379,76.0,26.2,4278306.0
Justin Brown,South Florida,14,1.31158,78.0,14.3,4278307.0
J.P. Moorman II,Temple,3,3.45439,79.0,16.4,4278332.0
Cameron Benford,Purdue Fort Wayne,16,-3.41553,80.0,9.1,4279505.0
Jordan McKenzie,Stony Brook,4,-3.54538,73.0,11.3,4278242.0
Ebube Ebube,Manhattan,13,-2.23722,79.0,8.9,4279705.0
Scott Hitchon,Canisius,10,-9.14573,80.0,24.5,4279482.0
Justin Roberts,Georgia St.,9,0.304117,72.0,23.1,4397535.0
Nathan Cayo,Richmond,3,0.600739,79.0,21.3,4278380.0
Braxton Beverly,N.C. State,11,3.17649,72.0,14.8,4278007.0
E.J. Stephens,Lafayette,11,-1.53104,75.0,24.4,4280074.0
James Karnik,Boston College,3,-0.653623,81.0,20.1,4280080.0
Marques Wilson,Lehigh,9,-0.521859,76.0,26.6,4280081.0
Isaiah Hart,Loyola MD,5,-5.96208,71.0,21.8,4280083.0
Brent Holcombe,Loyola MD,7,-3.84895,80.0,19.6,4280087.0
Luke Johnson,Loyola MD,6,2.52736,75.0,11.7,4280084.0
Devin Gilmore,Murray St.,13,2.97096,78.0,14.3,4279889.0
Tristan Jarrett,Jackson St.,9,1.66811,76.0,32.1,4278443.0
Felipe Haase,Mercer,3,2.94705,81.0,20.3,4278110.0
Andrew Petcash,Boston University,10,-6.07837,76.0,13.4,4280040.0
David Beatty,La Salle,1,-2.09442,74.0,21.4,4278107.0
Hugh Baxter,UC San Diego,12,1.19455,80.0,22.6,4280050.0
Hasahn French,Saint Louis,0,6.38864,79.0,21.6,4278403.0
Dwayne Rose Jr.,Detroit Mercy,3,-3.36373,76.0,16.1,4279450.0
Mitch Ballock,Creighton,12,5.17641,77.0,14.2,4278556.0
Marcus Shaver Jr.,Boise St.,6,3.03691,74.0,19.6,4280208.0
Sam Iorio,South Alabama,3,-1.69285,79.0,17.7,4280029.0
"James Baker, Jr.",Morehead St.,15,0.135333,78.0,17.4,4279875.0
De'Von Cooper,Morehead St.,11,1.47992,76.0,21.3,4279876.0
Caleb Hollander,Belmont,3,-0.0357887,80.0,23.1,4279921.0
Grayson Murphy,Belmont,2,9.62455,74.0,18.9,4279920.0
Nigel Jackson,Wagner,10,-2.16964,79.0,12.7,4279882.0
JacQuess Hobbs,Eastern Kentucky,5,-2.66833,74.0,17.0,4279851.0
Greg Jones,Lipscomb,14,-2.80175,75.0,15.3,4278444.0
Parker Hazen,Lipscomb,3,-0.455523,80.0,17.6,4279172.0
Marten Linssen,Saint Louis,13,3.16825,80.0,20.6,4279174.0
Darnell Rogers,UMBC,1,0.191419,62.0,18.8,4278386.0
Mileek McMillan,Valparaiso,4,-8.81509,80.0,23.1,4279176.0
Taavi Jurkatamm,San Francisco,17,2.84026,81.0,13.4,4280248.0
Clyde Trapp,Clemson,6,2.95399,76.0,17.9,4277833.0
Darien Jackson,Tulsa,15,5.16426,75.0,17.0,4278408.0
Elijah Joiner,Tulsa,11,3.42258,75.0,21.0,4278407.0
Shakwon Barrett,Tennessee St.,17,-2.66597,77.0,13.1,4703416.0
A.J. Oliver II,Old Dominion,12,0.34696,77.0,16.3,4592878.0
Stanley Umude,South Dakota,3,0.757705,78.0,33.6,4279532.0
Jordan Schakel,San Diego St.,12,7.89417,78.0,18.7,4278707.0
Clifton Moore,La Salle,15,0.282593,82.0,17.1,4277945.0
Justin Smith,Arkansas,2,6.12189,79.0,20.3,4277943.0
Aljami Durham,Indiana,1,2.86824,76.0,18.7,4277942.0
Brandon Rachal,Tulsa,6,4.81418,78.0,26.6,4278079.0
Justin Jaworski,Lafayette,11,-0.949831,75.0,26.4,4280075.0
Noah Baumann,USC,17,2.07356,78.0,16.0,4278713.0
Caleb Green,Fairfield,1,-3.3497,70.0,16.9,4280068.0
Jacob Grandison,Illinois,12,9.01022,78.0,14.6,4280073.0
Matt Faw,Holy Cross,3,1.74936,81.0,22.4,4280072.0
Austin Butler,Holy Cross,3,0.402201,77.0,24.0,4280070.0
Jermaine Samuels,Villanova,2,7.75491,79.0,20.7,4278588.0
Caleb Simmons,San Jose St.,17,-2.52745,78.0,12.5,4278716.0
Cameron Christon,Grambling St.,3,-0.248365,78.0,22.6,4278638.0
Matt Halvorsen,Western Carolina,14,-0.581175,73.0,14.1,4280115.0
Jordan Burns,Colgate,9,2.17386,72.0,31.7,4280047.0
Michael Diggins,Illinois Chicago,3,-1.33476,80.0,20.3,4279245.0
Dominik Fragala,Delaware St.,1,-4.49562,72.0,22.5,4279737.0
Deion Hammond,Monmouth,1,-1.7662,76.0,28.4,4279734.0
Marcus McClary,Monmouth,3,0.272309,75.0,14.7,4279736.0
Manny Camper,Siena,7,-0.559929,79.0,26.7,4279751.0
Greg Kuakumensah,Niagara,15,0.012459,78.0,16.6,4279739.0
Prince Oduro,South Florida,16,-6.49637,80.0,14.3,4279753.0
Roman Penn,Drake,9,3.39474,72.0,27.3,4279754.0
Lewis Djonkam,Radford,13,2.91646,81.0,17.5,4278422.0
Anthony Duruji,Florida,17,0.533609,79.0,17.0,4279008.0
Jarrod West,Marshall,9,4.33546,71.0,20.1,4279077.0
Darius George,Marshall,12,1.62543,79.0,16.1,4279078.0
David Jenkins Jr.,UNLV,1,-2.97375,74.0,25.4,4279527.0
Mason Green,Tennessee St.,16,-7.93845,82.0,17.8,4280034.0
Hayden Brown,The Citadel,2,1.77861,77.0,28.3,4280014.0
Derek Webster Jr.,The Citadel,8,-2.81439,76.0,15.9,4280013.0
Mladen Armus,Boise St.,8,4.15867,82.0,17.4,4280022.0
Dre Marin,Southern Utah,11,1.68219,72.0,17.6,4278670.0
Tyler Polley,Connecticut,14,3.33861,81.0,15.9,4278230.0
Eliel Nsoseme,Georgia St.,13,3.27115,81.0,18.4,4278220.0
Darius Perry,UCF,9,3.5866,74.0,25.5,4277878.0
Trevor Moore,Morgan St.,1,-2.12478,77.0,17.6,4278218.0
Greg Parham,VMI,11,1.69866,76.0,26.1,4280099.0
Bubba Parham,Georgia Tech,14,3.18222,70.0,12.7,4280103.0
Corey Kispert,Gonzaga,12,9.90284,79.0,20.7,4280151.0
Avery Diggs,UCF,15,1.37018,83.0,15.1,4278461.0
Jordan Goodwin,Saint Louis,6,6.75363,75.0,26.1,4278402.0
Avery Sullivan,Lamar,7,-3.50615,80.0,18.2,4278290.0
Shelby Adams,Texas St.,6,0.986779,75.0,13.7,4280276.0
Reggie Miller,Abilene Christian,6,4.25564,72.0,13.5,4593747.0
Elijah Childs,Bradley,3,1.48216,80.0,25.1,4278982.0
Matt Mitchell,San Diego St.,6,5.40863,78.0,26.6,4278706.0
PJ Pipes,Green Bay,11,0.572156,74.0,22.4,4279237.0
Devontae Shuler,Mississippi,9,4.11556,74.0,25.5,4278085.0
Matt Haarms,BYU,0,7.00967,87.0,23.1,4080105.0
Geo Baker,Rutgers,11,3.68381,76.0,19.5,4277986.0
Trent Buttrick,Penn St.,6,3.62428,80.0,14.3,4277981.0
Jahlil Jenkins,Fairleigh Dickinson,1,-4.35067,72.0,24.2,4279625.0
Nigel Shadd,Pacific,16,-10.2406,81.0,16.4,4277898.0
Colbey Ross,Pepperdine,9,3.94722,73.0,27.2,4280201.0
Ledarrius Brewer,East Tennessee St.,11,2.02515,77.0,26.1,4279897.0
Iziah James,SIU Edwardsville,1,-4.40923,72.0,20.0,4278708.0
Cedric Russell,Louisiana,1,-2.33234,74.0,24.0,4280257.0
Zack Bryant,Georgia Southern,1,-0.587141,74.0,24.2,4279103.0
Malik Osborne,Florida St.,3,3.92591,81.0,14.2,4279098.0
Kris Bankston,Little Rock,16,-6.29316,80.0,18.3,4280289.0
Remy Martin,Arizona St.,9,3.71571,72.0,28.7,4278133.0
Tyler Maye,North Carolina A&T,6,-1.47328,73.0,16.7,4278423.0
Kaiden Rice,The Citadel,14,-2.87935,79.0,22.1,4280011.0
Umoja Gibson,Oklahoma,14,4.63288,73.0,16.1,4279087.0
Tariq Simmons,South Carolina St.,5,-10.1181,74.0,25.0,4280009.0
Koby Thomas,Coppin St.,7,-5.15131,78.0,23.5,4279639.0
Myles Lewis,VMI,3,-2.016,77.0,22.4,4280102.0
Yves Pons,Tennessee,0,5.77365,78.0,15.6,4278116.0
Justin Minaya,South Carolina,17,3.69104,78.0,13.2,4278111.0
Charles Bain,Robert Morris,7,-6.39457,80.0,22.7,4279641.0
Keaton Van Soelen,Air Force,15,-1.10257,79.0,14.9,4278620.0
Keaton Wallace,UTSA,1,1.32847,75.0,24.8,4279118.0
Souley Boum,UTEP,1,1.41569,75.0,27.6,4280244.0
Bates Jones,Davidson,14,1.30794,80.0,11.4,4278348.0
Kellan Grady,Davidson,11,2.64501,77.0,24.3,4278349.0
Derrick Walker,Nebraska,13,5.06871,80.0,16.7,4278113.0
Zach Kent,Delaware St.,7,-5.84616,82.0,21.4,4278115.0
Jeremiah Tilmon,Missouri,13,5.76458,82.0,23.1,4278105.0
Omar Habwe,Stony Brook,3,0.943339,78.0,19.4,4279868.0
Charles Falden,Winthrop,12,1.04997,75.0,20.6,4279060.0
Kyle Zunic,Winthrop,5,0.924198,74.0,15.7,4279061.0
Ian DuBose,Wake Forest,6,5.96483,76.0,24.6,4278268.0
Philip McKenzie,Houston Christian,7,-5.7721,77.0,18.8,4278269.0
Hayden Koval,UNC Greensboro,0,6.81656,85.0,14.8,4278265.0
Mike Okauru,UNC Wilmington,9,-0.610034,75.0,26.2,4278057.0
Isaac Kante,Hofstra,8,-2.48194,79.0,20.7,4278066.0
Jay Jay Chandler,Texas A&M,1,-1.39844,76.0,23.4,4278117.0
TJ Starks,Cal St. Northridge,9,-1.04332,74.0,32.8,4278118.0
Kene Chukwuka,Pepperdine,3,2.18905,81.0,14.7,4278017.0
Mack Smith,Eastern Illinois,14,-0.611013,74.0,16.4,4279836.0
Antwan Walker,Rhode Island,2,3.76989,79.0,19.5,4278567.0
Peyton Smith,Texas A&M Corpus Chris,4,-7.85957,74.0,14.4,4278342.0
Jon Williams,Robert Morris,14,-0.479566,73.0,16.5,4279635.0
Jaylon Hall,Wright St.,11,-0.74229,77.0,18.8,4279497.0
A.J. Caldwell,Chattanooga,17,2.05683,77.0,11.4,4280264.0
Keith Williams,Cincinnati,9,2.60623,77.0,29.8,4278217.0
Chris Joyce,Air Force,1,-3.84668,77.0,20.9,4278615.0
Ameka Akaya,Air Force,5,-4.38971,78.0,20.6,4278616.0
Anthony Longpre,Saint Joseph's,16,-2.49858,82.0,12.0,4278393.0
David Nickelberry,Buffalo,7,-1.23251,79.0,18.1,4278288.0
Jericho Sims,Texas,13,6.58155,82.0,18.3,4277922.0
Galen Alexander,Texas Southern,3,-1.09681,78.0,19.5,4278082.0
Gavin Kensmil,Stephen F. Austin,13,2.65466,79.0,24.3,4279493.0
Teyvion Kirk,Illinois Chicago,9,-1.97907,76.0,31.5,4279447.0
Isaiah Coleman-Lands,Miami OH,11,1.29268,72.0,17.5,4279432.0
Jalen Adaway,St. Bonaventure,12,4.17751,77.0,17.5,4279431.0
Dedric Boyd,Illinois St.,1,-4.40782,76.0,24.1,4279854.0
Brandon Davis,Sacramento St.,5,-4.05476,74.0,19.8,4284625.0
Donald Carey,Georgetown,11,5.36401,77.0,14.9,4402802.0
Bobby Planutis,Purdue Fort Wayne,12,-0.373915,80.0,15.6,4279863.0
Cameron Corcoran,FIU,10,-9.52573,73.0,17.9,4280283.0
Jordan Cintron,Niagara,13,3.35473,80.0,18.8,4278891.0
Aamir Simms,Clemson,2,9.84828,80.0,25.2,4277835.0
Isaiah Miller,UNC Greensboro,9,6.67999,72.0,35.2,4280037.0
Storm Murphy,Wofford,11,1.91371,72.0,26.2,4280118.0
Keve Aluma,Virginia Tech,2,8.18537,81.0,26.3,4280120.0
Tray Hollowell,Wofford,17,-1.51317,75.0,18.4,4280119.0
Gabe Osabuohien,West Virginia,6,8.54355,79.0,11.9,4278051.0
Darious Hall,DePaul,7,-0.0757585,79.0,17.6,4278050.0
Alex Reese,Alabama,3,4.10264,81.0,17.5,4277812.0
John Petty Jr.,Alabama,11,6.41116,77.0,18.7,4277814.0
Galin Smith,Maryland,16,-1.19721,81.0,17.4,4277815.0
Jack Ferguson,Colgate,12,4.44083,75.0,20.3,4280048.0
Davion Mitchell,Baylor,11,9.17366,74.0,21.6,4278053.0
Isiah Jasey,SMU,16,-1.28834,82.0,15.2,4278120.0
Savion Flagg,Texas A&M,3,4.48011,79.0,20.7,4278119.0
Alex Hunter,Furman,11,2.62445,71.0,16.4,4280016.0
Sean Mobley,UCF,5,-1.7522,80.0,13.4,4278418.0
Anthony Ochefu,Delaware,15,-2.03582,80.0,15.6,4278243.0
Musa Jallow,Ohio St.,15,4.68911,77.0,11.7,4277973.0
Royce Hamm Jr.,Texas,15,2.52908,81.0,12.5,4277920.0
Obadiah Noel,UMass Lowell,9,2.43037,76.0,31.7,4278235.0
Matt Coleman III,Texas,11,6.02389,74.0,20.1,4277918.0
Isaiah Whaley,Connecticut,0,10.5716,81.0,17.4,4278231.0
Casdon Jardine,Hawaii,3,1.85329,79.0,20.1,4278640.0
Zach Reichle,Oregon St.,11,3.52361,77.0,16.2,4278517.0
Ayo Akinwole,Nebraska Omaha,11,2.49626,72.0,19.4,4279508.0
Matt Pile,Nebraska Omaha,8,-0.884177,80.0,20.0,4279512.0
Jordan Roberts,Long Beach St.,16,-5.5512,81.0,17.8,4278751.0
Troymain Crosby,Alcorn St.,3,-4.74679,76.0,31.3,4280061.0
Jarkel Joiner,Mississippi,1,1.13573,73.0,21.1,4278729.0
Vladimir Pinchuk,San Diego,8,-0.784824,83.0,20.6,4278701.0
Makuach Maluach,New Mexico,3,-0.116961,77.0,28.0,4278699.0
Zach Gunn,Ball St.,12,0.927785,78.0,14.5,4279315.0
Czar Perry,Cal St. Bakersfield,5,-2.79844,74.0,15.1,4278312.0
Dimitrije Spasojevic,UMBC,8,-1.87772,80.0,18.9,4278250.0
Josh Linder,Tennessee St.,15,-5.6793,80.0,19.2,4280168.0
Austin Phyfe,Northern Iowa,2,2.75016,81.0,26.2,4279169.0
Cameron Krutwig,Loyola Chicago,2,11.0982,81.0,29.8,4279150.0
Mustafa Lawrence,Norfolk St.,1,-3.01721,72.0,20.3,4279155.0
Tywhon Pickford,Northern Iowa,6,-0.458204,76.0,15.6,4279167.0
Moses Wright,Georgia Tech,2,7.83923,81.0,25.8,4277871.0
Kobe Webster,Nebraska,10,0.150071,72.0,17.9,4279535.0
Dylan Hastings,Lafayette,4,-3.73418,80.0,10.2,4280077.0
Jalon Pipkins,Purdue Fort Wayne,11,-1.61862,76.0,22.0,4278735.0
Terrell Gomez,San Diego St.,11,3.46437,68.0,17.4,4278736.0
Brady Manek,Oklahoma,3,3.79985,81.0,20.8,4277902.0
Hannes Polla,Tennessee Martin,16,-6.56019,83.0,17.1,4277903.0
Naz Bohannon,Youngstown St.,3,1.34078,78.0,27.4,4285366.0
Michael Akuchie,Youngstown St.,3,0.050421,80.0,17.8,4279695.0
R.J. Cole,Connecticut,9,5.36364,73.0,22.1,4279789.0
Greg Bowie II,Northern Colorado,10,-4.56128,74.0,17.8,4280186.0
Aaron Nettles,Seattle,14,-1.18002,72.0,15.7,4280184.0
Jordan Usher,Georgia Tech,6,4.50351,79.0,22.3,4278532.0
Chuck O'Bannon Jr.,TCU,3,3.11252,78.0,19.4,4278533.0
Christiaan Jones,Stetson,3,2.22671,77.0,22.7,4278470.0
Ryan Burkhardt,North Florida,14,-2.70966,76.0,11.3,4278456.0
Ajani Kennedy,Tennessee Martin,7,-4.73706,81.0,17.5,4284256.0
Tervell Beck,Kent St.,15,-0.593782,79.0,20.5,4278950.0
Chyree Walker,Radford,7,-2.67009,77.0,17.5,4279192.0
Terry Taylor,Austin Peay,2,4.80776,77.0,28.2,4279815.0
Myles Smith,Texas A&M Corpus Chris,5,-4.25089,72.0,21.4,4278341.0
Kamron Reaves,Florida A&M,5,-6.20925,74.0,19.0,4279781.0
Garrett Covington,Youngstown St.,12,2.30149,77.0,19.8,4285365.0
Jarvis Doles,Albany,15,2.26877,81.0,18.8,4279195.0
Damari Milstead,San Francisco,5,-1.10611,74.0,21.5,4280171.0
Kane Williams,Georgia St.,5,-1.54767,76.0,25.8,4280167.0
Evan Kuhlman,Evansville,12,0.43797,80.0,18.1,4279131.0
Takal Molson,Seton Hall,7,-1.82848,77.0,19.2,4279481.0
Da'Monte Williams,Illinois,12,10.506,75.0,9.8,4277940.0
Mark Smith,Missouri,14,2.59727,77.0,17.5,4277939.0
Jack Nunge,Iowa,2,9.12387,83.0,24.2,4277948.0
Luka Garza,Iowa,2,10.7441,83.0,30.4,4277951.0
Miryne Thomas,Ball St.,15,0.192467,80.0,19.3,4279796.0
Kevin Johnson,Nicholls St.,6,1.63727,72.0,17.6,4278304.0
Ryghe Lyons,Nicholls St.,0,2.43714,83.0,18.3,4278303.0
Oliver Lynch-Daniels,Colgate,12,3.29774,74.0,10.4,4278275.0
Daejon Davis,Stanford,11,3.36914,75.0,21.4,4278522.0
Richard Harward,BYU,8,3.5068,83.0,22.6,4280199.0
Jay Green,Northern Arizona,4,-9.90597,77.0,22.4,4278952.0
Cheikh Mbacke Diong,UNLV,13,3.02493,83.0,15.7,4278951.0
Amauri Hardy,Oregon,5,-3.27262,74.0,14.7,4278953.0
Gabe Hadley,UC San Diego,12,-0.587432,76.0,19.7,4280177.0
Victor Uyaelunmo,Towson,16,-2.38399,84.0,16.4,4278534.0
Keaton Hervey,Missouri St.,15,-0.538996,79.0,13.6,4278278.0
Marvin Nesbitt Jr.,UMKC,6,3.40308,76.0,20.0,4280195.0
Tyree Appleby,Florida,9,2.99124,73.0,23.2,4280299.0
JD Notae,Arkansas,9,3.44777,73.0,28.2,4278435.0
Corey Romich,Jacksonville,4,-5.12854,76.0,10.8,4278436.0
Stefan Kenic,Chattanooga,3,1.4803,81.0,20.3,4280301.0
Carter Collins,Davidson,11,3.89777,75.0,22.2,4278347.0
McKinley Wright IV,Colorado,9,9.54865,72.0,26.3,4278507.0
Jesus Cruz,Fairfield,7,-2.68104,77.0,23.4,4279488.0
Curtis Haywood II,Tulsa,17,1.3892,77.0,14.2,4593833.0
Jason Whitens,Western Michigan,17,-1.45612,76.0,14.7,4279457.0
Evan Cole,Utah Valley,15,-0.650482,82.0,21.6,4277868.0
Jordan Goldwire,Duke,6,5.27962,74.0,14.5,4277845.0
Marek Nelson,UT Rio Grande Valley,17,-4.46176,79.0,19.1,4279122.0
Taveion Hollingsworth,Western Kentucky,1,1.32696,74.0,23.8,4279121.0
Marquis Eaton,Arkansas St.,9,1.2293,74.0,25.4,4280139.0
Lamont Berzat,New Orleans,1,-4.2797,66.0,17.0,4279180.0
Troy Green,New Orleans,3,-2.992,75.0,23.9,4279181.0
Donnie Tillman,New Mexico St.,3,2.21505,79.0,24.5,4278536.0
Brion Whitley,Murray St.,12,-4.10259,76.0,17.4,4279890.0
Lucas Williamson,Loyola Chicago,6,6.55606,76.0,17.7,4279147.0
Josh Anderson,Western Kentucky,6,3.94716,78.0,17.2,4279119.0
Jamir Moultrie,North Carolina Central,1,-4.92632,71.0,22.5,4278365.0
Derrick Flowers,Jacksonville,4,-4.814,76.0,7.7,4278439.0
DJ Heath,Alabama St.,5,-7.11979,72.0,20.9,4279479.0
Teddy Allen,Nebraska,9,3.78934,78.0,29.8,4277932.0
Greg Eboigbodin,Northeastern,7,-2.47706,81.0,14.6,4277938.0
Kevin Anderson,Delaware,5,-0.712851,77.0,22.1,4279189.0
Victor Bailey Jr.,Tennessee,14,2.20136,76.0,20.8,4278512.0
Chris Vogt,Cincinnati,16,1.12485,85.0,16.1,4279252.0
James Beck,Miami OH,8,-2.91493,80.0,23.3,4279495.0
Jalanni White,Canisius,7,-3.99653,80.0,20.2,4279478.0
Abu Kigab,Boise St.,2,4.71998,79.0,23.2,4278513.0
Mike Adewunmi,SIU Edwardsville,3,-3.50413,77.0,22.8,4278256.0
Cam Bacote,Indiana St.,14,-2.01235,75.0,12.3,4279797.0
KeyShawn Feazell,McNeese St.,8,-0.64611,80.0,23.2,4278099.0
Darius Banks,Chattanooga,3,-1.55908,78.0,20.1,4279210.0
Matt Lewis,James Madison,9,5.38622,77.0,26.5,4279208.0
Collin Gillespie,Villanova,11,6.11363,75.0,22.4,4278585.0
Larry Owens,Northwestern St.,8,-4.23484,79.0,21.3,4278317.0
Ryan Allen,Delaware,1,-2.59942,74.0,24.6,4279190.0
Thorir Thorbjarnarson,Nebraska,10,2.20197,78.0,11.9,4277971.0
Darryl Morsell,Maryland,6,3.25207,77.0,20.2,4277954.0
Herbert Jones,Alabama,6,8.91512,80.0,24.3,4277813.0
San Antonio Brinson,NJIT,7,-5.39514,80.0,21.6,4278448.0
Virshon Cotton,LIU,5,-5.31114,74.0,19.8,4279307.0
Jhivvan Jackson,UTSA,11,1.82979,72.0,28.0,4279116.0
Torrey Patton,Cleveland St.,3,1.63668,77.0,25.8,4279311.0
Eric Parrish,UTSA,6,1.4255,78.0,18.0,4610342.0
Ishmael El-Amin,Ball St.,1,0.966437,75.0,24.8,4279313.0
Manny Patterson,Southeast Missouri St.,8,-4.2233,80.0,23.5,4279241.0
Luke Loewe,William & Mary,11,1.33692,76.0,22.9,4279227.0
Oscar da Silva,Stanford,2,8.90754,81.0,27.1,4278524.0
D'Shawn Schwartz,Colorado,3,3.6958,79.0,18.6,4278501.0
Ethan Thompson,Oregon St.,9,4.70671,77.0,27.1,4278516.0
Marcus Santos-Silva,Texas Tech,0,7.62322,79.0,21.0,4278420.0
Jaylen Minnett,IU Indy,1,-2.74339,73.0,27.6,4279244.0
David Kachelries,Stephen F. Austin,11,2.16248,73.0,21.1,4278450.0
Elijah Gonzales,Louisiana Monroe,5,-0.788081,71.0,16.2,4702089.0
Ferron Flavors Jr.,Oklahoma St.,17,-1.48648,75.0,14.9,4279487.0
CJ Jones,Northwestern St.,5,-7.48445,70.0,13.4,4278310.0
Michael Flowers,South Alabama,9,0.803626,73.0,29.1,4279455.0
Marreon Jackson,Toledo,9,6.31795,73.0,28.6,4279451.0
Kimani Lawrence,Arizona St.,8,1.39855,80.0,17.7,4278134.0
Marcus Weathers,Duquesne,2,2.91294,77.0,27.6,4067390.0
Eli Scott,Loyola Marymount,2,4.57618,78.0,29.3,4280158.0
Michael Weathers,Texas Southern,9,3.95977,74.0,26.8,4067391.0
Quentin Scott,Texas St.,7,-5.05092,79.0,19.3,4280277.0
Javan Johnson,Iowa St.,17,-0.0752031,78.0,21.8,4280280.0
Cam Davis,Navy,9,1.54186,72.0,25.9,4280091.0
Jordan Perkins,North Carolina Central,5,-3.83397,73.0,18.3,4284169.0
Terrance Banyard,Arkansas Pine Bluff,7,-5.09291,80.0,19.3,4283577.0
Tyreke Key,Indiana St.,11,4.51381,75.0,25.7,4279143.0
Brandon Houston,Alabama A&M,17,-4.93453,79.0,18.3,4280059.0
Javon Greene,George Mason,6,2.78567,74.0,21.4,4278360.0
Jamir Harris,American,11,0.165108,74.0,26.2,4277966.0
Myles Cale,Seton Hall,14,3.05083,78.0,17.7,4278579.0
Elijah Olaniyi,Miami FL,3,-0.292449,77.0,18.5,4278240.0
Bryce Fowler,Sacramento St.,9,-1.14259,78.0,27.9,4278663.0
Zachary Simmons,North Texas,13,3.65134,82.0,21.5,4279089.0
James Lewis Jr.,Appalachian St.,8,-0.782637,80.0,17.5,4280003.0
Dalonte Brown,Miami OH,12,3.55938,79.0,21.7,4279435.0
Dominick Pickett,UC Riverside,11,4.26562,75.0,13.0,4081600.0
Justin Forrest,Appalachian St.,9,-1.94498,74.0,28.7,4280137.0
Josh Carlton,Connecticut,8,2.87937,83.0,20.5,4278229.0
Michael Carter III,Long Beach St.,11,-0.0728727,77.0,23.7,4592941.0
Hameir Wright,Washington,17,2.29861,81.0,16.6,4278544.0
Alex Watson,Sacred Heart,1,-2.17283,75.0,15.6,4279645.0
E.J. Anosike,Tennessee,7,0.327841,79.0,14.9,4279647.0
Myles Carter,Delaware St.,1,-4.73886,73.0,25.8,4284101.0
Johquin Wiley,Delaware St.,5,-4.91063,71.0,18.4,4283602.0
Ameer Bennett,Delaware St.,7,-6.70851,80.0,16.2,4283595.0
"Shavar Reynolds, Jr.",Seton Hall,9,4.01915,74.0,17.3,4278578.0
Carl Pierre,Massachusetts,14,0.493761,76.0,18.3,4278368.0
Michael Ertel,UAB,1,-0.739277,74.0,23.7,4280260.0
