PPG,APG,RPG,Usage,EffectiveFieldGoalPct,TrueShootingPct,OffensiveRating,DefensiveRating,MPG
0.08104693140794073,0.307220216606498,0.8016245487364624,10.756137184115525,1.256859205776145,0.026758122743682222,15.723646209386288,130.93918628158846,8.423826714801445
13.941971830985917,4.3112676056338035,3.9014084507042255,24.868732394366198,49.99605633802817,0.5428507042253521,105.76478873239436,110.29887690140845,31.901126760563383
8.029619565217391,0.9979619565217391,5.275407608695652,18.158967391304348,53.846603260869564,0.567383152173913,107.34714673913044,107.36525027173913,23.829619565217392
3.482335329341317,0.3434131736526944,1.086826347305389,14.723053892215571,95.40149700598802,0.9311616766467065,141.6796407185629,123.02585,8.494610778443114
1.5550591327201042,0.37450722733245767,1.0260183968462548,15.237582128777923,35.6065703022339,0.40085413929040736,73.9365308804205,110.29751222076216,7.427069645203678
2.3959251101321577,0.3294052863436123,1.3794052863436121,14.028303964757708,56.9670704845815,0.5875154185022027,108.10077092511014,109.56268259911894,8.526541850220264
14.361340206185567,1.6896907216494845,7.299742268041237,25.047938144329898,52.82061855670103,0.566118556701031,107.68762886597938,108.67358685567011,29.576030927835053
5.6068438003220615,0.885024154589372,2.609098228663446,16.936151368760065,51.53462157809984,0.542840579710145,102.75402576489533,110.762018921095,18.12608695652174
13.573834586466166,1.7428571428571427,3.3172932330827067,22.924812030075188,55.177894736842106,0.5911037593984962,111.0027067669173,112.36069909774436,28.56015037593985
10.285604113110539,0.8529562982005141,2.7598971722365038,27.5586118251928,45.19177377892031,0.48539331619537274,84.67223650385604,140.81964010282778,23.109254498714655
2.8673245614035094,1.2914473684210526,3.0980263157894736,19.02828947368421,17.501754385964908,0.2191754385964912,48.61359649122808,128.51573442982456,21.04122807017544
3.4066666666666663,0.19333333333333336,0.42500000000000027,16.965,142.60999999999999,1.4188666666666665,286.75499999999994,124.31230833333333,5.135
0.44671717171717074,0.189393939393939,0.6800505050505052,24.97777777777778,4.2848484848484745,0.07595959595959584,18.37878787878786,123.54227550505051,5.645959595959596
3.819108280254777,0.6821656050955412,1.7407643312101913,19.696178343949043,37.2171974522293,0.41043949044585987,73.6764331210191,229.9592356687898,14.322292993630573
6.78680412371134,2.9200000000000004,2.6676288659793816,18.20432989690722,44.68329896907216,0.48534226804123715,94.88515463917525,116.3916224742268,25.05443298969072
3.7392857142857148,0.3454081632653061,1.036479591836735,29.64285714285714,49.621173469387756,0.5175484693877551,85.39081632653061,118.9244612244898,7.881632653061224
3.4091089108910895,0.4499009900990095,1.3695049504950494,17.25841584158416,35.71326732673267,0.3915049504950495,68.65148514851485,146.29552673267327,15.946336633663366
0.9373831775700934,0.12523364485981336,0.6140186915887851,48.214018691588784,8.765420560747664,0.12792523364485975,27.289719626168228,127.3112598130841,3.550467289719629
