PPG,APG,RPG,Usage,EffectiveFieldGoalPct,TrueShootingPct,OffensiveRating,DefensiveRating,MPG
7.896026490066226,2.4703642384105966,2.8107615894039735,18.664900662251657,47.53741721854305,0.5117864238410595,97.02433774834437,109.22562930463576,26.278642384105957
3.8236434108527133,0.28449612403100777,1.1131782945736435,36.606589147286826,47.13992248062016,0.5015271317829457,82.01434108527131,115.97552480620155,6.94108527131783
2.0019230769230774,1.6956043956043956,3.0728021978021975,16.319505494505492,14.376648351648349,0.1785467032967034,44.632142857142846,126.36620604395604,21.895329670329673
8.439651416122004,0.8618736383442265,3.1636165577342044,26.251633986928105,39.38583877995642,0.42539215686274506,73.98910675381264,132.087348583878,23.170806100217867
0.4808777429467108,0.22445141065830676,0.6269592476489019,32.278056426332284,3.9379310344827587,0.06451410658307222,16.405642633228837,122.29713448275862,5.549843260188089
13.156951871657753,1.5272727272727273,7.765508021390374,23.529679144385028,52.57994652406417,0.5605401069518716,105.94358288770053,102.64088395721924,29.658288770053474
4.490566037735849,0.6716981132075472,2.0047169811320757,19.79245283018868,38.75094339622641,0.42724528301886794,71.9132075471698,213.59811320754716,16.07264150943396
2.0840336134453783,0.24453781512605044,0.7210084033613449,14.632773109243697,106.2563025210084,0.9971092436974791,51.0420168067227,118.92160588235294,6.257983193277312
7.219602272727273,0.7255681818181818,1.6914772727272722,17.65880681818182,76.134375,0.7628977272727273,124.16619318181819,132.90910795454545,16.609375
12.714328358208956,4.5420895522388065,3.8513432835820898,24.178507462686568,48.33313432835821,0.5258597014925374,102.02776119402985,108.65590686567164,31.33671641791045
0.11232294617563898,0.26827195467422094,0.8694050991501412,12.775637393767706,0.6800283286118898,0.02683852691218125,13.707932011331422,125.78543852691219,8.274504249291782
4.760347682119205,0.7618377483443709,2.4755794701986753,16.91456953642384,49.09577814569536,0.5180836092715232,95.87044701986756,106.34142243377484,16.738741721854304
3.2580101180438454,0.4549747048903878,1.3288364249578415,17.965767284991568,35.76053962900505,0.3896576728499157,67.07807757166948,140.14738617200675,15.106576728499157
1.4141483516483504,0.3348901098901099,1.0177197802197802,15.632967032967032,33.224313186813184,0.3769065934065934,67.17802197802197,105.23866241758242,7.178434065934065
3.1855172413793102,0.25724137931034496,0.8765517241379313,14.210344827586207,115.1351724137931,1.1396551724137933,228.7048275862069,120.96358068965517,6.014482758620691
2.160022522522522,0.29628378378378395,1.243918918918919,15.127364864864866,56.26711711711712,0.578259009009009,107.66373873873874,104.78526058558559,7.528040540540539
15.043090909090909,1.9530909090909092,3.718909090909091,25.733090909090908,53.31963636363636,0.5737636363636364,104.88345454545455,111.32060745454545,29.938909090909092
8.046022031823746,0.9558139534883721,4.842962056303549,18.260709914320685,53.793512851897184,0.5654492044063648,105.6829865361077,104.2369870257038,23.72093023255814
