Season,SeasonLabel,TeamId,Team,Conference,AthleteId,AthleteSourceId,Name,Position,Games,Starts,Minutes,Points,Turnovers,Fouls,Assists,Steals,Blocks,OffensiveRating,DefensiveRating,NetRating,PORPAG,Usage,AssistsTurnoverRatio,OffensiveReboundPct,FreeThrowRate,EffectiveFieldGoalPct,TrueShootingPct,FieldGoals Made,FieldGoals Attempted,FieldGoals Pct,TwoPointFieldGoals Made,TwoPointFieldGoals Attempted,TwoPointFieldGoals Pct,ThreePointFieldGoals Made,ThreePointFieldGoals Attempted,ThreePointFieldGoals Pct,FreeThrows Made,FreeThrows Attempted,FreeThrows Pct,Rebounds Offensive,Rebounds Defensive,Rebounds Total,WinShares Offensive,WinShares Defensive,WinShares Total,WinShares TotalPer40,PPG,RPG,APG,SPG,BPG,TOPG,FPG,MPG,data_tier,BPM,VORP,RAPM,off_RAPM,def_RAPM,OBPM,DBPM
2020,20192020,1,Abilene Christian,Southland,16870,4433077,Airion Simmons,F,31,0,434,167,33,63,23,28,10,98.4,89.5858,5.4,0.6,20.4,0.7,31.5,28.3,52.2,0.538,66,138,47.8,54,103,52.4,12,35,34.3,23,39,59.0,40,87,127,0.5,0.9,1.4,0.129,5.4,4.1,0.7,0.9,0.3,1.1,2.0,14.0,basic,-7.558207,0.7,1.03,-0.79,2.37,-3.9984019,-3.559806
2020,20192020,1,Abilene Christian,Southland,21203,4397957,Damien Daniels,G,31,15,630,162,50,68,96,34,0,97.0,96.4227,-4.2,0.6,18.0,1.92,21.6,30.5,46.1,0.507,56,141,39.7,38,75,50.7,18,66,27.3,32,43,74.4,16,58,74,0.5,0.8,1.3,0.083,5.2,2.4,3.1,1.1,0.0,1.6,2.2,20.3,basic,-7.851265000000001,1.48,-1.2,-1.64,0.99,-3.9690487,-3.8822162000000002
2020,20192020,1,Abilene Christian,Southland,21204,4278255,Tobias Cameron,G,25,0,140,48,9,25,15,6,1,109.5,95.59,6.6,0.4,20.8,1.67,39.3,28.9,50.0,0.56,17,38,44.7,13,17,76.5,4,21,19.0,10,11,90.9,11,17,28,0.3,0.2,0.5,0.143,1.9,1.1,0.6,0.2,0.0,0.4,1.0,5.6,basic,-7.610546,0.11,-1.15,-1.51,0.9,-3.765642,-3.844904
2020,20192020,1,Abilene Christian,Southland,21205,4397958,Joe Pleasant,F,29,29,713,318,54,76,23,17,4,101.4,99.2121,-2.6,1.6,22.7,0.43,40.2,41.8,53.9,0.579,118,232,50.9,104,194,53.6,14,38,36.8,68,97,70.1,49,73,122,1.3,0.7,2.0,0.112,11.0,4.2,0.8,0.6,0.1,1.9,2.6,24.6,basic,-8.060012,1.23,-1.82,-0.15,-1.12,-4.041839400000001,-4.0181722
2020,20192020,1,Abilene Christian,Southland,27157,4593748,Mahki Morris,G,17,1,191,64,15,22,10,13,1,71.7,100.038,-0.7,0.2,19.0,0.67,51.9,28.3,41.7,0.474,20,60,33.3,10,23,43.5,10,37,27.0,14,17,82.4,14,13,27,0.0,0.4,0.4,0.084,3.8,1.6,0.6,0.8,0.1,0.9,1.3,11.2,basic,-8.605260000000001,-0.26,-8.39,-5.85,-2.03,-4.561037000000001,-4.044223000000001
2020,20192020,1,Abilene Christian,Southland,27158,4593747,Reggie Miller,G,31,16,592,94,44,39,64,32,3,75.2,96.6216,-21.5,-0.2,14.7,1.45,23.1,42.3,34.5,0.409,28,97,28.9,17,40,42.5,11,57,19.3,27,41,65.9,15,50,65,-0.4,0.8,0.4,0.027,3.0,2.1,2.1,1.0,0.1,1.4,1.3,19.1,basic,-8.085942000000001,0.39,-3.68,-4.07,0.95,-4.289121,-3.796821
2020,20192020,1,Abilene Christian,Southland,27161,4593750,Coryon Mason,G,31,28,752,274,36,90,58,37,7,111.7,98.6655,11.7,2.0,17.4,1.61,38.2,48.7,53.1,0.591,92,191,48.2,73,131,55.7,19,60,31.7,71,93,76.3,29,47,76,1.9,0.9,2.8,0.149,8.8,2.5,1.9,1.2,0.2,1.2,2.9,24.3,basic,-7.689768,2.81,0.13,-0.0,0.69,-3.816205,-3.8735627000000004
2020,20192020,1,Abilene Christian,Southland,31417,4067625,Kolton Kohl,C,31,20,555,299,38,61,24,15,24,103.5,94.1959,9.7,1.8,24.8,0.63,33.1,46.5,53.5,0.583,114,213,53.5,114,209,54.5,0,4,0.0,71,99,71.7,44,89,133,1.6,0.8,2.4,0.173,9.6,4.3,0.8,0.5,0.8,1.2,2.0,17.9,basic,-7.8879548,1.03,-0.03,-0.25,0.78,-4.125792000000001,-3.762163
2020,20192020,1,Abilene Christian,Southland,31418,4397959,Clay Gayman,F,31,11,521,294,42,58,32,10,23,112.5,96.9613,13.3,2.0,25.4,0.76,34.7,44.1,57.7,0.631,103,195,52.8,84,139,60.4,19,56,33.9,69,86,80.2,41,77,118,1.9,0.7,2.6,0.2,9.5,3.8,1.0,0.3,0.7,1.4,1.9,16.8,basic,-7.5123940000000005,1.51,2.59,2.7,0.45,-3.753193,-3.759201
2020,20192020,1,Abilene Christian,Southland,31420,4278253,Paul Hiepler,G,13,0,53,28,1,5,2,0,0,67.6,104.577,21.9,0.6,22.7,2.0,33.3,14.3,61.9,0.627,9,21,42.9,1,3,33.3,8,18,44.4,2,3,66.7,1,2,3,0.2,0.1,0.3,0.226,2.2,0.2,0.2,0.0,0.0,0.1,0.4,4.1,basic,-9.40306,-0.11,-12.39,-6.28,-5.63,-4.722263,-4.680801000000001
2020,20192020,1,Abilene Christian,Southland,36149,4067621,Payten Ricks,G,31,31,972,443,58,55,60,70,0,108.3,94.8873,11.3,2.8,21.0,1.03,6.2,38.0,52.3,0.586,128,324,39.5,45,93,48.4,83,231,35.9,104,123,84.6,6,91,97,2.5,1.5,4.0,0.165,14.3,3.1,1.9,2.3,0.0,1.9,1.8,31.4,basic,-7.473253000000001,6.53,3.6,2.53,1.62,-3.648048,-3.8252050000000004
2020,20192020,1,Abilene Christian,Southland,36150,3922060,Hayden Howell,F,31,2,287,100,26,51,15,6,5,87.7,101.266,-21.7,-0.1,20.9,0.58,41.9,25.8,43.3,0.463,41,97,42.3,39,85,45.9,2,12,16.7,16,25,64.0,18,25,43,-0.2,0.3,0.1,0.014,3.2,1.4,0.5,0.2,0.2,0.8,1.6,9.3,basic,-8.477325,-0.07,-7.44,-5.64,-1.24,-4.433295,-4.0440304000000005
2020,20192020,1,Abilene Christian,Southland,36151,4067622,Trey Lenox,G,31,2,462,61,20,48,39,25,3,78.3,98.1395,-17.3,0.0,10.7,1.95,20.0,27.3,40.2,0.413,22,66,33.3,13,25,52.0,9,41,22.0,8,18,44.4,7,28,35,-0.1,0.5,0.4,0.035,2.0,1.1,1.3,0.8,0.1,0.6,1.5,14.9,basic,-8.053635,0.24,-3.86,-4.51,1.2,-4.227612000000001,-3.826022
2020,20192020,2,Air Force,Mountain West,16214,4432057,Carter Murphy,G,13,0,58,31,1,3,5,4,0,111.0,102.605,54.8,0.9,20.7,5.0,0.0,47.1,70.6,0.755,8,17,47.1,0,1,0.0,8,16,50.0,7,8,87.5,0,8,8,0.3,0.1,0.4,0.276,2.4,0.6,0.4,0.3,0.0,0.1,0.2,4.5,basic,-7.521806000000001,-0.04,5.11,3.0,2.6,-3.48027,-4.0415356000000004
2020,20192020,2,Air Force,Mountain West,20710,4593028,Camden Vander Zwaag,G,9,0,31,9,0,1,1,1,0,145.4,101.077,48.1,0.4,13.6,,18.2,33.3,66.7,0.654,4,6,66.7,4,4,100.0,0,2,0.0,1,2,50.0,2,9,11,0.1,0.1,0.2,0.258,1.0,1.2,0.1,0.1,0.0,0.0,0.1,3.4,basic,-7.3318140000000005,-0.09,,,,-3.429387,-3.9024275000000004
2020,20192020,2,Air Force,Mountain West,20712,4593025,Nikc Jackson,F,10,0,28,14,1,5,1,2,0,107.3,103.675,8.3,0.3,28.6,1.0,50.0,111.1,50.0,0.522,4,9,44.4,3,7,42.9,1,2,50.0,5,10,50.0,4,4,8,0.1,0.0,0.1,0.143,1.4,0.8,0.1,0.2,0.0,0.1,0.5,2.8,basic,-7.953635200000001,-0.04,-1.07,0.63,-1.23,-3.680174,-4.273461
2020,20192020,2,Air Force,Mountain West,28098,4397255,A.J. Walker,G,32,29,958,356,65,78,98,25,3,102.3,110.887,-5.2,1.8,20.6,1.51,3.6,28.9,53.4,0.57,124,277,44.8,76,158,48.1,48,119,40.3,60,80,75.0,4,107,111,1.2,0.7,1.9,0.079,11.1,3.5,3.1,0.8,0.1,2.0,2.4,29.9,basic,-7.9940717,3.3,-2.82,-0.29,-2.04,-3.8658064000000003,-4.128265
2020,20192020,2,Air Force,Mountain West,28102,4397257,Abe Kinrade,F,27,2,178,63,9,25,8,5,2,125.5,110.69,15.7,0.7,16.8,0.89,46.7,56.8,59.5,0.681,20,37,54.1,16,23,69.6,4,14,28.6,19,21,90.5,14,16,30,0.5,0.1,0.6,0.135,2.3,1.1,0.3,0.2,0.1,0.3,0.9,6.6,basic,-7.782432,0.22,-2.13,0.48,-2.06,-3.6169830000000003,-4.1654480000000005
2020,20192020,2,Air Force,Mountain West,32471,4278620,Keaton Van Soelen,F,30,9,459,104,18,55,25,4,15,110.4,110.297,1.7,0.7,13.9,1.39,28.7,68.1,48.6,0.556,32,72,44.4,26,54,48.1,6,18,33.3,34,49,69.4,27,67,94,0.5,0.4,0.9,0.078,3.5,3.1,0.8,0.1,0.5,0.6,1.8,15.3,basic,-7.934881600000001,0.63,-4.23,-2.09,-1.66,-3.9760197,-3.9588619200000004
2020,20192020,2,Air Force,Mountain West,32472,4278616,Ameka Akaya,G,17,0,138,64,14,19,8,4,1,95.4,109.998,-6.5,0.4,24.0,0.57,22.2,25.5,56.4,0.612,25,47,53.2,22,41,53.7,3,6,50.0,11,12,91.7,4,14,18,0.1,0.1,0.2,0.058,3.8,1.1,0.5,0.2,0.1,0.8,1.1,8.1,basic,-8.424918,0.07,-3.83,-1.88,-1.58,-4.243689,-4.181229
2020,20192020,2,Air Force,Mountain West,32473,4278615,Chris Joyce,G,29,13,625,192,44,39,41,11,2,95.7,112.74,-12.7,0.7,17.9,0.93,21.2,29.8,52.3,0.562,63,151,41.7,31,59,52.5,32,92,34.8,34,45,75.6,18,67,85,0.4,0.4,0.8,0.051,6.6,2.9,1.4,0.4,0.1,1.5,1.3,21.6,basic,-8.168624000000001,0.92,-4.41,-0.81,-3.13,-3.9892867,-4.179337
2020,20192020,2,Air Force,Mountain West,32474,4593027,Mason Taylor,G,23,0,202,65,18,11,12,5,0,94.1,111.855,-12.5,0.2,16.1,0.67,0.0,22.2,65.6,0.658,24,45,53.3,13,20,65.0,11,25,44.0,6,10,60.0,0,18,18,0.1,0.2,0.3,0.059,2.8,0.8,0.5,0.2,0.0,0.8,0.5,8.8,basic,-8.341438,0.16,-5.07,-1.51,-3.02,-4.149949,-4.191489
2020,20192020,2,Air Force,Mountain West,32475,4593023,Solomon Pierre-Louis,G,3,0,9,2,0,0,0,0,0,200.0,118.758,91.6,0.3,3.8,,,0.0,100.0,1.0,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,basic,-8.232682,-0.05,,,,-3.9557924,-4.276889000000001
2020,20192020,2,Air Force,Mountain West,37345,4066598,Lavelle Scottie,F,32,32,987,501,79,62,66,27,5,96.6,109.581,-10.8,1.5,28.6,0.84,19.3,30.6,49.4,0.524,192,421,45.6,160,333,48.0,32,88,36.4,85,129,65.9,35,146,181,0.8,0.8,1.6,0.065,15.7,5.7,2.1,0.8,0.2,2.5,1.9,30.8,basic,-8.118086,1.79,-2.82,0.3,-2.64,-3.9912499,-4.126836
2020,20192020,2,Air Force,Mountain West,37346,4066604,Ryan Swan,C,32,29,849,400,47,81,56,26,6,116.0,109.782,8.9,3.1,23.4,1.19,42.2,40.6,58.2,0.615,142,276,51.4,105,176,59.7,37,100,37.0,79,112,70.5,70,96,166,2.4,0.7,3.1,0.146,12.5,5.2,1.8,0.8,0.2,1.5,2.5,26.5,basic,-7.525492,4.21,1.14,3.41,-1.79,-3.4495240000000003,-4.0759680000000005
2020,20192020,2,Air Force,Mountain West,37347,4066596,Sid Tomes,G,32,24,814,220,33,80,79,21,6,107.3,111.066,-0.7,1.4,16.0,2.39,13.6,40.1,45.2,0.528,63,177,35.6,29,60,48.3,34,117,29.1,60,71,84.5,14,89,103,1.1,0.6,1.7,0.084,6.9,3.2,2.5,0.7,0.2,1.0,2.5,25.4,basic,-7.875617500000001,2.47,-2.54,-0.63,-1.43,-3.7879560000000003,-4.087661
2020,20192020,2,Air Force,Mountain West,37348,4397258,Isaac Monson,F,12,0,61,18,5,6,3,0,1,79.8,111.211,12.3,0.4,14.7,0.6,23.5,100.0,68.8,0.781,5,8,62.5,4,6,66.7,1,2,50.0,7,8,87.5,4,13,17,0.1,0.1,0.2,0.131,1.5,1.4,0.2,0.0,0.1,0.4,0.5,5.1,basic,-8.790627,-0.13,-7.77,-4.77,-2.52,-4.546532,-4.244095
2020,20192020,2,Air Force,Mountain West,37349,4066599,LeSean Brown,G,27,1,204,24,11,23,17,2,1,79.8,114.317,-28.3,0.0,10.1,1.55,5.9,40.9,40.9,0.462,8,22,36.4,6,17,35.3,2,5,40.0,6,9,66.7,1,16,17,-0.1,0.1,0.0,0.0,0.9,0.6,0.6,0.1,0.0,0.4,0.9,7.6,basic,-8.609845,0.01,-9.15,-5.86,-2.83,-4.40638,-4.2034650000000005
2020,20192020,2,Air Force,Mountain West,37353,4066595,Caleb Morris,G,31,21,800,275,33,46,49,24,1,111.0,111.033,5.8,1.9,15.9,1.48,8.3,32.1,59.6,0.624,87,193,45.1,31,65,47.7,56,128,43.8,45,62,72.6,8,88,96,1.4,0.6,2.0,0.1,8.9,3.1,1.6,0.8,0.0,1.1,1.5,25.8,basic,-7.8494824,3.34,-1.24,1.0,-1.75,-3.739214,-4.1102680000000005
2020,20192020,3,Akron,MAC,1876,4609661,Mikal Dawson,G,17,0,75,6,6,9,1,1,1,54.7,97.8175,-49.1,-0.4,14.4,0.17,43.8,33.3,16.7,0.218,2,12,16.7,2,5,40.0,0,7,0.0,2,4,50.0,7,9,16,-0.2,0.1,-0.1,-0.053,0.4,0.9,0.1,0.1,0.1,0.4,0.5,4.4,basic,-8.645443,-0.02,-9.11,-6.97,-1.54,-4.630503,-4.0149398000000005
2020,20192020,3,Akron,MAC,16965,4592699,Enrique Freeman,F,7,0,13,5,0,1,0,0,1,103.0,99.9277,115.8,0.3,6.4,,25.0,400.0,100.0,0.906,1,1,100.0,1,1,100.0,0,0,0.0,3,4,75.0,1,3,4,0.1,0.0,0.1,0.308,0.7,0.6,0.0,0.0,0.1,0.0,0.1,1.9,basic,-8.481161,-0.05,,,,-4.3200650000000005,-4.161096000000001
2020,20192020,3,Akron,MAC,16967,4592697,Greg Tribble,G,31,0,508,94,33,58,34,8,3,86.1,99.2851,-16.5,0.0,12.7,1.03,13.0,63.5,48.0,0.496,34,74,45.9,31,63,49.2,3,11,27.3,23,47,48.9,7,47,54,-0.1,0.7,0.6,0.047,3.0,1.7,1.1,0.3,0.1,1.1,1.9,16.4,basic,-8.156526,-0.01,-3.3,-3.87,1.09,-4.266640000000001,-3.8898867000000004
2020,20192020,3,Akron,MAC,16969,4592700,Ali Ali,G,31,11,361,35,26,25,22,11,1,72.2,97.2923,-23.3,-0.2,9.8,0.85,26.8,41.9,43.5,0.477,12,31,38.7,9,18,50.0,3,13,23.1,8,13,61.5,15,41,56,-0.2,0.6,0.4,0.044,1.1,1.8,0.7,0.4,0.0,0.8,0.8,11.6,basic,-8.089518,0.03,-2.02,-3.38,1.88,-4.317372000000001,-3.772146
2020,20192020,3,Akron,MAC,26432,4279310,Jaden Sayles,F,26,0,143,58,5,9,1,1,7,108.5,94.1701,25.4,0.6,17.5,0.2,27.5,77.8,50.0,0.6,18,36,50.0,18,36,50.0,0,0,0.0,22,28,78.6,11,29,40,0.4,0.3,0.7,0.196,2.2,1.5,0.0,0.0,0.3,0.2,0.3,5.5,basic,-8.189811,0.14,1.0,0.42,1.08,-4.243892,-3.94591875
2020,20192020,3,Akron,MAC,33460,4592698,Camron Reece,F,30,12,484,177,44,78,7,5,11,100.0,94.4217,3.5,0.7,19.9,0.16,33.3,55.3,60.5,0.624,69,114,60.5,69,114,60.5,0,0,0.0,39,63,61.9,44,88,132,0.4,0.9,1.3,0.107,5.9,4.4,0.2,0.2,0.4,1.5,2.6,16.1,basic,-8.14994,0.18,-2.17,-2.86,1.2,-4.2248220000000005,-3.9251180000000003
2020,20192020,3,Akron,MAC,33461,4066919,Loren Cristian Jackson,G,31,31,1060,615,72,70,138,31,1,123.7,99.8809,20.8,5.6,26.8,1.92,22.6,36.9,57.6,0.634,194,417,46.5,102,202,50.5,92,215,42.8,135,154,87.7,19,65,84,4.8,1.3,6.1,0.23,19.8,2.7,4.5,1.0,0.0,2.3,2.3,34.2,basic,-7.276144,9.56,7.96,7.86,0.61,-3.186281,-4.089863
2020,20192020,3,Akron,MAC,35258,3908856,Xeyrius Williams,F,31,31,979,431,53,73,41,25,27,102.7,90.2809,9.3,1.9,23.2,0.77,18.1,19.4,46.2,0.507,148,392,37.8,82,171,48.0,66,221,29.9,69,76,90.8,53,240,293,1.3,2.2,3.5,0.143,13.9,9.5,1.3,0.8,0.9,1.7,2.4,31.6,basic,-7.621282000000001,2.08,3.09,2.06,1.54,-3.836476,-3.784806
2020,20192020,3,Akron,MAC,35259,4397807,Channel Banks,G,31,31,974,335,32,67,46,33,7,109.9,97.592,13.5,2.4,15.3,1.44,11.5,26.0,56.2,0.583,107,258,41.5,31,73,42.5,76,185,41.1,45,67,67.2,11,85,96,1.8,1.4,3.2,0.131,10.8,3.1,1.5,1.1,0.2,1.0,2.2,31.4,basic,-7.5401750000000005,4.32,2.52,1.44,1.59,-3.71336,-3.8268150000000003
2020,20192020,3,Akron,MAC,35260,3923213,Deng Riak,C,31,20,659,117,35,77,13,10,23,98.9,94.4569,-1.4,0.4,11.1,0.37,28.8,43.2,50.6,0.559,43,88,48.9,40,73,54.8,3,15,20.0,28,38,73.7,44,109,153,0.2,1.2,1.4,0.085,3.8,4.9,0.4,0.3,0.7,1.1,2.5,21.3,basic,-7.799423,0.56,-0.71,-2.62,2.42,-4.130865,-3.668559
2020,20192020,3,Akron,MAC,35261,4397808,Jeremy Roscoe,G,1,0,9,2,0,1,0,0,0,63.4,95.3,-31.9,-0.7,20.1,,0.0,0.0,25.0,0.25,1,4,25.0,1,3,33.3,0,1,0.0,0,0,0.0,0,1,1,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,basic,,,,,,,
2020,20192020,3,Akron,MAC,35262,4397805,Tyler Cheese,G,30,19,925,471,79,79,101,33,9,107.4,96.2278,9.1,3.1,27.9,1.28,32.4,37.4,49.9,0.56,158,361,43.8,114,234,48.7,44,127,34.6,111,135,82.2,47,98,145,2.4,1.5,3.9,0.169,15.7,4.8,3.4,1.1,0.3,2.6,2.6,30.8,basic,-7.459869,4.02,4.23,3.96,0.78,-3.610215,-3.8496550000000003
2020,20192020,3,Akron,MAC,35263,4067359,Marquelle McIntyre,G,7,0,11,2,1,1,1,0,0,236.7,94.0567,27.5,0.0,1.7,1.0,0.0,0.0,100.0,1.0,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0,0,2,2,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.0,0.0,0.1,0.1,1.6,basic,-8.046544,-0.04,,,,-4.243098,-3.803446
2020,20192020,4,Alabama A&M,SWAC,15228,4594014,Garrett Hicks,G,30,29,899,329,38,51,43,30,1,96.5,104.705,-21.8,1.0,20.1,1.13,22.9,22.0,45.4,0.493,114,304,37.5,66,154,42.9,48,150,32.0,53,67,79.1,19,64,83,0.6,-0.1,0.5,0.022,11.0,2.8,1.4,1.0,0.0,1.3,1.7,30.0,basic,-8.203402,2.26,-4.19,-1.38,-2.32,-4.0186434,-4.184759000000001
2020,20192020,4,Alabama A&M,SWAC,16334,4594013,Jalen Johnson,F,30,8,437,166,26,48,7,11,15,92.3,102.121,-22.9,0.3,22.6,0.27,45.9,51.8,46.0,0.493,63,137,46.0,63,137,46.0,0,0,0.0,40,71,56.3,39,46,85,0.1,0.1,0.2,0.018,5.5,2.8,0.2,0.4,0.5,0.9,1.6,14.6,basic,-8.537742,0.32,-7.03,-3.79,-2.77,-4.418116,-4.119626
2020,20192020,4,Alabama A&M,SWAC,17724,4594016,EJ Williams,C,30,27,541,172,39,62,21,5,15,90.0,101.785,-24.7,0.2,19.4,0.54,23.0,47.1,50.7,0.524,69,136,50.7,69,136,50.7,0,0,0.0,34,64,53.1,28,94,122,0.0,0.1,0.1,0.007,5.7,4.1,0.7,0.2,0.5,1.3,2.1,18.0,basic,-8.517378,0.11,-7.29,-5.34,-1.48,-4.5069360000000005,-4.0104419
2020,20192020,4,Alabama A&M,SWAC,17729,4594012,Cameron Tucker,G,30,30,925,235,81,56,108,25,6,87.4,105.111,-31.2,0.1,18.9,1.33,27.2,49.2,40.6,0.49,72,197,36.5,56,138,40.6,16,59,27.1,75,97,77.3,25,67,92,-0.3,-0.2,-0.5,-0.022,7.8,3.1,3.6,0.8,0.2,2.7,1.9,30.8,basic,-8.414932,1.84,-7.61,-4.05,-3.08,-4.293445,-4.121487
2020,20192020,4,Alabama A&M,SWAC,20668,4594017,Tremere Brown,F,13,0,53,17,6,9,0,0,3,81.5,103.34,-31.6,0.0,19.4,0.0,33.3,122.2,66.7,0.614,6,9,66.7,6,9,66.7,0,0,0.0,5,11,45.5,3,6,9,0.0,0.0,0.0,0.0,1.3,0.7,0.0,0.0,0.2,0.5,0.7,4.1,basic,-9.15253,-0.03,-9.63,-7.27,-1.86,-4.917072,-4.235461
2020,20192020,4,Alabama A&M,SWAC,21889,4594015,Cameron Alford,G,30,28,855,365,66,67,61,38,2,86.0,99.4481,-25.1,0.0,27.2,0.92,11.6,36.9,39.5,0.452,125,347,36.0,101,250,40.4,24,97,24.7,91,128,71.1,19,145,164,-0.5,0.4,-0.1,-0.005,12.2,5.5,2.0,1.3,0.1,2.2,2.2,28.5,basic,-8.277610000000001,0.27,-4.91,-2.93,-1.49,-4.24,-4.0376101
2020,20192020,4,Alabama A&M,SWAC,22653,4397898,Brandon Powell,G,15,0,61,2,3,11,0,1,2,31.9,102.222,-84.7,-0.3,5.7,0.0,9.1,0.0,20.0,0.2,1,5,20.0,1,4,25.0,0,1,0.0,0,0,0.0,1,10,11,-0.1,0.0,-0.1,-0.066,0.1,0.7,0.0,0.1,0.1,0.2,0.7,4.1,basic,-9.07468,0.0,-14.16,-11.19,-2.53,-5.00215,-4.072533
2020,20192020,4,Alabama A&M,SWAC,32551,4280058,Brandon Miller,G,30,3,703,134,32,50,35,25,3,83.2,102.041,-32.9,-0.2,13.2,1.09,14.3,12.3,41.4,0.435,48,146,32.9,23,59,39.0,25,87,28.7,13,18,72.2,15,90,105,-0.4,0.1,-0.3,-0.017,4.5,3.5,1.2,0.8,0.1,1.1,1.7,23.4,basic,-8.317649000000001,0.51,-7.02,-5.26,-1.27,-4.338701,-3.9789481
2020,20192020,4,Alabama A&M,SWAC,32552,4280059,Brandon Houston,F,30,0,274,99,22,40,6,2,1,95.5,107.17,-26.5,0.2,19.6,0.27,44.4,32.4,55.4,0.585,41,74,55.4,41,72,56.9,0,2,0.0,17,24,70.8,16,20,36,0.1,-0.1,0.0,0.0,3.3,1.2,0.2,0.1,0.0,0.7,1.3,9.1,basic,-8.751011,0.02,-9.53,-5.34,-3.71,-4.433807,-4.317204
2020,20192020,4,Alabama A&M,SWAC,35777,3948824,TJ Parham,F,29,14,576,160,33,72,19,17,3,73.4,103.131,-44.4,-1.1,21.8,0.58,33.7,19.3,31.9,0.356,56,207,27.1,36,117,30.8,20,90,22.2,28,40,70.0,32,63,95,-1.3,0.0,-1.3,-0.09,5.5,3.3,0.7,0.6,0.1,1.1,2.5,19.9,basic,-8.722864000000001,-0.98,-11.16,-7.32,-3.36,-4.503891,-4.218973
2020,20192020,4,Alabama A&M,SWAC,35778,4594011,Mason Ellison,F,8,0,18,4,0,3,1,0,0,171.6,94.1269,27.1,0.2,6.8,,0.0,100.0,75.0,0.694,1,2,50.0,0,1,0.0,1,1,100.0,1,2,50.0,0,8,8,0.0,0.0,0.0,0.0,0.5,1.0,0.1,0.0,0.0,0.0,0.4,2.2,basic,-8.312247000000001,-0.05,,,,-4.301658,-4.0105895
2020,20192020,4,Alabama A&M,SWAC,35779,4070750,Evan Wiley,F,30,10,452,115,17,45,18,12,4,102.3,104.734,-17.3,0.5,14.3,1.06,46.0,25.5,51.5,0.528,41,98,41.8,22,51,43.1,19,47,40.4,14,25,56.0,29,34,63,0.4,-0.1,0.3,0.027,3.8,2.1,0.6,0.4,0.1,0.6,1.5,15.1,basic,-8.189051000000001,0.6,-4.57,-2.15,-1.94,-4.0921710000000004,-4.0968800000000005
2020,20192020,4,Alabama A&M,SWAC,35780,4397896,Daniel Sanders,G,4,0,7,0,0,0,0,0,0,0.0,112.033,-129.2,-0.5,21.0,,,0.0,0.0,0.0,0,3,0.0,0,1,0.0,0,2,0.0,0,0,0.0,0,0,0,-0.1,0.0,-0.1,-0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,basic,-10.304030000000001,-0.04,,,,-5.481,-4.823023
2020,20192020,4,Alabama A&M,SWAC,35781,3936171,Walter Jones Jr.,G,9,0,112,21,5,14,2,8,3,78.0,96.641,-32.2,-0.3,14.3,0.4,33.3,65.0,37.5,0.408,7,20,35.0,6,13,46.2,1,7,14.3,6,13,46.2,6,12,18,-0.1,0.1,0.0,0.0,2.3,2.0,0.2,0.9,0.3,0.6,1.6,12.4,basic,-8.260074,-0.22,,,,-4.459269,-3.800805
2020,20192020,4,Alabama A&M,SWAC,35782,3913190,Gerron Scissum,F,13,1,110,26,9,10,5,0,5,62.2,101.172,-67.3,-0.9,24.1,0.56,29.0,11.9,28.6,0.294,12,42,28.6,12,37,32.4,0,5,0.0,2,5,40.0,9,22,31,-0.6,-0.1,-0.7,-0.255,2.0,2.4,0.4,0.0,0.4,0.7,0.8,8.5,basic,-9.11152,-0.2,-13.98,-9.29,-4.19,-5.03286,-4.07866
2020,20192020,5,Alabama,SEC,16499,4592739,Javian Davis,F,31,14,497,186,34,76,14,19,13,110.9,100.928,9.5,1.1,17.9,0.41,39.0,103.0,60.4,0.634,60,101,59.4,58,93,62.4,2,8,25.0,64,104,61.5,46,72,118,0.9,0.7,1.6,0.129,6.0,3.8,0.5,0.6,0.4,1.1,2.5,16.0,basic,-7.685423,2.76,0.92,-0.08,1.33,-3.830317,-3.8551058
2020,20192020,5,Alabama,SEC,16911,4431722,Jaylen Forbes,G,30,1,313,80,25,45,14,5,2,85.8,104.791,-21.1,-0.1,16.8,0.56,30.2,40.0,40.0,0.454,24,75,32.0,12,19,63.2,12,56,21.4,20,30,66.7,19,44,63,-0.1,0.3,0.2,0.026,2.7,2.1,0.5,0.2,0.1,0.8,1.5,10.4,basic,-8.167338,1.03,-5.5,-4.0,-1.13,-4.095203000000001,-4.072135
2020,20192020,5,Alabama,SEC,20038,4598102,Adam Cottrell,G,4,0,3,0,2,0,0,0,0,0.0,98.9869,,,34.9,0.0,0.0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,,0.0,,,0.0,0.2,0.0,0.0,0.0,0.5,0.0,0.8,basic,-11.85635,-0.0,,,,-7.71812,-4.13823
