ncaa_id,Name,Team,current_usage,optimal_usage,optimal_bpm,current_bpm,usage_gap,games_analyzed
5239765,Myles Watkins,Bellarmine,23.928571428571434,25,-4.4349943889868015,-5.338983071222519,-1.0714285714285658,28
4873219,Jacob Cofie,USC,16.651612903225807,15,4.720192580280449,3.8696883771692137,1.6516129032258071,31
5183809,Ishan Sharma,Saint Louis,14.694117647058823,15,5.703863192432601,4.600929887317857,-0.30588235294117716,34
5214641,L.J. Cason,Michigan,21.724999999999998,35,15.675979828370846,6.669082982202826,-13.275000000000002,28
5239560,Phat Phat Brooks,Central Michigan,24.972413793103446,15,-0.9135518911882724,-3.9514515788586255,9.972413793103446,29
5196370,Justin Pippen,California,27.32903225806452,25,6.6709673733036245,5.360341305851193,2.329032258064519,31
5242911,Flash Burton,Rider,27.485714285714288,25,-2.350614477497814,-3.080490497270351,2.4857142857142875,28
5242913,Cole McCabe,Rider,12.24074074074074,5,-1.9734820821952384,-8.1137725924671,7.2407407407407405,27
5060703,Elijah Crawford,Illinois Chicago,33.06956521739131,25,5.825279491043152,3.165978443801905,8.069565217391307,23
5243212,Kanon Catchings,Georgia,21.790625,25,4.729258587860603,2.278420819948308,-3.2093750000000014,32
5312969,Josiah Shackelford,Bowling Green,22.124137931034483,25,-1.2941488244610686,-0.9003947470314874,-2.8758620689655174,29
4683786,Mikey Williams,Sacramento St.,28.672222222222224,25,-0.6450961052998396,-1.7484915990373997,3.6722222222222243,18
5243086,Jaylan Ouwinga,Toledo,16.678124999999998,25,-1.0327580722461132,-1.606057696378333,-8.321875000000002,32
5242277,Luca Soroa Schaller,Northeastern,21.251724137931028,35,-2.734657108733012,-5.6996077724125485,-13.748275862068972,29
5060728,Brandin Cummings,Pittsburgh,23.068421052631578,35,7.142733163018652,0.15108306007485114,-11.931578947368422,19
5240509,Ibrahima Traore,Utah,7.555555555555555,5,2.5642260001843376,-2.1233593586764368,2.5555555555555554,9
5165275,Tyler Johnson,Virginia Tech,12.670588235294117,15,4.0734089893316066,2.919113536858554,-2.329411764705883,17
4873105,Ben Hammond,Virginia Tech,20.75,25,6.658108102215841,5.118531462109573,-4.25,32
5238192,Ryan Jones Jr.,Liberty,20.620833333333334,25,-4.1368325857251405,-16.352490662250528,-4.379166666666666,24
4869763,James Brown,North Carolina,14.47777777777778,15,4.2985325432090145,-0.7878616425086103,-0.5222222222222204,9
4869770,Ian Jackson,St. John's,24.79166666666667,15,6.167822062052367,1.7743049311100227,9.791666666666671,36
5239713,Brandon Jennings,VCU,17.85833333333333,25,7.641201857513058,4.148988956391203,-7.141666666666669,36
5060712,Terrence Hill Jr.,VCU,25.219444444444438,35,8.363066233690851,7.735373854821589,-9.780555555555562,36
5061581,Luke Bamgboye,Texas Tech,14.400000000000002,15,5.829099468240214,2.72940900312337,-0.5999999999999979,21
5239714,Martin Carrere,Virginia,20.2875,15,21.026973066033932,-10.841855628665826,5.287500000000001,16
5241489,Jacob Hogarth,Gardner Webb,24.653333333333332,25,-4.179232582415335,-5.295314185921454,-0.34666666666666757,30
5241491,Justin Menard,Marist,22.999999999999996,25,4.134497256480998,1.526072877242839,-2.0000000000000036,30
5241488,Kernan Bundy,UMKC,18.0,25,-26.79370277952023,-12.997110920866797,-7.0,6
5241493,Yaphet Moundi,San Jose St.,24.45,15,14.204563616989736,2.9417517873379317,9.45,12
5314634,Shaun Wysocki,Denver,15.796296296296294,15,-2.3418937662152906,-4.244835966055034,0.7962962962962941,27
5314641,Carson Johnson,Denver,24.56206896551725,25,-0.5155892443681016,-0.4931071581549204,-0.4379310344827516,29
5241308,Lachlan Brewer,Idaho St.,14.1,15,-2.5854962896038334,-2.808461199133696,-0.9000000000000004,30
5240529,Anton Bonke,Charlotte,21.224242424242423,25,2.690134931999575,2.1735299743132317,-3.775757575757577,33
5156117,Ryan Mela,Providence,18.875757575757575,25,4.889374476812229,1.2589059531152893,-6.124242424242425,33
5240530,Nilavan Daniels,Providence,7.164999999999999,5,7.645178238361268,5.141360968598445,2.164999999999999,20
5164558,Oswin Erhunmwunse,Providence,14.700000000000001,5,3.1908051117140124,2.4669762719736053,9.700000000000001,33
5238200,Urban Klavzar,Florida,16.18,15,6.560423955450058,5.563903238192003,1.1799999999999997,35
5238199,Kevin Pazmino,Nicholls St.,9.36875,5,11.123534140614533,-8.00463875066158,4.36875,16
5238201,Viktor Mikic,Florida,31.247058823529414,25,6.2917834182221775,-12.67929559169954,6.247058823529414,17
5144372,Isaiah Brown,Florida,16.675757575757576,5,5.772866882444324,4.704579020128073,11.675757575757576,33
5184753,Olivier Rioux,Florida,19.672727272727272,35,-6.958958576712274,1.0414582484597232,-15.327272727272728,11
4873187,Khani Rooths,Louisville,16.700000000000006,25,8.551548878117941,3.441505933164723,-8.299999999999994,31
5242942,Tyler Boston,Holy Cross,24.819999999999997,35,0.11618459190222623,-1.7011992996574559,-10.180000000000003,30
5242943,Max Green,Northwestern,14.991304347826087,15,-0.47460217615808,0.13484123388332475,-0.00869565217391255,23
5242944,Chuck Hare,Holy Cross,14.481818181818182,5,-1.5069745811672415,-7.980485493583506,9.481818181818182,22
5242945,Aidan Richard,Holy Cross,14.178571428571427,5,-5.620710225333584,-6.338275400950548,9.178571428571427,28
5242946,Jaiden Feroah,Southern Utah,20.500000000000004,25,4.731673142740576,3.8225779232610657,-4.4999999999999964,29
5241424,Raysean Seamster,UT Arlington,23.280000000000005,25,3.1795730216796714,2.0669600160132067,-1.7199999999999953,30
5241428,Cameron Jackson,UT Arlington,13.39310344827586,15,0.3522890364420657,-1.6546093853062773,-1.6068965517241391,29
5239604,Dayan Nessah,Cleveland St.,28.304347826086957,35,2.282413601051151,-1.373792261029645,-6.695652173913043,23
5144371,Ty Bevins,George Washington,10.533333333333335,15,-11.429289087072448,-8.613884000519194,-4.466666666666665,9
4869762,Marcus Allen,Miami FL,12.5875,15,1.7416047049728967,1.7416047049728967,-2.4124999999999996,8
5144166,T.O. Barrett,Missouri,22.58787878787879,15,2.4650120398396935,0.31621001949847116,7.58787878787879,33
5238218,Annor Boateng,Missouri,19.913333333333334,15,-8.554790170433185,-8.607941029949542,4.913333333333334,15
5169569,Trent Burns,Missouri,21.549999999999997,25,-3.2126298521823067,-8.693880961603092,-3.450000000000003,22
5061592,Peyton Marshall,Georgia Tech,24.33888888888889,15,4.484792730544868,-10.11179181238549,9.338888888888889,18
5242130,Brett Decker Jr.,Liberty,20.14838709677419,15,1.761545720977634,1.3833747020452674,5.14838709677419,31
5242131,Owen Aquino,High Point,18.369696969696967,15,6.683669495700931,3.8964268738323886,3.3696969696969674,33
5241697,Roddy Jones,Central Connecticut,15.671428571428573,5,8.119891534113185,-7.2172669297731415,10.671428571428573,21
5241698,James Jones,Central Connecticut,11.0875,5,-3.7382678324907355,-4.115447033676652,6.0875,24
4873090,Labaron Philon,Alabama,30.2969696969697,25,10.937095434882888,10.30874508810613,5.2969696969697,33
4873184,Aiden Sherrell,Alabama,19.238235294117647,25,10.178332845683698,8.668795065750865,-5.761764705882353,34
4869766,Naas Cunningham,UNLV,18.805,5,10.340018541021003,-5.443667266986902,13.805,20
5095155,Derrion Reid,Oklahoma,18.848648648648652,25,4.142615178157254,3.1745962469739446,-6.151351351351348,37
5241607,Tyler Spratt,Detroit Mercy,18.54,15,2.2365708683952685,-0.01266527804416017,3.539999999999999,30
5241608,Je'Shawn Stevenson,North Texas,26.545161290322575,35,6.608316078865192,5.46681871768715,-8.454838709677425,31
5241610,Reece Robinson,North Texas,17.245161290322585,15,0.7392035738407369,-1.5311276167815657,2.245161290322585,31
5184903,Evan Haywood,Butler,16.144827586206898,25,3.382656350693548,1.4976644308560925,-8.855172413793102,29
